compound_name,chembl_id,is_AB_hit,infection rate (%)
miglitol,CHEMBL1561,False,105.5
milacemide,CHEMBL75838,False,99.0
milnacipran,CHEMBL252923,False,105.0
milrinone,CHEMBL189,False,93.5
miltefosine,CHEMBL125,False,94.5
minaprine,CHEMBL278819,False,103.0
minodronic-acid,CHEMBL319144,False,108.0
minoxidil,CHEMBL1372483,False,104.5
miocamycin,CHEMBL1091024,False,110.0
mirabegron,CHEMBL2095212,False,101.5
mirin,CHEMBL570841,False,112.0
miriplatin,CHEMBL4303713,False,114.0
mirodenafil,CHEMBL4297518,False,95.5
mitiglinide,CHEMBL471498,False,108.5
mitoflaxone,CHEMBL443793,False,105.5
mitomycin-C,CHEMBL105,False,104.0
mitotane,CHEMBL1670,False,112.5
mitoxantrone,CHEMBL58,False,108.0
mivacurium,CHEMBL1182833,False,103.5
mivobulin,CHEMBL1233800,False,111.5
mizolastine,CHEMBL94454,False,105.5
mizoribine,CHEMBL245019,False,111.5
mocetinostat,CHEMBL272980,False,104.0
moclobemide,CHEMBL86304,False,103.0
moexipril,CHEMBL1165,False,90.0
mofegiline,CHEMBL489079,False,115.0
moguisteine,CHEMBL146980,False,99.5
molidustat,CHEMBL3646118,False,98.5
molsidomine,CHEMBL1256353,False,101.5
monastrol,CHEMBL254432,False,93.0
monobenzone,CHEMBL1388,False,119.0
monosodium-alpha-luminol,CHEMBL442329,False,104.0
monostearin,CHEMBL255696,False,107.5
montelukast,CHEMBL787,False,92.5
moprolol,CHEMBL156901,False,100.5
moracizine,CHEMBL1075,False,112.0
morantel,CHEMBL1240978,False,99.5
morin,CHEMBL28626,False,108.5
morinidazole,CHEMBL3884248,False,111.0
morniflumate,CHEMBL2105059,False,107.5
mosapride,CHEMBL60889,False,89.5
motesanib,CHEMBL572881,False,107.5
motolimod,CHEMBL3301618,False,93.0
moxalactam,CHEMBL74632,False,110.0
moxaverine,CHEMBL2105060,False,86.0
moxidectin,CHEMBL2104415,False,98.5
moxifloxacin,CHEMBL32,False,105.5
moxonidine,CHEMBL19236,False,102.0
mozavaptan,CHEMBL420762,False,117.0
mubritinib,CHEMBL1614707,False,96.0
mupirocin,CHEMBL719,False,110.0
muscimol,CHEMBL273481,False,111.0
mycophenolate-mofetil,CHEMBL1456,False,108.5
mycophenolic-acid,CHEMBL866,False,114.5
myricetin,CHEMBL164,False,109.5
myricitrin,CHEMBL522983,False,103.0
myristyl-nicotinate,CHEMBL4303439,False,97.0
nTZDpa,CHEMBL370152,False,101.5
nabumetone,CHEMBL1070,False,117.5
nadide,CHEMBL1234613,False,94.0
nadifloxacin,CHEMBL363449,False,106.0
nafadotride,CHEMBL286252,False,89.0
nafamostat,CHEMBL273264,False,108.0
nafcillin,CHEMBL1443,False,112.0
naftidrofuryl,CHEMBL1620794,False,103.5
nalbuphine,CHEMBL895,False,114.5
nalfurafine,CHEMBL267495,False,107.5
nalidixic-acid,CHEMBL5,False,105.5
nalmefene,CHEMBL982,False,112.5
naloxegol,CHEMBL2219418,False,92.0
naloxone-benzoylhydrazone,CHEMBL1256836,False,110.0
naltriben,CHEMBL100940,False,105.5
naltrindole,CHEMBL567175,False,105.5
napabucasin,CHEMBL64130,False,89.0
naphazoline,CHEMBL761,False,99.0
naphthoquine-phosphate,CHEMBL4303411,False,109.0
napirimus,CHEMBL2105168,False,107.0
naproxen,CHEMBL154,False,106.5
naratriptan,CHEMBL1278,False,104.5
naringenin,CHEMBL9352,False,98.5
naringeninic-acid,CHEMBL66879,False,102.5
naringin-dihydrochalcone,CHEMBL5308388,False,107.0
narlaprevir,CHEMBL1255891,False,111.0
nastorazepide,CHEMBL4303633,False,104.0
natamycin,CHEMBL1200656,False,107.5
nateglinide,CHEMBL2114389,False,94.5
navarixin,CHEMBL216981,False,109.5
nebivolol,CHEMBL434394,False,107.5
nebracetam,CHEMBL2104682,False,102.5
necrostatin-1,CHEMBL195008,False,93.5
necrostatin-2,CHEMBL370438,False,95.0
nedaplatin,CHEMBL3137685,False,102.0
nedocromil,CHEMBL746,False,109.5
nefazodone,CHEMBL623,False,105.5
nefiracetam,CHEMBL260829,False,113.0
nefopam,CHEMBL465026,False,107.5
nelarabine,CHEMBL1201112,False,109.0
nelfinavir,CHEMBL584,True,47.5
nemonapride,CHEMBL4303262,True,36.5
nemorubicin,CHEMBL1232279,False,108.5
neo-gilurytmal,CHEMBL4303243,False,115.5
neohesperidin,CHEMBL506398,False,112.0
neostigmine,CHEMBL278020,False,112.5
nepafenac,CHEMBL1021,False,120.0
nepicastat,CHEMBL1188395,False,104.0
neratinib,CHEMBL180022,False,101.5
neridronic-acid,CHEMBL55214,False,91.0
nesbuvir,CHEMBL1092581,False,104.0
netupitant,CHEMBL206253,False,94.0
neurodazine,CHEMBL4303639,False,70.0
neuropathiazol,CHEMBL4303651,False,110.5
nevirapine,CHEMBL57,False,104.0
nexturastat-A,CHEMBL2179618,False,105.0
niacin,CHEMBL573,False,101.5
nicaraven,CHEMBL1705525,False,114.5
nicardipine,CHEMBL1484,False,103.0
nicergoline,CHEMBL1372950,False,81.0
niceritrol,CHEMBL1697762,False,96.5
niclosamide,CHEMBL1448,False,97.0
nicotinamide,CHEMBL1140,False,107.5
nicotinyl-alcohol-tartrate,CHEMBL1235535,False,118.0
nifedipine,CHEMBL193,False,106.5
nifekalant,CHEMBL360861,False,119.5
nifenalol,CHEMBL127349,False,117.5
nifenazone,CHEMBL1413176,False,102.5
niflumic-acid,CHEMBL63323,False,104.0
nifursol,CHEMBL485549,False,111.0
nifurtimox,CHEMBL290960,False,101.5
nilotinib,CHEMBL255863,False,96.5
nilutamide,CHEMBL1274,False,108.5
nilvadipine,CHEMBL517427,False,105.5
nimesulide,CHEMBL56367,False,105.0
nimodipine,CHEMBL1428,False,92.0
nimorazole,CHEMBL435966,False,91.5
nintedanib,CHEMBL2136735,False,107.5
niraparib,CHEMBL1094636,False,102.5
niridazole,CHEMBL152632,False,95.0
nisin,CHEMBL526744,False,103.0
nisoldipine,CHEMBL1726,False,111.5
nisoxetine,CHEMBL295467,False,96.5
nitazoxanide,CHEMBL1401,False,88.0
nitecapone,CHEMBL167055,False,102.5
nitenpyram,CHEMBL259728,False,101.0
nithiamide,CHEMBL1872946,False,90.0
nitisinone,CHEMBL1337,False,109.5
nitrendipine,CHEMBL3195219,False,111.5
nitrocaramiphen,CHEMBL1192187,False,103.5
nitrofurantoin,CHEMBL572,False,111.5
nitrofurazone,CHEMBL869,False,105.0
nitromide,CHEMBL1437065,False,83.5
nitrosodimethylurea,CHEMBL4303552,False,106.5
nizofenone,CHEMBL2106822,False,98.0
nobiletin,CHEMBL76447,False,110.0
nocodazole,CHEMBL9514,False,104.0
nolatrexed,CHEMBL320775,False,108.5
nomegestrol-acetate,CHEMBL1476022,False,95.0
nomifensine,CHEMBL273575,False,109.0
nor-binaltorphimine,CHEMBL573214,False,114.5
norcyclobenzaprine,CHEMBL1557167,False,81.0
norelgestromin,CHEMBL4791392,False,107.5
norepinephrine,CHEMBL1437,False,109.0
norethindrone-acetate,CHEMBL1201146,False,105.5
norethisterone-enanthate,CHEMBL3187229,False,96.5
noretynodrel,CHEMBL1387,False,107.5
norfloxacin,CHEMBL9,False,86.0
norfluoxetine,CHEMBL1494,True,59.0
norgestimate,CHEMBL1200934,False,107.5
norgestrel,CHEMBL1389,False,93.0
norgestrel,CHEMBL1389,False,111.5
nortriptyline,CHEMBL445,False,110.5
norvancomycin,CHEMBL4303504,False,100.5
noscapine,CHEMBL364713,False,104.5
novobiocin,CHEMBL36506,False,95.0
nuclomedone,CHEMBL2106465,False,99.0
nutlin-3,CHEMBL191334,False,117.0
nystatin,CHEMBL5465559,False,115.5
o-3M3FBS,CHEMBL1443163,False,113.0
o-mercapto-benzoic-acid,CHEMBL119888,False,101.0
obeticholic-acid,CHEMBL266340,False,92.5
obeticholic-acid,CHEMBL266340,False,109.0
obidoxime,CHEMBL451635,False,108.0
ochromycinone,CHEMBL256705,False,105.0
ocinaplon,CHEMBL2105199,False,117.0
octadecan-1-ol,CHEMBL24640,False,95.5
octenidine,CHEMBL1199480,False,107.5
octopamine,CHEMBL53929,False,114.5
octreotide,CHEMBL1680,False,102.5
odanacatib,CHEMBL481611,False,96.5
ofloxacin,CHEMBL4,False,105.5
ofloxacin,CHEMBL4,False,103.5
oglemilast,CHEMBL4297520,False,92.0
olanzapine,CHEMBL715,False,108.0
oleamide,CHEMBL15927,False,94.5
oleandrin,CHEMBL4285883,False,118.5
oleanolic-acid,CHEMBL168,False,109.5
oleoylethanolamide,CHEMBL280065,False,102.5
olesoxime,CHEMBL3545254,False,106.5
oleuropein,CHEMBL1911053,False,112.5
olmesartan,CHEMBL1516,False,101.5
olmesartan-medoxomil,CHEMBL1200692,False,116.0
olmutinib,CHEMBL3786343,False,94.5
olomoucine,CHEMBL280074,False,98.5
olprinone,CHEMBL1474900,False,104.5
olsalazine,CHEMBL425,False,103.5
oltipraz,CHEMBL178459,False,109.0
olvanil,CHEMBL76903,False,96.0
omadacycline,CHEMBL1689772,False,97.5
omarigliptin,CHEMBL2105762,False,107.0
ombitasvir,CHEMBL3127326,False,113.0
omecamtiv-mecarbil,CHEMBL1800955,False,99.0
omeprazole,CHEMBL1503,False,103.5
omeprazole-magnesium,CHEMBL1567328,False,116.0
omeprazole-sulfide,CHEMBL892,False,104.0
oncrasin-1,CHEMBL1775048,False,110.0
ondansetron,CHEMBL46,False,90.0
opicapone,CHEMBL1089318,False,101.5
opipramol,CHEMBL370753,False,102.0
oprozomib,CHEMBL2103884,False,108.0
orantinib,CHEMBL274654,False,92.5
orbifloxacin,CHEMBL295433,False,96.5
oritavancin,CHEMBL1688530,False,92.0
orlistat,CHEMBL175247,False,100.0
ornidazole,CHEMBL1449676,False,107.0
ornithine,CHEMBL446143,False,96.5
orotic-acid,CHEMBL1235017,False,104.5
orphanin-fq,CHEMBL396460,False,111.5
orphenadrine,CHEMBL900,False,87.0
orteronel,CHEMBL1921976,False,105.5
oseltamivir-carboxylate,CHEMBL674,False,102.5
oseltamivir-phosphate,CHEMBL1229,False,85.5
osemozotan,CHEMBL1742408,False,106.5
osimertinib,CHEMBL3353410,False,110.5
ospemifene,CHEMBL2105395,False,97.5
ostarine,CHEMBL1738889,False,112.5
osthol,CHEMBL52229,False,107.0
otamixaban,CHEMBL46618,False,100.5
otenzepad,CHEMBL17045,False,94.5
otilonium,CHEMBL1433361,False,101.0
oxacillin,CHEMBL819,False,110.0
oxacyclohexadecan-2-one,CHEMBL3560504,False,105.5
oxaliplatin,CHEMBL414804,False,111.5
oxaprozin,CHEMBL1071,False,115.5
oxatomide,CHEMBL13828,False,106.5
oxcarbazepine,CHEMBL1068,False,107.5
oxelaidin,CHEMBL1500276,False,73.5
oxethazaine,CHEMBL127592,False,102.5
oxfendazole,CHEMBL42442,False,101.0
oxfenicine,CHEMBL1232077,False,103.0
oxibendazole,CHEMBL1087630,False,117.5
oxiconazole,CHEMBL1262,False,114.5
oxidopamine,CHEMBL337702,False,102.0
oxiperomide,CHEMBL2059304,False,104.5
oxiracetam,CHEMBL36633,False,107.0
oxolinic-acid,CHEMBL416755,False,96.0
oxonic-acid,CHEMBL181932,False,115.0
oxotremorine-M,CHEMBL44674,False,89.5
oxotremorine-sesquifumarate,CHEMBL7634,False,100.5
oxprenolol,CHEMBL546,False,114.0
oxybenzone,CHEMBL1625,False,102.5
oxybuprocaine,CHEMBL1200,False,113.5
oxybutynin,CHEMBL1231,False,98.0
oxyclozanide,CHEMBL2105450,False,113.0
oxyfedrine,CHEMBL1651913,False,102.0
oxymatrine,CHEMBL458337,False,100.0
oxymetazoline,CHEMBL762,False,100.0
oxyphenbutazone,CHEMBL1228,False,102.5
oxyphencyclimine,CHEMBL1495,False,101.0
oxyphenonium,CHEMBL1201286,False,102.0
oxypurinol,CHEMBL859,False,111.0
oxyquinoline,CHEMBL310555,False,93.5
oxytetracycline,CHEMBL1401333,False,105.5
oxytocin,CHEMBL395429,False,110.0
ozagrel,CHEMBL11662,False,92.0
ozanimod,CHEMBL3707247,False,101.0
ozolinone,CHEMBL3989840,False,107.5
paclitaxel,CHEMBL428647,False,107.5
pacritinib,CHEMBL2035187,False,80.0
paeoniflorin,CHEMBL4303209,False,92.5
paeonol,CHEMBL1079227,False,100.5
pafuramidine,CHEMBL319669,False,106.0
palbociclib,CHEMBL189963,False,108.5
palifosfamide,CHEMBL889,False,107.0
paliperidone,CHEMBL1621,False,107.5
palmatine-chloride,CHEMBL206106,False,92.0
palmitoylcarnitine,CHEMBL301722,False,106.5
palomid-529,CHEMBL2141712,False,113.0
palonosetron,CHEMBL1189679,False,91.5
palosuran,CHEMBL567303,False,112.5
palovarotene,CHEMBL2105648,False,108.0
pamabrom,CHEMBL2104825,False,101.0
pamidronate,CHEMBL834,False,113.5
pancuronium,CHEMBL185073,False,102.0
panobinostat,CHEMBL483254,False,105.0
pantoprazole,CHEMBL1502,False,103.5
pantothenic-acid,CHEMBL1594,False,109.5
papaverine,CHEMBL19224,False,105.0
para-toluenesulfonamide,CHEMBL574,False,105.5
paracetamol,CHEMBL112,False,103.0
parachlorophenol,CHEMBL57053,False,98.0
paraxanthine,CHEMBL1158,False,109.5
parbendazole,CHEMBL528271,False,111.0
pardoprunox,CHEMBL2103832,False,103.0
parecoxib,CHEMBL1206690,False,105.5
parethoxycaine,CHEMBL421669,False,108.0
pargyline,CHEMBL673,False,108.0
paricalcitol,CHEMBL1200622,False,104.0
paritaprevir,CHEMBL3391662,False,98.0
paroxetine,CHEMBL490,False,117.0
parthenolide-(alternate-stereo),CHEMBL465158,False,107.5
parthenolide-(alternate-stereo),CHEMBL465158,False,99.0
parthenolide-(alternate-stereo),CHEMBL465158,False,111.0
pasireotide,CHEMBL3349607,False,103.5
pazufloxacin,CHEMBL240163,False,103.0
pefloxacin,CHEMBL267648,False,91.5
pelanserin,CHEMBL2110706,False,104.0
pelitinib,CHEMBL607707,False,110.5
pemetrexed,CHEMBL225072,False,121.0
pemirolast,CHEMBL1201198,False,94.5
pempidine,CHEMBL1617409,False,96.0
penciclovir,CHEMBL1540,False,93.5
penfluridol,CHEMBL47050,False,79.0
penicillamine-(racemic),CHEMBL1430,False,97.0
penicillamine-(racemic),CHEMBL1430,False,104.0
penicillin-v-potassium,CHEMBL615,False,116.0
pentacosanoic-acid,CHEMBL4303190,False,96.0
pentamidine,CHEMBL55,False,109.0
pentobarbital,CHEMBL448,False,100.0
pentolinium,CHEMBL1271,False,101.5
pentoxifylline,CHEMBL628,False,104.5
peramivir,CHEMBL139367,False,101.5
perchlozone,CHEMBL4760928,False,114.5
peretinoin,CHEMBL4303228,False,108.0
perfluamine,CHEMBL2104877,False,92.5
perflubron,CHEMBL1200866,False,101.5
pergolide,CHEMBL531,False,78.0
perhexiline,CHEMBL75880,False,113.5
perifosine,CHEMBL372764,False,104.0
perillyl-alcohol,CHEMBL236687,False,100.0
perindopril,CHEMBL1581,False,95.0
perindoprilat,CHEMBL1201368,False,104.5
perospirone,CHEMBL1472975,False,115.0
perphenazine,CHEMBL567,False,109.0
pevonedistat,CHEMBL1231160,False,109.5
pexidartinib,CHEMBL3813873,False,77.5
pexmetinib,CHEMBL3991932,False,105.0
phenacemide,CHEMBL918,False,113.5
phenacetin,CHEMBL16073,False,116.0
phenazone,CHEMBL277474,False,107.5
phenazopyridine,CHEMBL1242,False,87.5
phenelzine,CHEMBL1089,False,101.5
phenformin,CHEMBL170988,False,110.0
phenindamine,CHEMBL278398,False,112.5
phenindione,CHEMBL711,False,106.5
pheniramine,CHEMBL1193,False,110.0
phenolphthalein,CHEMBL63857,False,110.5
phenolsulfonphthalein,CHEMBL258921,False,105.0
phenoxybenzamine,CHEMBL753,False,105.5
phenprobamate,CHEMBL1079576,False,101.5
phenprocoumon,CHEMBL1465,False,101.5
phensuximide,CHEMBL797,False,112.5
phentermine,CHEMBL1574,False,117.5
phentolamine,CHEMBL597,False,98.0
phenyl-aminosalicylate,CHEMBL1200868,False,104.0
phenyl-salicylate,CHEMBL1339216,False,103.0
phenylacetylglutamine,CHEMBL4303372,False,96.0
phenylbenzimidazole-sulfonic-acid,CHEMBL1987518,False,104.0
phenylbutazone,CHEMBL101,False,97.5
phenylbutyrate,CHEMBL1469,False,111.0
phenylephrine,CHEMBL1215,False,110.5
phenylmethylsulfonyl-fluoride,CHEMBL190503,False,95.0
phenylpiracetam,CHEMBL348639,False,94.0
phenytoin,CHEMBL16,False,97.0
phloretin,CHEMBL45068,False,103.5
phlorizin,CHEMBL245067,False,112.5
phloroglucin,CHEMBL473159,False,114.0
phortress,CHEMBL1793884,False,120.0
phthalylsulfacetamide,CHEMBL2106951,False,99.5
phthalylsulfathiazole,CHEMBL1524273,False,101.5
phytosphingosine,CHEMBL236036,False,108.0
pibenzimol,CHEMBL301735,False,110.5
piboserod,CHEMBL356359,False,92.5
picartamide,CHEMBL100424,False,105.5
piceatannol,CHEMBL69863,False,112.5
piclamilast,CHEMBL42126,False,107.0
picotamide,CHEMBL1257015,False,115.0
picrotin,CHEMBL478523,False,111.0
picrotoxinin,CHEMBL47244,False,116.0
pidotimod,CHEMBL1488165,False,116.5
pifithrin-alpha,CHEMBL556353,False,108.5
pifithrin-cyclic,CHEMBL193504,False,106.5
pifithrin-mu,CHEMBL1241268,False,92.0
pikamilone,CHEMBL4303255,False,100.5
piketoprofen,CHEMBL2106966,False,107.0
pilaralisib,CHEMBL3360203,False,103.0
pilocarpine,CHEMBL550,False,109.5
pilsicainide,CHEMBL163238,False,115.0
pimavanserin,CHEMBL2111101,True,23.0
pimethixene,CHEMBL152408,False,85.5
pimobendan,CHEMBL24646,False,94.0
pimonidazole,CHEMBL58752,False,108.0
pimozide,CHEMBL1423,False,66.5
pinaverium,CHEMBL1909324,False,112.5
pincainide,CHEMBL1867802,False,105.5
pindolol,CHEMBL500,False,99.0
pindolol,CHEMBL500,False,110.0
pinitol,CHEMBL4303180,False,114.5
pioglitazone,CHEMBL595,False,109.5
pipecuronium,CHEMBL1201206,False,105.5
pipemidic-acid,CHEMBL30116,False,101.5
pipenzolate,CHEMBL1619528,False,98.0
piperacetazine,CHEMBL1584,False,75.0
piperacillin,CHEMBL702,False,96.0
piperazinedione,CHEMBL125229,False,105.5
piperidolate,CHEMBL1623992,False,105.5
piperine,CHEMBL43185,False,97.5
pipobroman,CHEMBL1585,False,98.5
piracetam,CHEMBL36715,False,96.5
pirarubicin,CHEMBL2354444,False,118.5
pirenoxine,CHEMBL1372341,False,102.5
pirenperone,CHEMBL18331,False,108.5
pirenzepine,CHEMBL9967,False,108.0
piretanide,CHEMBL349803,False,110.0
pirfenidone,CHEMBL1256391,False,83.0
piribedil,CHEMBL1371770,False,98.5
piricapiron,CHEMBL1723412,False,103.0
pirinixic-acid,CHEMBL295416,False,108.5
pirlindole,CHEMBL32350,False,105.5
piroctone-olamine,CHEMBL2107154,False,88.0
pirodavir,CHEMBL298019,False,104.0
piromidic-acid,CHEMBL311350,False,99.5
piroxicam,CHEMBL1518938,False,98.5
piroximone,CHEMBL58355,False,100.5
pitavastatin,CHEMBL1201753,False,115.0
pitolisant,CHEMBL462605,False,81.0
pivagabine,CHEMBL1870796,False,105.0
pivampicillin,CHEMBL3182343,False,106.0
pivmecillinam,CHEMBL1525183,False,99.0
pixantrone,CHEMBL167731,False,71.0
pizotifen,CHEMBL294951,False,94.5
pleconaril,CHEMBL29609,False,108.0
plerixafor,CHEMBL18442,False,95.5
plicamycin,CHEMBL257619,False,104.5
plinabulin,CHEMBL1096380,False,112.5
plovamer-acetate,CHEMBL925,False,108.0
plurisin-1,CHEMBL4303458,False,107.5
polidocanol,CHEMBL1231723,False,115.5
polydatin,CHEMBL142652,False,103.5
polythiazide,CHEMBL1587,False,100.5
pomalidomide,CHEMBL43452,False,108.5
ponatinib,CHEMBL1171837,False,97.0
ponesimod,CHEMBL1096146,False,108.5
posaconazole,CHEMBL1397,False,102.5
potassium-canrenoate,CHEMBL1616951,False,114.5
potassium-iodide,CHEMBL1141,False,114.5
potassium-p-aminobenzoate,CHEMBL542,False,107.5
poziotinib,CHEMBL3545154,False,108.5
practolol,CHEMBL6995,False,106.0
pralatrexate,CHEMBL1201746,False,104.0
pralidoxime,CHEMBL1420,False,115.5
pramipexole,CHEMBL301265,False,119.5
pramiracetam,CHEMBL159776,False,115.0
pramoxine,CHEMBL1198,False,106.5
pranidipine,CHEMBL1096842,False,107.0
pranlukast,CHEMBL21333,False,111.0
pranoprofen,CHEMBL367463,False,122.0
prasterone-acetate,CHEMBL1480686,False,110.0
prasugrel,CHEMBL1201772,False,108.5
pravadoline,CHEMBL13178,False,106.5
praziquantel,CHEMBL976,False,106.0
prazosin,CHEMBL2,False,107.0
preclamol,CHEMBL7549,False,114.5
prednisolone-acetate,CHEMBL1152,False,107.5
prednisolone-hemisuccinate,CHEMBL485659,False,94.0
prednisolone-sodium-phosphate,CHEMBL1201231,False,93.5
prednisone,CHEMBL635,False,108.0
pregnenolone,CHEMBL253363,False,112.5
pregnenolone-succinate,CHEMBL2105373,False,104.5
preladenant,CHEMBL240624,False,111.0
prenylamine,CHEMBL24072,True,19.5
presatovir,CHEMBL3410450,False,89.0
pretomanid,CHEMBL227875,False,111.5
pridinol,CHEMBL404215,False,107.5
prilocaine,CHEMBL1194,False,112.5
primaquine,CHEMBL506,False,76.5
primidone,CHEMBL856,False,101.5
prinaberel,CHEMBL450940,False,96.5
priralfinamide,CHEMBL2107771,False,113.5
proadifen,CHEMBL282567,False,89.5
probenecid,CHEMBL897,False,105.5
probucol,CHEMBL608,False,100.5
procainamide,CHEMBL640,False,116.5
procaine,CHEMBL569,False,115.0
procarbazine,CHEMBL1321,False,106.5
procaterol,CHEMBL3249705,False,88.0
prochlorperazine,CHEMBL728,True,27.5
procyanidin-B-2,CHEMBL504937,False,106.0
procyclidine,CHEMBL86715,False,99.5
proflavine-hemisulfate,CHEMBL55400,False,80.5
progesterone,CHEMBL103,False,96.0
proglumetacin,CHEMBL2105825,False,99.5
proglumide,CHEMBL316561,False,107.0
proguanil,CHEMBL1377,False,112.0
prolylleucylglycinamide,CHEMBL317488,False,99.0
promazine,CHEMBL564,False,91.5
promestriene,CHEMBL2105394,False,99.5
promethazine,CHEMBL643,False,67.5
pronethalol,CHEMBL16476,False,104.0
propafenone,CHEMBL631,False,110.0
propagermanium,CHEMBL2109214,False,94.0
propantheline,CHEMBL1180725,False,99.5
propentofylline,CHEMBL1079905,False,101.5
propidium-iodide,CHEMBL332935,False,93.5
propiverine,CHEMBL1078261,True,41.0
propoxur,CHEMBL446060,False,118.5
propranolol,CHEMBL27,False,102.0
propranolol,CHEMBL27,False,107.0
propranolol,CHEMBL27,False,101.0
propyl 4-hydroxybenzoate,CHEMBL194014,False,111.0
propyl-benzoate,CHEMBL1355077,False,90.0
propylhexedrine,CHEMBL2105275,False,110.5
propylthiouracil,CHEMBL1518,False,104.0
proquazone,CHEMBL268501,False,103.0
protionamide,CHEMBL1378024,False,98.0
protoporphyrin-IX,CHEMBL1325592,False,115.0
proxyfan,CHEMBL19173,False,115.0
proxymetacaine,CHEMBL1196,False,108.0
prucalopride,CHEMBL117287,False,109.0
prulifloxacin,CHEMBL422648,False,97.0
pruvanserin,CHEMBL1215661,False,98.5
psoralen,CHEMBL164660,False,108.0
puerarin,CHEMBL486386,False,98.5
purmorphamine,CHEMBL1221984,False,113.0
purvalanol-A,CHEMBL23327,False,109.0
purvalanol-B,CHEMBL23254,False,101.0
putrescine,CHEMBL46257,False,94.0
pyrantel-pamoate,CHEMBL1626223,False,93.5
pyrazinamide,CHEMBL614,False,109.5
pyrazinoylguanidine,CHEMBL1962516,False,107.5
pyrazolanthrone,CHEMBL1725279,False,105.5
pyridoxal,CHEMBL102970,False,109.0
pyridoxal-isonicotinoyl-hydrazone,CHEMBL103111,False,100.0
pyridoxine,CHEMBL1364,False,108.5
pyrimethamine,CHEMBL36,False,115.0
pyrintegrin,CHEMBL4303620,False,60.5
pyrithione-zinc,CHEMBL1200471,False,91.5
pyrithyldione,CHEMBL1722501,False,107.0
pyritinol,CHEMBL488093,False,100.5
pyronaridine,CHEMBL35228,False,100.0
pyroxamide,CHEMBL353581,False,104.5
pyrrolidine-1-carbonitrile,CHEMBL262697,False,92.0
pyrrolidine-dithiocarbamate,CHEMBL399491,False,98.0
pyrvinium-pamoate,CHEMBL1201303,False,113.0
quercetin,CHEMBL50,False,102.5
quiflapon,CHEMBL16596,False,105.5
quinagolide,CHEMBL5316219,False,112.5
quinapril,CHEMBL1592,False,109.0
quinaprilat,CHEMBL1733,False,106.0
quinelorane,CHEMBL155731,False,106.5
quinestrol,CHEMBL1201165,False,102.0
quinethazone,CHEMBL1532,False,88.0
quinidine,CHEMBL1294,False,111.0
quinidine,CHEMBL1294,False,104.5
quinine-ethyl-carbonate,CHEMBL3039178,False,99.0
quinolinic-acid,CHEMBL286204,False,107.5
quinpirol-(-),CHEMBL240773,False,92.5
quipazine,CHEMBL18772,False,104.0
quizartinib,CHEMBL576982,False,97.5
rabeprazole,CHEMBL1219,False,105.5
rac-BHFF,CHEMBL2322946,False,95.5
racecadotril,CHEMBL2103772,False,109.5
raclopride,CHEMBL8809,False,104.0
ractopamine,CHEMBL509336,False,111.0
radafaxine,CHEMBL1172928,False,110.5
radezolid,CHEMBL455461,False,110.0
raloxifene,CHEMBL81,False,101.0
raltegravir,CHEMBL254316,False,110.0
raltitrexed,CHEMBL225071,False,103.5
ramatroban,CHEMBL361812,False,102.5
ramelteon,CHEMBL1218,False,113.5
ramipril,CHEMBL1168,False,98.5
ranirestat,CHEMBL334830,False,94.5
ranitidine,CHEMBL2110372,False,111.0
ranolazine,CHEMBL1404,False,101.0
rapastinel,CHEMBL3544917,False,94.0
rasagiline,CHEMBL887,False,115.0
ravuconazole,CHEMBL294029,False,107.0
rebamipide,CHEMBL1697771,False,104.5
rebastinib,CHEMBL1738757,False,106.5
reboxetine,CHEMBL383921,False,113.0
regadenoson,CHEMBL317052,False,111.0
regorafenib,CHEMBL1946170,False,110.5
relcovaptan,CHEMBL419667,False,106.5
relebactam,CHEMBL3112741,False,110.0
remacemide,CHEMBL25843,False,113.0
remimazolam,CHEMBL4297526,False,95.0
remodelin,CHEMBL399572,False,100.0
remoxipride,CHEMBL22242,False,98.5
reparixin,CHEMBL191413,False,100.0
repsox,CHEMBL185238,False,97.0
resatorvid,CHEMBL225157,False,99.5
reserpine,CHEMBL772,False,110.5
resibufogenin,CHEMBL250172,False,109.5
resiquimod,CHEMBL383322,False,113.0
resminostat,CHEMBL4296717,False,116.0
resorcinol,CHEMBL24147,False,110.5
resveratrol,CHEMBL165,False,103.5
retapamulin,CHEMBL1658,False,109.0
retaspimycin,CHEMBL1184904,False,108.5
retinaldehyde,CHEMBL81379,False,114.0
retinol,CHEMBL986,False,109.5
retinyl-acetate,CHEMBL486193,False,113.0
revaprazan,CHEMBL1618279,True,42.5
reversan,CHEMBL1506885,False,98.0
reversine,CHEMBL188343,False,105.5
rhein,CHEMBL418068,False,99.5
rheochrysidin,CHEMBL42624,False,109.0
ribavirin,CHEMBL1643,False,97.5
ribitol,CHEMBL1865120,False,105.0
ribociclib,CHEMBL3545110,False,113.0
riboflavin,CHEMBL1534,False,101.5
riboflavin-5-phosphate-sodium,CHEMBL1201794,False,101.5
ribostamycin-sulfate,CHEMBL3138633,False,90.5
ribostamycin-sulfate,CHEMBL3138633,False,119.0
rifampin,CHEMBL374478,False,111.5
rifamycin-sv,CHEMBL437765,False,108.5
rifamycin-sv,CHEMBL437765,False,80.0
rifapentine,CHEMBL1660,False,107.0
rifaximin,CHEMBL1617,False,108.5
rilmenidine,CHEMBL289480,False,99.5
rilpivirine,CHEMBL175691,False,111.0
