chembl_id,drug_name,targets_x,diseases,min_phase,max_phase,any_status,smiles,n_target_links,drug_name_path,pathways,pathway_ids,n_pathway_links,max_phase_path,drug_name_mech,mechanisms_x,smiles_mech,n_mech_links,preferred_name,trade_names,url,targets_y,mechanisms_y,drug_name_final,smiles_final,name_upper,exclude_approved_aml,in_known_drugs_kg
CHEMBL276711,SEMAXANIB,"['FLT4', 'KDR', 'KIT']",['colorectal cancer'],3.0,3.0,['Completed'],Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1,3.0,SEMAXANIB,"['Constitutive Signaling by Aberrant PI3K in Cance', 'Constitutive Signaling by Aberrant PI3K in Cancer', 'Dasatinib-resistant KIT mutant', 'Dasatinib-resistant KIT mutants', 'High laminar flow shear stress activates signaling by PIEZO1 and PECAM1:CDH5:KDR in endothelial cell', 'High laminar flow shear stress activates signaling by PIEZO1 and PECAM1:CDH5:KDR in endothelial cells', 'Imatinib-resistant KIT mutant', 'Imatinib-resistant KIT mutants', 'Integrin cell surface interaction', 'Integrin cell surface interactions', 'KIT mutants bind TKI', 'KIT mutants bind TKIs', 'Masitinib-resistant KIT mutant', 'Masitinib-resistant KIT mutants', 'NOTCH4 Intracellular Domain Regulates Transcriptio', 'NOTCH4 Intracellular Domain Regulates Transcription', 'Neurophilin interactions with VEGF and VEGF', 'Neurophilin interactions with VEGF and VEGFR', 'Nilotinib-resistant KIT mutant', 'Nilotinib-resistant KIT mutants', 'PI5P, PP2A and IER3 Regulate PI3K/AKT Signalin', 'PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling', 'PIP3 activates AKT signalin', 'PIP3 activates AKT signaling', 'RAF/MAP kinase cascad', 'RAF/MAP kinase cascade', 'Regorafenib-resistant KIT mutant', 'Regorafenib-resistant KIT mutants', 'Regulation of KIT signalin', 'Regulation of KIT signaling', 'Signaling by SCF-KI', 'Signaling by SCF-KIT', 'Signaling by extracellular domain mutants of KI', 'Signaling by extracellular domain mutants of KIT', 'Signaling by juxtamembrane domain KIT mutant', 'Signaling by juxtamembrane domain KIT mutants', 'Signaling by kinase domain mutants of KI', 'Signaling by kinase domain mutants of KIT', 'Signaling by membrane-tethered fusions of PDGFRA or PDGFR', 'Signaling by membrane-tethered fusions of PDGFRA or PDGFRB', 'Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutant', 'Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants', 'Sorafenib-resistant KIT mutant', 'Sorafenib-resistant KIT mutants', 'Sunitinib-resistant KIT mutant', 'Sunitinib-resistant KIT mutants', 'TFAP2 (AP-2) family regulates transcription of growth factors and their receptor', 'TFAP2 (AP-2) family regulates transcription of growth factors and their receptors', 'Transcriptional and post-translational regulation of MITF-M expression and activit', 'Transcriptional and post-translational regulation of MITF-M expression and activity', 'VEGF binds to VEGFR leading to receptor dimerizatio', 'VEGF binds to VEGFR leading to receptor dimerization', 'VEGFA-VEGFR2 Pathwa', 'VEGFA-VEGFR2 Pathway', 'VEGFR2 mediated cell proliferatio', 'VEGFR2 mediated cell proliferation']","['R-HSA-1257604', 'R-HSA-1433557', 'R-HSA-1433559', 'R-HSA-194306', 'R-HSA-195399', 'R-HSA-216083', 'R-HSA-2219530', 'R-HSA-4420097', 'R-HSA-5218921', 'R-HSA-5673001', 'R-HSA-6811558', 'R-HSA-8866910', 'R-HSA-9013695', 'R-HSA-9669914', 'R-HSA-9669917', 'R-HSA-9669921', 'R-HSA-9669924', 'R-HSA-9669926', 'R-HSA-9669929', 'R-HSA-9669933', 'R-HSA-9669934', 'R-HSA-9669935', 'R-HSA-9669936', 'R-HSA-9670439', 'R-HSA-9673768', 'R-HSA-9673770', 'R-HSA-9680187', 'R-HSA-9856530', 'R-HSA-9856649']",60.0,3.0,SEMAXANIB,"['Stem cell growth factor receptor inhibitor', 'Vascular endothelial growth factor receptor inhibitor']",Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1,1.0,,,,,,SEMAXANIB,Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1,SEMAXANIB,False,False
CHEMBL288441,BOSUTINIB,"['ABL1', 'BCR']",['chronic myelogenous leukemia'],3.0,3.0,"['Completed', 'Not yet recruiting']",COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,2.0,BOSUTINIB,"['CDC42 GTPase cycl', 'Cyclin D associated events in G', 'Cyclin D associated events in G1', 'FCGR3A-mediated phagocytosi', 'FCGR3A-mediated phagocytosis', 'Factors involved in megakaryocyte development and platelet productio', 'Factors involved in megakaryocyte development and platelet production', 'HDR through Single Strand Annealing (SSA', 'HDR through Single Strand Annealing (SSA)', 'MLL4 and MLL3 complexes regulate expression of PPARG target genes in adipogenesis and hepatic steatosi', 'MLL4 and MLL3 complexes regulate expression of PPARG target genes in adipogenesis and hepatic steatosis', 'Myogenesi', 'Myogenesis', 'RAC1 GTPase cycl', 'RAC2 GTPase cycl', 'RAC3 GTPase cycl', 'RHO GTPases Activate WASPs and WAVE', 'RHO GTPases Activate WASPs and WAVEs', 'RHOA GTPase cycl', 'RHOB GTPase cycl', 'RHOC GTPase cycl', 'RUNX1 regulates transcription of genes involved in differentiation of HSC', 'RUNX1 regulates transcription of genes involved in differentiation of HSCs', 'RUNX2 regulates osteoblast differentiatio', 'RUNX2 regulates osteoblast differentiation', 'Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand break', 'Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks', 'Regulation of actin dynamics for phagocytic cup formatio', 'Regulation of actin dynamics for phagocytic cup formation', 'Role of ABL in ROBO-SLIT signalin', 'Role of ABL in ROBO-SLIT signaling', 'Signaling by FGFR1 in diseas', 'Signaling by cytosolic FGFR1 fusion mutant', 'Turbulent (oscillatory, disturbed) flow shear stress activates signaling by PIEZO1 and integrins in endothelial cell', 'Turbulent (oscillatory, disturbed) flow shear stress activates signaling by PIEZO1 and integrins in endothelial cells']","['R-HSA-1839117', 'R-HSA-2029482', 'R-HSA-428890', 'R-HSA-525793', 'R-HSA-5654736', 'R-HSA-5663213', 'R-HSA-5685938', 'R-HSA-5693565', 'R-HSA-69231', 'R-HSA-8939236', 'R-HSA-8940973', 'R-HSA-8980692', 'R-HSA-9013026', 'R-HSA-9013106', 'R-HSA-9013148', 'R-HSA-9013149', 'R-HSA-9013404', 'R-HSA-9013423', 'R-HSA-9664422', 'R-HSA-983231', 'R-HSA-9841922', 'R-HSA-9860927']",35.0,3.0,BOSUTINIB,"['Tyrosine-protein kinase ABL inhibitor', 'Tyrosine-protein kinase SRC inhibitor']",COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,1.0,,,,,,BOSUTINIB,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,BOSUTINIB,False,False
CHEMBL289228,,,,,,,,,,,,,,TIPIFARNIB,['Protein farnesyltransferase inhibitor'],Cn1cncc1[C@@](N)(c1ccc(Cl)cc1)c1ccc2c(c1)c(-c1cccc(Cl)c1)cc(=O)n2C,1.0,TIPIFARNIB,,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL289228,,"bp(MOA:""Protein farnesyltransferase inhibitor"")",TIPIFARNIB,Cn1cncc1[C@@](N)(c1ccc(Cl)cc1)c1ccc2c(c1)c(-c1cccc(Cl)c1)cc(=O)n2C,TIPIFARNIB,False,True
CHEMBL290960,,,,,,,,,,,,,,NIFURTIMOX,['DNA inhibitor'],CC1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1,1.0,,,,,,NIFURTIMOX,CC1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1,NIFURTIMOX,False,False
CHEMBL298734,,,,,,,,,,,,,,LONAFARNIB,['Protein farnesyltransferase inhibitor'],NC(=O)N1CCC(CC(=O)N2CCC([C@H]3c4ncc(Br)cc4CCc4cc(Cl)cc(Br)c43)CC2)CC1,1.0,,,,,,LONAFARNIB,NC(=O)N1CCC(CC(=O)N2CCC([C@H]3c4ncc(Br)cc4CCc4cc(Cl)cc(Br)c43)CC2)CC1,LONAFARNIB,False,False
CHEMBL300138,ENZASTAURIN,['PRKCB'],['diffuse large B-cell lymphoma'],3.0,3.0,['Completed'],Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,1.0,ENZASTAURIN,"['Activation of NF-kappaB in B cell', 'Depolymerization of the Nuclear Lamin', 'Disinhibition of SNARE formatio', 'G alpha (z) signalling event', 'RHO GTPases Activate NADPH Oxidase', 'RUNX1 regulates transcription of genes involved in differentiation of myeloid cell', 'Response to elevated platelet cytosolic Ca2', 'Trafficking of GluR2-containing AMPA receptor', 'VEGFR2 mediated cell proliferatio', 'WNT5A-dependent internalization of FZD']","['R-HSA-114516', 'R-HSA-1169091', 'R-HSA-416993', 'R-HSA-418597', 'R-HSA-4419969', 'R-HSA-5099900', 'R-HSA-5218921', 'R-HSA-5668599', 'R-HSA-76005', 'R-HSA-8939246']",10.0,3.0,,,,,,,,,,ENZASTAURIN,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,ENZASTAURIN,False,False
CHEMBL3039504,NINTEDANIB ESYLATE,"['FLT4', 'KDR', 'PDGFRA', 'PDGFRB']","['idiopathic pulmonary fibrosis', 'systemic scleroderma']",4.0,4.0,[],CCS(=O)(=O)O.COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,4.0,NINTEDANIB ESYLATE,"['Constitutive Signaling by Aberrant PI3K in Cance', 'Constitutive Signaling by Aberrant PI3K in Cancer', 'Downstream signal transductio', 'Downstream signal transduction', 'High laminar flow shear stress activates signaling by PIEZO1 and PECAM1:CDH5:KDR in endothelial cell', 'High laminar flow shear stress activates signaling by PIEZO1 and PECAM1:CDH5:KDR in endothelial cells', 'Imatinib-resistant PDGFR mutant', 'Imatinib-resistant PDGFR mutants', 'Integrin cell surface interaction', 'Integrin cell surface interactions', 'NOTCH4 Intracellular Domain Regulates Transcriptio', 'NOTCH4 Intracellular Domain Regulates Transcription', 'Neurophilin interactions with VEGF and VEGF', 'Neurophilin interactions with VEGF and VEGFR', 'PDGFR mutants bind TKI', 'PDGFR mutants bind TKIs', 'PI5P, PP2A and IER3 Regulate PI3K/AKT Signalin', 'PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling', 'PIP3 activates AKT signalin', 'PIP3 activates AKT signaling', 'RAF/MAP kinase cascad', 'RAF/MAP kinase cascade', 'Regorafenib-resistant PDGFR mutant', 'Regorafenib-resistant PDGFR mutants', 'Signaling by PDG', 'Signaling by PDGF', 'Signaling by PDGFRA extracellular domain mutant', 'Signaling by PDGFRA extracellular domain mutants', 'Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutant', 'Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutants', 'Signaling by membrane-tethered fusions of PDGFRA or PDGFR', 'Signaling by membrane-tethered fusions of PDGFRA or PDGFRB', 'Sorafenib-resistant PDGFR mutant', 'Sorafenib-resistant PDGFR mutants', 'Sunitinib-resistant PDGFR mutant', 'Sunitinib-resistant PDGFR mutants', 'VEGF binds to VEGFR leading to receptor dimerizatio', 'VEGF binds to VEGFR leading to receptor dimerization', 'VEGFA-VEGFR2 Pathwa', 'VEGFA-VEGFR2 Pathway', 'VEGFR2 mediated cell proliferatio', 'VEGFR2 mediated cell proliferation']","['R-HSA-1257604', 'R-HSA-186763', 'R-HSA-186797', 'R-HSA-194306', 'R-HSA-195399', 'R-HSA-2028269', 'R-HSA-216083', 'R-HSA-2219530', 'R-HSA-4420097', 'R-HSA-5218921', 'R-HSA-5673001', 'R-HSA-6811558', 'R-HSA-9013695', 'R-HSA-9673767', 'R-HSA-9673768', 'R-HSA-9673770', 'R-HSA-9674396', 'R-HSA-9674401', 'R-HSA-9674403', 'R-HSA-9674404', 'R-HSA-9674428', 'R-HSA-9856530']",58.0,4.0,NINTEDANIB ESYLATE,"['Platelet-derived growth factor receptor inhibitor', 'Vascular endothelial growth factor receptor inhibitor']",CCS(=O)(=O)O.COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,1.0,,,,,,NINTEDANIB ESYLATE,CCS(=O)(=O)O.COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,NINTEDANIB ESYLATE,False,False
CHEMBL3039525,GOLVATINIB,['KDR'],['neoplasm'],1.0,1.0,['Completed'],CN1CCN(C2CCN(C(=O)Nc3cc(Oc4ccc(NC(=O)C5(C(=O)Nc6ccc(F)cc6)CC5)c(F)c4)ccn3)CC2)CC1,1.0,GOLVATINIB,"['High laminar flow shear stress activates signaling by PIEZO1 and PECAM1:CDH5:KDR in endothelial cell', 'High laminar flow shear stress activates signaling by PIEZO1 and PECAM1:CDH5:KDR in endothelial cells', 'Integrin cell surface interaction', 'Integrin cell surface interactions', 'Neurophilin interactions with VEGF and VEGF', 'Neurophilin interactions with VEGF and VEGFR', 'Signaling by membrane-tethered fusions of PDGFRA or PDGFR', 'Signaling by membrane-tethered fusions of PDGFRA or PDGFRB', 'VEGF binds to VEGFR leading to receptor dimerizatio', 'VEGF binds to VEGFR leading to receptor dimerization', 'VEGFA-VEGFR2 Pathwa', 'VEGFA-VEGFR2 Pathway', 'VEGFR2 mediated cell proliferatio', 'VEGFR2 mediated cell proliferation']","['R-HSA-194306', 'R-HSA-195399', 'R-HSA-216083', 'R-HSA-4420097', 'R-HSA-5218921', 'R-HSA-9673768', 'R-HSA-9856530']",14.0,1.0,,,,,,,,,,GOLVATINIB,CN1CCN(C2CCN(C(=O)Nc3cc(Oc4ccc(NC(=O)C5(C(=O)Nc6ccc(F)cc6)CC5)c(F)c4)ccn3)CC2)CC1,GOLVATINIB,False,False
CHEMBL3109738,JNJ-26483327,['FLT4'],['cancer'],1.0,1.0,['Completed'],COc1cc2ncnc3c2cc1OCCCCCN(C)Cc1ccc(Br)cc1N3,1.0,JNJ-26483327,"['High laminar flow shear stress activates signaling by PIEZO1 and PECAM1:CDH5:KDR in endothelial cell', 'High laminar flow shear stress activates signaling by PIEZO1 and PECAM1:CDH5:KDR in endothelial cells', 'NOTCH4 Intracellular Domain Regulates Transcriptio', 'NOTCH4 Intracellular Domain Regulates Transcription', 'VEGF binds to VEGFR leading to receptor dimerizatio', 'VEGF binds to VEGFR leading to receptor dimerization']","['R-HSA-195399', 'R-HSA-9013695', 'R-HSA-9856530']",6.0,1.0,,,,,,,,,,JNJ-26483327,COc1cc2ncnc3c2cc1OCCCCCN(C)Cc1ccc(Br)cc1N3,JNJ-26483327,False,False
CHEMBL3125702,NAVTEMADLIN,['TP53'],['essential thrombocythemia'],2.0,2.0,['Recruiting'],CC(C)[C@@H](CS(=O)(=O)C(C)C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,1.0,NAVTEMADLIN,"['Activation of NOXA and translocation to mitochondri', 'Activation of NOXA and translocation to mitochondria', 'Activation of PUMA and translocation to mitochondri', 'Activation of PUMA and translocation to mitochondria', 'Association of TriC/CCT with target proteins during biosynthesi', 'Association of TriC/CCT with target proteins during biosynthesis', 'Autodegradation of the E3 ubiquitin ligase COP', 'Autodegradation of the E3 ubiquitin ligase COP1', 'DNA Damage/Telomere Stress Induced Senescenc', 'DNA Damage/Telomere Stress Induced Senescence', 'Factors involved in megakaryocyte development and platelet productio', 'Factors involved in megakaryocyte development and platelet production', 'Formation of Senescence-Associated Heterochromatin Foci (SAHF', 'Formation of Senescence-Associated Heterochromatin Foci (SAHF)', 'G2/M Checkpoint', 'G2/M Checkpoints', 'G2/M DNA damage checkpoin', 'G2/M DNA damage checkpoint', 'Interleukin-4 and Interleukin-13 signalin', 'Interleukin-4 and Interleukin-13 signaling', 'Loss of function of TP53 in cancer due to loss of tetramerization abilit', 'Loss of function of TP53 in cancer due to loss of tetramerization ability', 'Oncogene Induced Senescenc', 'Oncogene Induced Senescence', 'Ovarian tumor domain protease', 'Ovarian tumor domain proteases', 'Oxidative Stress Induced Senescenc', 'Oxidative Stress Induced Senescence', 'PI5P Regulates TP53 Acetylatio', 'PI5P Regulates TP53 Acetylation', 'PKR-mediated signalin', 'PKR-mediated signaling', 'Pre-NOTCH Transcription and Translatio', 'Pre-NOTCH Transcription and Translation', 'Pyroptosi', 'Pyroptosis', 'RUNX3 regulates CDKN1A transcriptio', 'RUNX3 regulates CDKN1A transcription', 'Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand break', 'Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks', 'Regulation of NF-kappa B signalin', 'Regulation of NF-kappa B signaling', 'Regulation of PTEN gene transcriptio', 'Regulation of PTEN gene transcription', 'Regulation of TP53 Activity through Acetylatio', 'Regulation of TP53 Activity through Acetylation', 'Regulation of TP53 Activity through Association with Co-factor', 'Regulation of TP53 Activity through Association with Co-factors', 'Regulation of TP53 Activity through Methylatio', 'Regulation of TP53 Activity through Methylation', 'Regulation of TP53 Activity through Phosphorylatio', 'Regulation of TP53 Activity through Phosphorylation', 'Regulation of TP53 Degradatio', 'Regulation of TP53 Degradation', 'Regulation of TP53 Expressio', 'Regulation of TP53 Expression', 'SUMOylation of transcription factor', 'SUMOylation of transcription factors', 'Signaling by ALK fusions and activated point mutant', 'Signaling by ALK fusions and activated point mutants', 'Stabilization of p5', 'Stabilization of p53', 'TP53 Regulates Metabolic Gene', 'TP53 Regulates Metabolic Genes', 'TP53 Regulates Transcription of Caspase Activators and Caspase', 'TP53 Regulates Transcription of Caspase Activators and Caspases', 'TP53 Regulates Transcription of DNA Repair Gene', 'TP53 Regulates Transcription of DNA Repair Genes', 'TP53 Regulates Transcription of Death Receptors and Ligand', 'TP53 Regulates Transcription of Death Receptors and Ligands', 'TP53 Regulates Transcription of Genes Involved in Cytochrome C Releas', 'TP53 Regulates Transcription of Genes Involved in Cytochrome C Release', 'TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arres', 'TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest', 'TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arres', 'TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest', 'TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertai', 'TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain', 'TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertai', 'TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain', 'The role of GTSE1 in G2/M progression after G2 checkpoin', 'The role of GTSE1 in G2/M progression after G2 checkpoint', 'Transcriptional Regulation by VENT', 'Transcriptional Regulation by VENTX', 'Transcriptional activation of cell cycle inhibitor p2', 'Transcriptional activation of cell cycle inhibitor p21', 'Ub-specific processing protease', 'Ub-specific processing proteases', 'Zygotic genome activation (ZGA', 'Zygotic genome activation (ZGA)']","['R-HSA-111448', 'R-HSA-139915', 'R-HSA-1912408', 'R-HSA-2559580', 'R-HSA-2559584', 'R-HSA-2559585', 'R-HSA-2559586', 'R-HSA-3232118', 'R-HSA-349425', 'R-HSA-390471', 'R-HSA-5620971', 'R-HSA-5628897', 'R-HSA-5689880', 'R-HSA-5689896', 'R-HSA-5693565', 'R-HSA-6785807', 'R-HSA-6796648', 'R-HSA-6803204', 'R-HSA-6803205', 'R-HSA-6803207', 'R-HSA-6803211', 'R-HSA-6804114', 'R-HSA-6804115', 'R-HSA-6804116', 'R-HSA-6804754', 'R-HSA-6804756', 'R-HSA-6804757', 'R-HSA-6804758', 'R-HSA-6804759', 'R-HSA-6804760', 'R-HSA-6807070', 'R-HSA-6811555', 'R-HSA-69473', 'R-HSA-69481', 'R-HSA-69541', 'R-HSA-69895', 'R-HSA-8852276', 'R-HSA-8853884', 'R-HSA-8941855', 'R-HSA-8943724', 'R-HSA-9723905', 'R-HSA-9725370', 'R-HSA-9758274', 'R-HSA-9819196', 'R-HSA-983231', 'R-HSA-9833482']",89.0,2.0,NAVTEMADLIN,['Tumour suppressor p53/oncoprotein Mdm2 inhibitor'],CC(C)[C@@H](CS(=O)(=O)C(C)C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,1.0,,,,,,NAVTEMADLIN,CC(C)[C@@H](CS(=O)(=O)C(C)C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,NAVTEMADLIN,False,False
CHEMBL3133037,LEQ506,['SMO'],['medulloblastoma'],1.0,1.0,['Completed'],Cc1c(Cc2ccccc2)nnc(N2CCN(c3cnc(C(C)(C)O)cn3)[C@H](C)C2)c1C,1.0,LEQ506,"['Activation of SM', 'Activation of SMO', 'BBSome-mediated cargo-targeting to ciliu', 'BBSome-mediated cargo-targeting to cilium', 'Class B/2 (Secretin family receptors', 'Class B/2 (Secretin family receptors)', ""Hedgehog 'off' stat"", ""Hedgehog 'off' state"", ""Hedgehog 'on' stat"", ""Hedgehog 'on' state""]","['R-HSA-165158', 'R-HSA-373080', 'R-HSA-5610787', 'R-HSA-5620922', 'R-HSA-5632684', 'R-HSA-5635838']",10.0,1.0,,,,,,,,,,LEQ506,Cc1c(Cc2ccccc2)nnc(N2CCN(c3cnc(C(C)(C)O)cn3)[C@H](C)C2)c1C,LEQ506,False,False
CHEMBL3137308,PEFICITINIB,['JAK2'],['immune system disease'],3.0,3.0,[],NC(=O)c1cnc2[nH]ccc2c1N[C@@H]1[C@@H]2CC3C[C@H]1C[C@@](O)(C3)C2,1.0,PEFICITINIB,"['Cyclin D associated events in G', 'Cyclin D associated events in G1', 'Erythropoietin activates Phosphoinositide-3-kinase (PI3K', 'Erythropoietin activates Phosphoinositide-3-kinase (PI3K)', 'Erythropoietin activates Phospholipase C gamma (PLCG', 'Erythropoietin activates Phospholipase C gamma (PLCG)', 'Erythropoietin activates RA', 'Erythropoietin activates RAS', 'Erythropoietin activates STAT', 'Erythropoietin activates STAT5', 'Factors involved in megakaryocyte development and platelet productio', 'Factors involved in megakaryocyte development and platelet production', 'Growth hormone receptor signalin', 'Growth hormone receptor signaling', 'IFNG signaling activates MAPK', 'IFNG signaling activates MAPKs', 'IL-6-type cytokine receptor ligand interaction', 'IL-6-type cytokine receptor ligand interactions', 'Inactivation of CSF3 (G-CSF) signalin', 'Inactivation of CSF3 (G-CSF) signaling', 'Interferon gamma signalin', 'Interferon gamma signaling', 'Interleukin receptor SHC signalin', 'Interleukin receptor SHC signaling', 'Interleukin-12 signalin', 'Interleukin-12 signaling', 'Interleukin-20 family signalin', 'Interleukin-20 family signaling', 'Interleukin-23 signalin', 'Interleukin-23 signaling', 'Interleukin-27 signalin', 'Interleukin-27 signaling', 'Interleukin-3, Interleukin-5 and GM-CSF signalin', 'Interleukin-3, Interleukin-5 and GM-CSF signaling', 'Interleukin-35 Signallin', 'Interleukin-35 Signalling', 'Interleukin-4 and Interleukin-13 signalin', 'Interleukin-4 and Interleukin-13 signaling', 'Interleukin-6 signalin', 'Interleukin-6 signaling', 'MAPK1 (ERK2) activatio', 'MAPK1 (ERK2) activation', 'MAPK3 (ERK1) activatio', 'MAPK3 (ERK1) activation', 'Paradoxical activation of RAF signaling by kinase inactive BRA', 'Paradoxical activation of RAF signaling by kinase inactive BRAF', 'Potential therapeutics for SAR', 'Potential therapeutics for SARS', 'Prolactin receptor signalin', 'Prolactin receptor signaling', 'RAF activatio', 'RAF activation', 'RAF/MAP kinase cascad', 'RAF/MAP kinase cascade', 'RMTs methylate histone arginine', 'RMTs methylate histone arginines', 'Regulation of IFNG signalin', 'Regulation of IFNG signaling', 'Signaling by BRAF and RAF1 fusion', 'Signaling by BRAF and RAF1 fusions', 'Signaling by CSF3 (G-CSF', 'Signaling by CSF3 (G-CSF)', 'Signaling by Erythropoieti', 'Signaling by Erythropoietin', 'Signaling by Lepti', 'Signaling by Leptin', 'Signaling by RAF1 mutant', 'Signaling by RAF1 mutants', 'Signaling by SCF-KI', 'Signaling by SCF-KIT', 'Signaling by moderate kinase activity BRAF mutant', 'Signaling by moderate kinase activity BRAF mutants', 'Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutant', 'Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants', 'Signaling downstream of RAS mutant', 'Signaling downstream of RAS mutants']","['R-HSA-1059683', 'R-HSA-110056', 'R-HSA-112411', 'R-HSA-1170546', 'R-HSA-1433557', 'R-HSA-2586552', 'R-HSA-3214858', 'R-HSA-512988', 'R-HSA-5673000', 'R-HSA-5673001', 'R-HSA-6785807', 'R-HSA-6788467', 'R-HSA-6802946', 'R-HSA-6802952', 'R-HSA-6802955', 'R-HSA-69231', 'R-HSA-877300', 'R-HSA-877312', 'R-HSA-8854691', 'R-HSA-8984722', 'R-HSA-9006335', 'R-HSA-9020591', 'R-HSA-9020933', 'R-HSA-9020956', 'R-HSA-9027276', 'R-HSA-9027277', 'R-HSA-9027283', 'R-HSA-9027284', 'R-HSA-912526', 'R-HSA-9649948', 'R-HSA-9656223', 'R-HSA-9670439', 'R-HSA-9674555', 'R-HSA-9679191', 'R-HSA-9705462', 'R-HSA-9732724', 'R-HSA-982772', 'R-HSA-983231']",76.0,3.0,,,,,,,,,,PEFICITINIB,NC(=O)c1cnc2[nH]ccc2c1N[C@@H]1[C@@H]2CC3C[C@H]1C[C@@](O)(C3)C2,PEFICITINIB,False,False
