chembl_id,protein_symbol,ensg_id,disease_id,disease_association_score
CHEMBL27810,ADRB2,ENSG00000169252,MONDO_0100096,0.2891579720039806
CHEMBL1411934,,,MONDO_0100096,
CHEMBL4303166,,,MONDO_0100096,
CHEMBL1727,ADRA1A,ENSG00000120907,MONDO_0100096,0.3453919633958452
CHEMBL4303474,,,MONDO_0100096,
CHEMBL617,,,MONDO_0100096,
CHEMBL1599,,,MONDO_0100096,
CHEMBL449782,ACE2,ENSG00000130234,MONDO_0100096,0.6900715109344299
CHEMBL449782,MAPT,ENSG00000186868,MONDO_0100096,0.251784082244882
CHEMBL1604,dacB,,MONDO_0100096,0.0
CHEMBL155886,,,MONDO_0100096,
CHEMBL2403108,ABL1,ENSG00000097007,MONDO_0100096,0.3770658612121069
CHEMBL2403108,ALK,ENSG00000171094,MONDO_0100096,0.008705395814237763
CHEMBL2403108,BTK,ENSG00000010671,MONDO_0100096,0.32101339349999153
CHEMBL2403108,CDK2,ENSG00000123374,MONDO_0100096,0.012175602990446007
CHEMBL2403108,CDK4,ENSG00000135446,MONDO_0100096,0.07633407494718954
CHEMBL2403108,EGFR,ENSG00000146648,MONDO_0100096,0.11550953798431027
CHEMBL2403108,FGFR2,ENSG00000066468,MONDO_0100096,0.2790860713826669
CHEMBL2403108,FGFR3,ENSG00000068078,MONDO_0100096,0.2955957393193681
CHEMBL2403108,FGFR4,ENSG00000160867,MONDO_0100096,0.27840399122863213
CHEMBL2403108,FLT3,ENSG00000122025,MONDO_0100096,0.07609794615375957
CHEMBL2403108,IGF1R,ENSG00000140443,MONDO_0100096,0.16286789877863833
CHEMBL2403108,INSR,ENSG00000171105,MONDO_0100096,0.04176983374588428
CHEMBL2403108,JAK1,ENSG00000162434,MONDO_0100096,0.5325624911117408
CHEMBL2403108,JAK2,ENSG00000096968,MONDO_0100096,0.4152410587652289
CHEMBL2403108,JAK3,ENSG00000105639,MONDO_0100096,0.2966470842822493
CHEMBL2403108,KCNH2,ENSG00000055118,MONDO_0100096,0.0771347575524705
CHEMBL2403108,KIT,ENSG00000157404,MONDO_0100096,0.3707591922295564
CHEMBL2403108,LCK,ENSG00000182866,MONDO_0100096,0.07780833662631198
CHEMBL2403108,LYN,ENSG00000254087,MONDO_0100096,0.07646427536552676
CHEMBL2403108,MET,ENSG00000105976,MONDO_0100096,0.009908936638707226
CHEMBL2403108,MKNK2,ENSG00000099875,MONDO_0100096,0.0
CHEMBL2403108,PDGFRA,ENSG00000134853,MONDO_0100096,0.2923222658949872
CHEMBL2403108,RET,ENSG00000165731,MONDO_0100096,0.0018478992734235094
CHEMBL2403108,ROCK2,ENSG00000134318,MONDO_0100096,0.007761176948378739
CHEMBL2403108,ROS1,ENSG00000047936,MONDO_0100096,0.00406537840153172
CHEMBL2403108,SYK,ENSG00000165025,MONDO_0100096,0.10731643018816948
CHEMBL2403108,TNK2,ENSG00000061938,MONDO_0100096,0.0
CHEMBL2403108,TSSK1B,ENSG00000212122,MONDO_0100096,0.0
CHEMBL2403108,ZAP70,ENSG00000115085,MONDO_0100096,0.04173069864744012
CHEMBL31907,,,MONDO_0100096,
CHEMBL2103825,LIPF,ENSG00000182333,MONDO_0100096,0.00794596687572109
CHEMBL2103825,PNLIP,ENSG00000175535,MONDO_0100096,0.03348923867423673
CHEMBL1000,HRH1,ENSG00000196639,MONDO_0100096,0.36494970892504414
CHEMBL1000,SLC6A3,ENSG00000142319,MONDO_0100096,0.023117903153708683
CHEMBL1000,SLC6A4,ENSG00000108576,MONDO_0100096,0.40041819413922336
CHEMBL1183605,,,MONDO_0100096,
CHEMBL1200490,,,MONDO_0100096,
CHEMBL305906,ADORA3,ENSG00000282608,MONDO_0100096,0.09687098635569016
CHEMBL305906,ADRA2A,ENSG00000150594,MONDO_0100096,0.3423490056693914
CHEMBL305906,CHRM2,ENSG00000181072,MONDO_0100096,0.07391597093694036
CHEMBL305906,DRD1,ENSG00000184845,MONDO_0100096,0.0029566388374776143
CHEMBL305906,DRD3,ENSG00000151577,MONDO_0100096,0.2688693442831205
CHEMBL305906,HTR1A,ENSG00000178394,MONDO_0100096,0.0014783194187388072
CHEMBL305906,OPRM1,ENSG00000112038,MONDO_0100096,0.30191598800134134
CHEMBL305906,PGR,ENSG00000082175,MONDO_0100096,0.08650399627078231
CHEMBL305906,SLC6A2,ENSG00000103546,MONDO_0100096,0.017738236482142396
CHEMBL305906,SLC6A3,ENSG00000142319,MONDO_0100096,0.023117903153708683
CHEMBL305906,SLC6A4,ENSG00000108576,MONDO_0100096,0.40041819413922336
CHEMBL168815,,,MONDO_0100096,
CHEMBL1182714,,,MONDO_0100096,
CHEMBL311909,,,MONDO_0100096,
CHEMBL4087968,HDAC1,ENSG00000116478,MONDO_0100096,0.0036957985468470188
CHEMBL4087968,HDAC10,ENSG00000100429,MONDO_0100096,0.0
CHEMBL4087968,HDAC11,ENSG00000163517,MONDO_0100096,0.0
CHEMBL4087968,HDAC2,ENSG00000196591,MONDO_0100096,0.00962908255985431
CHEMBL4087968,HDAC3,ENSG00000171720,MONDO_0100096,0.013099552627157762
CHEMBL4087968,HDAC6,ENSG00000094631,MONDO_0100096,0.004381163855145648
CHEMBL4087968,HDAC8,ENSG00000147099,MONDO_0100096,0.0014783194187388072
CHEMBL2104146,,,MONDO_0100096,
CHEMBL2104181,,,MONDO_0100096,
CHEMBL515,,,MONDO_0100096,
CHEMBL1697734,,,MONDO_0100096,
CHEMBL130,rpsB,,MONDO_0100096,0.0
CHEMBL1506,,,MONDO_0100096,
CHEMBL1201281,,,MONDO_0100096,
CHEMBL1984344,ADORA3,ENSG00000282608,MONDO_0100096,0.09687098635569016
CHEMBL1984344,SLC6A2,ENSG00000103546,MONDO_0100096,0.017738236482142396
CHEMBL22150,ADRA2A,ENSG00000150594,MONDO_0100096,0.3423490056693914
CHEMBL22150,CHRM2,ENSG00000181072,MONDO_0100096,0.07391597093694036
CHEMBL22150,DRD1,ENSG00000184845,MONDO_0100096,0.0029566388374776143
CHEMBL22150,DRD3,ENSG00000151577,MONDO_0100096,0.2688693442831205
CHEMBL22150,SLC6A3,ENSG00000142319,MONDO_0100096,0.023117903153708683
CHEMBL790,ADORA3,ENSG00000282608,MONDO_0100096,0.09687098635569016
CHEMBL790,ADRA1A,ENSG00000120907,MONDO_0100096,0.3453919633958452
CHEMBL790,ADRA2B,ENSG00000274286,MONDO_0100096,0.3438834741930505
CHEMBL790,ADRB2,ENSG00000169252,MONDO_0100096,0.2891579720039806
CHEMBL790,AVPR2,ENSG00000126895,MONDO_0100096,0.0
CHEMBL790,CHRM3,ENSG00000133019,MONDO_0100096,0.0759948576195418
CHEMBL790,CYP2C19,ENSG00000165841,MONDO_0100096,0.005036003441118158
CHEMBL790,CYP2D6,ENSG00000100197,MONDO_0100096,0.02481273474568292
CHEMBL790,DRD3,ENSG00000151577,MONDO_0100096,0.2688693442831205
CHEMBL790,GHSR,ENSG00000121853,MONDO_0100096,0.005707955533463729
CHEMBL790,HTR2C,ENSG00000147246,MONDO_0100096,0.0073915970936940375
CHEMBL790,MC3R,ENSG00000124089,MONDO_0100096,0.00406537840153172
CHEMBL790,MC4R,ENSG00000166603,MONDO_0100096,0.196218822972452
CHEMBL790,MLNR,ENSG00000102539,MONDO_0100096,0.0014783194187388072
CHEMBL790,MMP2,ENSG00000087245,MONDO_0100096,0.10018110305703812
CHEMBL790,MMP9,ENSG00000100985,MONDO_0100096,0.24965135421195334
CHEMBL790,NPY1R,ENSG00000164128,MONDO_0100096,0.24084662947421714
CHEMBL790,NR1I2,ENSG00000144852,MONDO_0100096,0.048226366184950104
CHEMBL790,SLC6A2,ENSG00000103546,MONDO_0100096,0.017738236482142396
CHEMBL790,SLC6A3,ENSG00000142319,MONDO_0100096,0.023117903153708683
CHEMBL790,SLC6A4,ENSG00000108576,MONDO_0100096,0.40041819413922336
CHEMBL1449249,,,MONDO_0100096,
CHEMBL278519,,,MONDO_0100096,
CHEMBL1398654,CYP2C19,ENSG00000165841,MONDO_0100096,0.005036003441118158
CHEMBL110691,AR,ENSG00000169083,MONDO_0100096,0.4069456596579756
CHEMBL110691,PGR,ENSG00000082175,MONDO_0100096,0.08650399627078231
CHEMBL1200714,,,MONDO_0100096,
CHEMBL152649,,,MONDO_0100096,
CHEMBL1439973,,,MONDO_0100096,
CHEMBL1230222,,,MONDO_0100096,
CHEMBL284616,AKR1B1,ENSG00000085662,MONDO_0100096,0.07872856794189502
CHEMBL284616,PTPN1,ENSG00000196396,MONDO_0100096,0.0021045519502878854
CHEMBL2108919,,,MONDO_0100096,
CHEMBL76,ACE2,ENSG00000130234,MONDO_0100096,0.6900715109344299
CHEMBL76,ADRA2A,ENSG00000150594,MONDO_0100096,0.3423490056693914
CHEMBL76,ADRA2C,ENSG00000184160,MONDO_0100096,0.34177923672675253
CHEMBL76,CHRM1,ENSG00000168539,MONDO_0100096,0.07483992057365212
CHEMBL76,CHRM2,ENSG00000181072,MONDO_0100096,0.07391597093694036
CHEMBL76,CHRM3,ENSG00000133019,MONDO_0100096,0.0759948576195418
CHEMBL76,CHRM4,ENSG00000180720,MONDO_0100096,0.07391597093694036
CHEMBL76,KCNH2,ENSG00000055118,MONDO_0100096,0.0771347575524705
CHEMBL76,MTOR,ENSG00000198793,MONDO_0100096,0.1041835974237717
CHEMBL76,NQO2,ENSG00000124588,MONDO_0100096,0.0037573951892944687
CHEMBL76,SIGMAR1,ENSG00000147955,MONDO_0100096,0.021260789389326535
CHEMBL76,TMEM97,ENSG00000109084,MONDO_0100096,0.13566240125338158
CHEMBL3392493,,,MONDO_0100096,
CHEMBL1441646,,,MONDO_0100096,
CHEMBL1200761,CYP2C19,ENSG00000165841,MONDO_0100096,0.005036003441118158
CHEMBL1200761,ESR1,ENSG00000091831,MONDO_0100096,0.39398564805696845
CHEMBL1200761,ESR2,ENSG00000140009,MONDO_0100096,0.07633913152028768
CHEMBL1200596,ALOX15,ENSG00000161905,MONDO_0100096,0.014555370415288217
CHEMBL1200596,ALOX5,ENSG00000012779,MONDO_0100096,0.05312434192835995
CHEMBL1200596,MMP14,ENSG00000157227,MONDO_0100096,0.019595714720320647
CHEMBL1200596,SLC6A2,ENSG00000103546,MONDO_0100096,0.017738236482142396
CHEMBL1200596,TDP1,ENSG00000042088,MONDO_0100096,0.0
CHEMBL1409793,,,MONDO_0100096,
CHEMBL398440,,,MONDO_0100096,
CHEMBL505,ADRA1A,ENSG00000120907,MONDO_0100096,0.3453919633958452
CHEMBL505,ADRA2B,ENSG00000274286,MONDO_0100096,0.3438834741930505
CHEMBL505,CHRM2,ENSG00000181072,MONDO_0100096,0.07391597093694036
CHEMBL505,HRH1,ENSG00000196639,MONDO_0100096,0.36494970892504414
CHEMBL505,KCNH2,ENSG00000055118,MONDO_0100096,0.0771347575524705
CHEMBL505,SLC6A2,ENSG00000103546,MONDO_0100096,0.017738236482142396
CHEMBL505,SLC6A3,ENSG00000142319,MONDO_0100096,0.023117903153708683
CHEMBL505,SLC6A4,ENSG00000108576,MONDO_0100096,0.40041819413922336
CHEMBL388751,,,MONDO_0100096,
CHEMBL607710,,,MONDO_0100096,
CHEMBL71,ABCB1,ENSG00000085563,MONDO_0100096,0.03150033187436944
CHEMBL71,ADRA1A,ENSG00000120907,MONDO_0100096,0.3453919633958452
CHEMBL71,ADRA2A,ENSG00000150594,MONDO_0100096,0.3423490056693914
CHEMBL71,ADRA2B,ENSG00000274286,MONDO_0100096,0.3438834741930505
CHEMBL71,AOX1,ENSG00000138356,MONDO_0100096,0.004784005896751974
CHEMBL71,CALM1,ENSG00000198668,MONDO_0100096,0.01046597560857367
CHEMBL71,CHRM2,ENSG00000181072,MONDO_0100096,0.07391597093694036
CHEMBL71,CHRM3,ENSG00000133019,MONDO_0100096,0.0759948576195418
CHEMBL71,CYP2D6,ENSG00000100197,MONDO_0100096,0.02481273474568292
CHEMBL71,CYP3A4,ENSG00000160868,MONDO_0100096,0.41483777211690587
CHEMBL71,DRD1,ENSG00000184845,MONDO_0100096,0.0029566388374776143
CHEMBL71,DRD2,ENSG00000149295,MONDO_0100096,0.26988568888350345
CHEMBL71,DRD3,ENSG00000151577,MONDO_0100096,0.2688693442831205
CHEMBL71,DRD4,ENSG00000069696,MONDO_0100096,0.26794539464640876
CHEMBL71,HRH1,ENSG00000196639,MONDO_0100096,0.36494970892504414
CHEMBL71,HTR2A,ENSG00000102468,MONDO_0100096,0.26908688309203077
CHEMBL71,HTR2C,ENSG00000147246,MONDO_0100096,0.0073915970936940375
CHEMBL71,HTR6,ENSG00000158748,MONDO_0100096,0.0
CHEMBL71,HTR7,ENSG00000148680,MONDO_0100096,0.0
CHEMBL71,KCNH2,ENSG00000055118,MONDO_0100096,0.0771347575524705
CHEMBL71,OPRM1,ENSG00000112038,MONDO_0100096,0.30191598800134134
CHEMBL71,SLC6A2,ENSG00000103546,MONDO_0100096,0.017738236482142396
CHEMBL71,SLC6A4,ENSG00000108576,MONDO_0100096,0.40041819413922336
CHEMBL498,ADRA1A,ENSG00000120907,MONDO_0100096,0.3453919633958452
CHEMBL498,KCNJ11,ENSG00000187486,MONDO_0100096,0.0
CHEMBL908,ADRA2A,ENSG00000150594,MONDO_0100096,0.3423490056693914
CHEMBL908,CHRM2,ENSG00000181072,MONDO_0100096,0.07391597093694036
CHEMBL908,DRD1,ENSG00000184845,MONDO_0100096,0.0029566388374776143
CHEMBL908,DRD2,ENSG00000149295,MONDO_0100096,0.26988568888350345
CHEMBL908,DRD3,ENSG00000151577,MONDO_0100096,0.2688693442831205
CHEMBL908,HTR1A,ENSG00000178394,MONDO_0100096,0.0014783194187388072
CHEMBL908,HTR2A,ENSG00000102468,MONDO_0100096,0.26908688309203077
CHEMBL908,HTR2C,ENSG00000147246,MONDO_0100096,0.0073915970936940375
CHEMBL908,HTR6,ENSG00000158748,MONDO_0100096,0.0
CHEMBL908,OPRM1,ENSG00000112038,MONDO_0100096,0.30191598800134134
CHEMBL908,SLC6A2,ENSG00000103546,MONDO_0100096,0.017738236482142396
CHEMBL908,SLC6A3,ENSG00000142319,MONDO_0100096,0.023117903153708683
CHEMBL908,SLC6A4,ENSG00000108576,MONDO_0100096,0.40041819413922336
CHEMBL463210,CYP3A4,ENSG00000160868,MONDO_0100096,0.41483777211690587
CHEMBL224325,,,MONDO_0100096,
CHEMBL1055,CA1,ENSG00000133742,MONDO_0100096,0.012736543081000792
CHEMBL1055,CA12,ENSG00000074410,MONDO_0100096,0.009454558961309908
CHEMBL1055,CA14,ENSG00000118298,MONDO_0100096,0.0
CHEMBL1055,CA2,ENSG00000104267,MONDO_0100096,0.00720771854524504
CHEMBL1055,CA4,ENSG00000167434,MONDO_0100096,0.0014783194187388072
CHEMBL1055,CA5A,ENSG00000174990,MONDO_0100096,0.0
CHEMBL1055,CA5B,ENSG00000169239,MONDO_0100096,0.0073915970936940375
CHEMBL1055,CA6,ENSG00000131686,MONDO_0100096,0.2806401636115381
CHEMBL1055,CA7,ENSG00000168748,MONDO_0100096,0.0
CHEMBL1055,CA9,ENSG00000107159,MONDO_0100096,0.006565175474190745
CHEMBL1055,MAPT,ENSG00000186868,MONDO_0100096,0.251784082244882
CHEMBL1055,SLC12A3,ENSG00000070915,MONDO_0100096,0.0044349582562164215
CHEMBL1371,KCNN4,ENSG00000104783,MONDO_0100096,0.07391597093694036
CHEMBL1371,NOS3,ENSG00000164867,MONDO_0100096,0.05550751106110912
CHEMBL1042,VDR,ENSG00000111424,MONDO_0100096,0.43201647597674675
CHEMBL112570,CYP46A1,ENSG00000036530,MONDO_0100096,0.09106637016700027
CHEMBL112570,OSBP,ENSG00000110048,MONDO_0100096,0.0
CHEMBL112570,OSBP2,ENSG00000184792,MONDO_0100096,0.0
CHEMBL205596,,,MONDO_0100096,
CHEMBL6067974,,,MONDO_0100096,
CHEMBL4303705,,,MONDO_0100096,
CHEMBL434045,,,MONDO_0100096,
CHEMBL3185022,,,MONDO_0100096,
CHEMBL83628,,,MONDO_0100096,
CHEMBL117,ABCB1,ENSG00000085563,MONDO_0100096,0.03150033187436944
CHEMBL117,AKR1B1,ENSG00000085662,MONDO_0100096,0.07872856794189502
CHEMBL117,CA1,ENSG00000133742,MONDO_0100096,0.012736543081000792
CHEMBL117,CA12,ENSG00000074410,MONDO_0100096,0.009454558961309908
CHEMBL117,CA2,ENSG00000104267,MONDO_0100096,0.00720771854524504
CHEMBL117,CA4,ENSG00000167434,MONDO_0100096,0.0014783194187388072
CHEMBL117,CA7,ENSG00000168748,MONDO_0100096,0.0
CHEMBL117,CA9,ENSG00000107159,MONDO_0100096,0.006565175474190745
CHEMBL117,CDK6,ENSG00000105810,MONDO_0100096,0.2145783408736068
CHEMBL117,CYP19A1,ENSG00000137869,MONDO_0100096,0.2794401188483931
CHEMBL117,CYP1A1,ENSG00000140465,MONDO_0100096,0.020480460398750882
CHEMBL117,CYP1A2,ENSG00000140505,MONDO_0100096,0.03673686318293289
CHEMBL117,CYP1B1,ENSG00000138061,MONDO_0100096,0.024410082104964703
CHEMBL117,CYP2C19,ENSG00000165841,MONDO_0100096,0.005036003441118158
CHEMBL117,CYP2C9,ENSG00000138109,MONDO_0100096,0.05199224696521605
CHEMBL117,CYP3A4,ENSG00000160868,MONDO_0100096,0.41483777211690587
CHEMBL117,HDAC6,ENSG00000094631,MONDO_0100096,0.004381163855145648
CHEMBL117,MAPT,ENSG00000186868,MONDO_0100096,0.251784082244882
CHEMBL117,PPARG,ENSG00000132170,MONDO_0100096,0.10651245251485024
CHEMBL117,XDH,ENSG00000158125,MONDO_0100096,0.013306312023639705
CHEMBL41092,MAPT,ENSG00000186868,MONDO_0100096,0.251784082244882
CHEMBL303697,,,MONDO_0100096,
CHEMBL311498,SOST,ENSG00000167941,MONDO_0100096,0.007453193736141485
CHEMBL1413,DOHH,ENSG00000129932,MONDO_0100096,0.0
CHEMBL1413,KDM4B,ENSG00000127663,MONDO_0100096,0.0
CHEMBL2104122,,,MONDO_0100096,
CHEMBL152,,,MONDO_0100096,
CHEMBL7002,HPGD,ENSG00000164120,MONDO_0100096,0.0036957985468470188
CHEMBL7002,MAOB,ENSG00000069535,MONDO_0100096,0.009836367832433336
CHEMBL7002,NR1I2,ENSG00000144852,MONDO_0100096,0.048226366184950104
CHEMBL7002,PPARG,ENSG00000132170,MONDO_0100096,0.10651245251485024
CHEMBL7002,TDP1,ENSG00000042088,MONDO_0100096,0.0
CHEMBL429876,ITGAV,ENSG00000138448,MONDO_0100096,0.005697689426389152
CHEMBL429876,ITGB3,ENSG00000259207,MONDO_0100096,0.08490464855844679
CHEMBL452076,ADORA3,ENSG00000282608,MONDO_0100096,0.09687098635569016
CHEMBL452076,CACNA1C,ENSG00000151067,MONDO_0100096,0.29179016346658143
CHEMBL452076,NR3C1,ENSG00000113580,MONDO_0100096,0.4316453156305799
CHEMBL27220,PDE4B,ENSG00000184588,MONDO_0100096,0.3673811385550111
CHEMBL34431,CYP3A4,ENSG00000160868,MONDO_0100096,0.41483777211690587
CHEMBL34431,PDE3A,ENSG00000172572,MONDO_0100096,0.2989230584753551
CHEMBL34431,PDE3B,ENSG00000152270,MONDO_0100096,0.2957816297105351
CHEMBL799,CYP3A4,ENSG00000160868,MONDO_0100096,0.41483777211690587
CHEMBL799,PDE3A,ENSG00000172572,MONDO_0100096,0.2989230584753551
CHEMBL799,PDE3B,ENSG00000152270,MONDO_0100096,0.2957816297105351
CHEMBL1374751,ADRB1,ENSG00000043591,MONDO_0100096,0.2609355940748182
CHEMBL1374751,ADRB2,ENSG00000169252,MONDO_0100096,0.2891579720039806
CHEMBL1374751,ADRB3,ENSG00000188778,MONDO_0100096,0.0036957985468470188
CHEMBL30,ADRA1A,ENSG00000120907,MONDO_0100096,0.3453919633958452
CHEMBL30,HRH2,ENSG00000113749,MONDO_0100096,0.3669820208566172
CHEMBL1201284,ADORA3,ENSG00000282608,MONDO_0100096,0.09687098635569016
CHEMBL1201284,DRD3,ENSG00000151577,MONDO_0100096,0.2688693442831205
CHEMBL1201284,GHSR,ENSG00000121853,MONDO_0100096,0.005707955533463729
CHEMBL1201284,HTR2C,ENSG00000147246,MONDO_0100096,0.0073915970936940375
CHEMBL1201284,OPRM1,ENSG00000112038,MONDO_0100096,0.30191598800134134
CHEMBL1201284,SLC6A2,ENSG00000103546,MONDO_0100096,0.017738236482142396
CHEMBL1201284,SLC6A3,ENSG00000142319,MONDO_0100096,0.023117903153708683
CHEMBL1201284,SLC6A4,ENSG00000108576,MONDO_0100096,0.40041819413922336
CHEMBL1236936,GUCY1B1,ENSG00000061918,MONDO_0100096,0.34452935454628886
CHEMBL283754,CYP3A4,ENSG00000160868,MONDO_0100096,0.41483777211690587
CHEMBL18786,HTR2C,ENSG00000147246,MONDO_0100096,0.0073915970936940375
CHEMBL18786,SIGMAR1,ENSG00000147955,MONDO_0100096,0.021260789389326535
CHEMBL1086,CYP2D6,ENSG00000100197,MONDO_0100096,0.02481273474568292
CHEMBL533841,,,MONDO_0100096,
CHEMBL348000,,,MONDO_0100096,
CHEMBL1874750,,,MONDO_0100096,
CHEMBL132663,,,MONDO_0100096,
CHEMBL293492,,,MONDO_0100096,
CHEMBL1370236,,,MONDO_0100096,
CHEMBL1208,gyrB,,MONDO_0100096,0.0
CHEMBL93233,,,MONDO_0100096,
CHEMBL2107098,,,MONDO_0100096,
CHEMBL557555,PPARA,ENSG00000186951,MONDO_0100096,0.09953291421427453
CHEMBL8,gyrB,,MONDO_0100096,0.0
CHEMBL8,parC,ENSG00000275385,MONDO_0100096,0.03722553019435031
CHEMBL14638,HRH3,ENSG00000101180,MONDO_0100096,0.0
CHEMBL14638,MAOB,ENSG00000069535,MONDO_0100096,0.009836367832433336
CHEMBL13852,ADRA2A,ENSG00000150594,MONDO_0100096,0.3423490056693914
CHEMBL13852,ADRA2B,ENSG00000274286,MONDO_0100096,0.3438834741930505
CHEMBL13852,ADRA2C,ENSG00000184160,MONDO_0100096,0.34177923672675253
CHEMBL13852,CYP2C19,ENSG00000165841,MONDO_0100096,0.005036003441118158
CHEMBL13852,CYP2D6,ENSG00000100197,MONDO_0100096,0.02481273474568292
CHEMBL13852,HTR1A,ENSG00000178394,MONDO_0100096,0.0014783194187388072
CHEMBL34453,GRM2,ENSG00000164082,MONDO_0100096,0.007781015375076102
CHEMBL1316726,CYP3A4,ENSG00000160868,MONDO_0100096,0.41483777211690587
CHEMBL347285,,,MONDO_0100096,
CHEMBL4303575,,,MONDO_0100096,
CHEMBL560739,,,MONDO_0100096,
CHEMBL197201,,,MONDO_0100096,
CHEMBL549,ADRA1A,ENSG00000120907,MONDO_0100096,0.3453919633958452
CHEMBL549,CHRM2,ENSG00000181072,MONDO_0100096,0.07391597093694036
CHEMBL549,DRD1,ENSG00000184845,MONDO_0100096,0.0029566388374776143
CHEMBL549,DRD3,ENSG00000151577,MONDO_0100096,0.2688693442831205
CHEMBL549,HRH1,ENSG00000196639,MONDO_0100096,0.36494970892504414
CHEMBL549,HTR2C,ENSG00000147246,MONDO_0100096,0.0073915970936940375
CHEMBL549,KCNH2,ENSG00000055118,MONDO_0100096,0.0771347575524705
CHEMBL549,SLC6A2,ENSG00000103546,MONDO_0100096,0.017738236482142396
CHEMBL549,SLC6A4,ENSG00000108576,MONDO_0100096,0.40041819413922336
CHEMBL2104457,,,MONDO_0100096,
CHEMBL1741,CYP3A4,ENSG00000160868,MONDO_0100096,0.41483777211690587
CHEMBL1741,rpsB,,MONDO_0100096,0.0
CHEMBL325109,ACHE,ENSG00000087085,MONDO_0100096,0.09755646305334503
CHEMBL325109,CYP2C9,ENSG00000138109,MONDO_0100096,0.05199224696521605
CHEMBL325109,CYP2D6,ENSG00000100197,MONDO_0100096,0.02481273474568292
CHEMBL325109,CYP3A4,ENSG00000160868,MONDO_0100096,0.41483777211690587
CHEMBL325109,DRD2,ENSG00000149295,MONDO_0100096,0.26988568888350345
CHEMBL325109,DRD3,ENSG00000151577,MONDO_0100096,0.2688693442831205
CHEMBL325109,HTR4,ENSG00000164270,MONDO_0100096,0.0
CHEMBL325109,KCNH2,ENSG00000055118,MONDO_0100096,0.0771347575524705
CHEMBL1626,ADRA1A,ENSG00000120907,MONDO_0100096,0.3453919633958452
CHEMBL1626,ADRA2A,ENSG00000150594,MONDO_0100096,0.3423490056693914
CHEMBL1626,ADRA2B,ENSG00000274286,MONDO_0100096,0.3438834741930505
CHEMBL1626,ADRA2C,ENSG00000184160,MONDO_0100096,0.34177923672675253
CHEMBL1626,CHRM1,ENSG00000168539,MONDO_0100096,0.07483992057365212
CHEMBL1626,CHRM2,ENSG00000181072,MONDO_0100096,0.07391597093694036
CHEMBL1626,CHRM3,ENSG00000133019,MONDO_0100096,0.0759948576195418
CHEMBL1626,CHRM4,ENSG00000180720,MONDO_0100096,0.07391597093694036
CHEMBL1626,CHRM5,ENSG00000184984,MONDO_0100096,0.07788382132126362
CHEMBL1626,CYP2C19,ENSG00000165841,MONDO_0100096,0.005036003441118158
CHEMBL1626,CYP2D6,ENSG00000100197,MONDO_0100096,0.02481273474568292
CHEMBL1626,CYP3A4,ENSG00000160868,MONDO_0100096,0.41483777211690587
CHEMBL1626,DRD1,ENSG00000184845,MONDO_0100096,0.0029566388374776143
CHEMBL1626,DRD3,ENSG00000151577,MONDO_0100096,0.2688693442831205
CHEMBL1626,GHSR,ENSG00000121853,MONDO_0100096,0.005707955533463729
CHEMBL1626,HRH1,ENSG00000196639,MONDO_0100096,0.36494970892504414
CHEMBL1626,HRH3,ENSG00000101180,MONDO_0100096,0.0
CHEMBL1626,HTR1A,ENSG00000178394,MONDO_0100096,0.0014783194187388072
CHEMBL1626,NR1I2,ENSG00000144852,MONDO_0100096,0.048226366184950104
CHEMBL1626,OPRM1,ENSG00000112038,MONDO_0100096,0.30191598800134134
CHEMBL1626,SIGMAR1,ENSG00000147955,MONDO_0100096,0.021260789389326535
CHEMBL1626,SLC6A2,ENSG00000103546,MONDO_0100096,0.017738236482142396
CHEMBL1626,SLC6A3,ENSG00000142319,MONDO_0100096,0.023117903153708683
CHEMBL1626,SLC6A4,ENSG00000108576,MONDO_0100096,0.40041819413922336
CHEMBL1626,TMEM97,ENSG00000109084,MONDO_0100096,0.13566240125338158
CHEMBL1407943,CYP2C19,ENSG00000165841,MONDO_0100096,0.005036003441118158
CHEMBL1407943,CYP2D6,ENSG00000100197,MONDO_0100096,0.02481273474568292
CHEMBL1407943,CYP3A4,ENSG00000160868,MONDO_0100096,0.41483777211690587
CHEMBL1407943,HRH1,ENSG00000196639,MONDO_0100096,0.36494970892504414
CHEMBL49080,ADRB2,ENSG00000169252,MONDO_0100096,0.2891579720039806
CHEMBL1237132,CACNA1C,ENSG00000151067,MONDO_0100096,0.29179016346658143
CHEMBL458875,P,ENSG00000104044,MONDO_0100096,0.013722429889333742
CHEMBL620,CHRM2,ENSG00000181072,MONDO_0100096,0.07391597093694036
CHEMBL620,CHRM3,ENSG00000133019,MONDO_0100096,0.0759948576195418
CHEMBL1437764,CYP3A4,ENSG00000160868,MONDO_0100096,0.41483777211690587
CHEMBL1437764,SLC6A3,ENSG00000142319,MONDO_0100096,0.023117903153708683
CHEMBL278255,CHRM2,ENSG00000181072,MONDO_0100096,0.07391597093694036
CHEMBL278255,OPRM1,ENSG00000112038,MONDO_0100096,0.30191598800134134
CHEMBL1201289,,,MONDO_0100096,
CHEMBL1897738,,,MONDO_0100096,
CHEMBL497,APP,ENSG00000142192,MONDO_0100096,0.05642189727288913
CHEMBL497,MMP14,ENSG00000157227,MONDO_0100096,0.019595714720320647
CHEMBL497,SLC6A2,ENSG00000103546,MONDO_0100096,0.017738236482142396
CHEMBL497,TDP1,ENSG00000042088,MONDO_0100096,0.0
