chembl_id,mechanism_of_action,action_type,target_chembl_id,protein_symbol,ensg_id,disease_id,protein_association_score,moa_association_score_x,moa_protein_count_x,moa_protein_symbols_x,moa_association_score_y,moa_protein_count_y,moa_protein_symbols_y
CHEMBL56337,Aldose reductase inhibitor,INHIBITOR,CHEMBL1900,AKR1B1,ENSG00000085662,MONDO_0100096,0.07872856794189502,,,,0.07872856794189502,1.0,AKR1B1
CHEMBL47955,,,,,,MONDO_0100096,,,,,,,
CHEMBL1902981,,,,,,MONDO_0100096,,,,,,,
CHEMBL211456,,,,,,MONDO_0100096,,,,,,,
CHEMBL36327,,,,,,MONDO_0100096,,,,,,,
CHEMBL297453,,,,,,MONDO_0100096,,,,,,,
CHEMBL1106,,,,,,MONDO_0100096,,,,,,,
CHEMBL679,Adrenergic receptor agonist,AGONIST,CHEMBL2331074,ADRA1A,ENSG00000120907,MONDO_0100096,0.3453919633958452,,,,0.3453919633958452,1.0,ADRA1A
CHEMBL1411693,,,,,,MONDO_0100096,,,,,,,
CHEMBL1095097,Mineralocorticoid receptor antagonist,ANTAGONIST,CHEMBL1994,NR3C2,ENSG00000151623,MONDO_0100096,0.2814590964369974,,,,0.2814590964369974,1.0,NR3C2
CHEMBL3707255,,,,,,MONDO_0100096,,,,,,,
CHEMBL94657,Tubulin stabiliser,STABILISER,CHEMBL2095182,TUBB4B,ENSG00000188229,MONDO_0100096,0.4087837285152862,,,,0.4087837285152862,1.0,TUBB4B
CHEMBL96172,Tubulin stabiliser,STABILISER,CHEMBL2095182,TUBB4B,ENSG00000188229,MONDO_0100096,0.4087837285152862,,,,0.4087837285152862,1.0,TUBB4B
CHEMBL1885437,,,,,,MONDO_0100096,,,,,,,
CHEMBL2104298,,,,,,MONDO_0100096,,,,,,,
CHEMBL813,,,,,,MONDO_0100096,,,,,,,
CHEMBL1174,Integrin alpha-IIb/beta-3 inhibitor,INHIBITOR,CHEMBL2093869,ITGB3,ENSG00000259207,MONDO_0100096,0.08490464855844679,,,,0.08490464855844679,1.0,ITGB3
CHEMBL198877,Estrogen receptor beta agonist,AGONIST,CHEMBL242,ESR2,ENSG00000140009,MONDO_0100096,0.07633913152028768,,,,0.07633913152028768,1.0,ESR2
CHEMBL401989,,,,,,MONDO_0100096,,,,,,,
CHEMBL17329,,,,,,MONDO_0100096,,,,,,,
CHEMBL4303615,,,,,,MONDO_0100096,,,,,,,
CHEMBL3545376,Fibroblast growth factor receptor inhibitor,INHIBITOR,CHEMBL2095217,FGFR3,ENSG00000068078,MONDO_0100096,0.2955957393193681,,,,0.2955957393193681,1.0,FGFR3
CHEMBL1697744,Expectorant,,,,,MONDO_0100096,0.0,,,,0.0,0.0,
CHEMBL1697744,"Anti-inflammatory, anti-oxidant",,,,,MONDO_0100096,0.0,,,,0.0,0.0,
CHEMBL1536,Vitamin D receptor agonist,AGONIST,CHEMBL1977,VDR,ENSG00000111424,MONDO_0100096,0.43201647597674675,,,,0.43201647597674675,1.0,VDR
CHEMBL1232562,,,,,,MONDO_0100096,,,,,,,
CHEMBL553,,,,,,MONDO_0100096,,,,,,,
CHEMBL1359,Bacterial penicillin-binding protein inhibitor,INHIBITOR,CHEMBL2354204,dacB,,MONDO_0100096,0.0,,,,0.0,1.0,dacB
CHEMBL1359,"Peptidoglycan D,D-transpeptidase FtsI inhibitor",INHIBITOR,CHEMBL5500282,ftsI,,MONDO_0100096,0.0,,,,0.0,1.0,ftsI
CHEMBL1359,Cell shape peptidoglycan synthetase penicillin-binding protein 2 inhibitor,INHIBITOR,CHEMBL3309036,pbpA,,MONDO_0100096,0.0,,,,0.0,1.0,pbpA
CHEMBL278703,Estrogen receptor beta agonist,AGONIST,CHEMBL242,ESR2,ENSG00000140009,MONDO_0100096,0.07633913152028768,,,,0.07633913152028768,1.0,ESR2
CHEMBL1770248,Sodium/glucose cotransporter 2 inhibitor,INHIBITOR,CHEMBL3884,SLC5A2,ENSG00000140675,MONDO_0100096,0.29325829813563076,,,,0.29325829813563076,1.0,SLC5A2
CHEMBL349605,,,,,,MONDO_0100096,,,,,,,
CHEMBL532,Bacterial 70S ribosome inhibitor,INHIBITOR,CHEMBL2363135,rpsB,,MONDO_0100096,0.0,,,,0.0,1.0,rpsB
CHEMBL2220427,,,,,,MONDO_0100096,,,,,,,
CHEMBL1200688,Bacterial 70S ribosome inhibitor,INHIBITOR,CHEMBL2363135,rpsB,,MONDO_0100096,0.0,,,,0.0,1.0,rpsB
CHEMBL1332616,,,,,,MONDO_0100096,,,,,,,
CHEMBL1983100,,,,,,MONDO_0100096,,,,,,,
CHEMBL4594473,,,,,,MONDO_0100096,,,,,,,
CHEMBL482581,,,,,,MONDO_0100096,,,,,,,
CHEMBL310934,,,,,,MONDO_0100096,,,,,,,
CHEMBL87992,Sodium channel alpha subunit blocker,BLOCKER,CHEMBL2331043,SCN1A,ENSG00000144285,MONDO_0100096,0.0968594188831668,,,,0.0968594188831668,1.0,SCN1A
CHEMBL768,,,,,,MONDO_0100096,,,,,,,
CHEMBL1201320,,,,,,MONDO_0100096,,,,,,,
CHEMBL135,Estrogen receptor alpha agonist,AGONIST,CHEMBL206,ESR1,ENSG00000091831,MONDO_0100096,0.39398564805696845,,,,0.39398564805696845,1.0,ESR1
CHEMBL282575,,,,,,MONDO_0100096,,,,,,,
CHEMBL1200973,Estrogen receptor alpha agonist,AGONIST,CHEMBL206,ESR1,ENSG00000091831,MONDO_0100096,0.39398564805696845,,,,0.39398564805696845,1.0,ESR1
CHEMBL1756,,,,,,MONDO_0100096,,,,,,,
CHEMBL193482,Estrogen receptor modulator,MODULATOR,CHEMBL2093866,ESR2,ENSG00000140009,MONDO_0100096,0.07633913152028768,,,,0.07633913152028768,1.0,ESR2
CHEMBL1405,Estrogen receptor alpha agonist,AGONIST,CHEMBL206,ESR1,ENSG00000091831,MONDO_0100096,0.39398564805696845,,,,0.39398564805696845,1.0,ESR1
CHEMBL1200980,Estrogen receptor alpha agonist,AGONIST,CHEMBL206,ESR1,ENSG00000091831,MONDO_0100096,0.39398564805696845,,,,0.39398564805696845,1.0,ESR1
CHEMBL456,Sodium-(potassium)-chloride cotransporter 2 inhibitor,INHIBITOR,CHEMBL1874,SLC12A1,ENSG00000074803,MONDO_0100096,0.0,,,,0.0,1.0,SLC12A1
CHEMBL1736151,,,,,,MONDO_0100096,,,,,,,
CHEMBL1514715,,,,,,MONDO_0100096,,,,,,,
CHEMBL47405,,,,,,MONDO_0100096,,,,,,,
CHEMBL356388,GABA receptor beta-3 subunit positive allosteric modulator,POSITIVE ALLOSTERIC MODULATOR,CHEMBL1847,GABRB3,ENSG00000166206,MONDO_0100096,0.3521274726579242,,,,0.3521274726579242,1.0,GABRB3
CHEMBL1705586,,,,,,MONDO_0100096,,,,,,,
CHEMBL327407,,,,,,MONDO_0100096,,,,,,,
CHEMBL1997663,,,,,,MONDO_0100096,,,,,,,
CHEMBL2355915,,,,,,MONDO_0100096,,,,,,,
CHEMBL44884,,,,,,MONDO_0100096,,,,,,,
CHEMBL1555736,,,,,,MONDO_0100096,,,,,,,
CHEMBL1483877,,,,,,MONDO_0100096,,,,,,,
CHEMBL4303294,,,,,,MONDO_0100096,,,,,,,
CHEMBL1441,Enoyl-[acyl-carrier-protein] reductase inhibitor,INHIBITOR,CHEMBL1849,inhA,ENSG00000123999,MONDO_0100096,0.0,,,,0.0,1.0,inhA
CHEMBL241694,,,,,,MONDO_0100096,,,,,,,
CHEMBL696,Voltage-gated T-type calcium channel blocker,BLOCKER,CHEMBL2362995,CACNA1H,ENSG00000196557,MONDO_0100096,0.0036957985468470188,,,,0.0036957985468470188,1.0,CACNA1H
CHEMBL1095,Sodium channel alpha subunit blocker,BLOCKER,CHEMBL2331043,SCN1A,ENSG00000144285,MONDO_0100096,0.0968594188831668,,,,0.0968594188831668,1.0,SCN1A
CHEMBL18,Carbonic anhydrase inhibitor,INHIBITOR,CHEMBL2095180,CA2,ENSG00000104267,MONDO_0100096,0.00720771854524504,,,,0.00720771854524504,1.0,CA2
CHEMBL4303377,,,,,,MONDO_0100096,,,,,,,
CHEMBL15841,,,,,,MONDO_0100096,,,,,,,
CHEMBL508676,,,,,,MONDO_0100096,,,,,,,
CHEMBL858,,,,,,MONDO_0100096,,,,,,,
CHEMBL31159,,,,,,MONDO_0100096,,,,,,,
CHEMBL1200624,Progesterone receptor agonist,AGONIST,CHEMBL208,PGR,ENSG00000082175,MONDO_0100096,0.08650399627078231,,,,0.08650399627078231,1.0,PGR
CHEMBL8946,,,,,,MONDO_0100096,,,,,,,
CHEMBL871,,,,,,MONDO_0100096,,,,,,,
CHEMBL1323453,,,,,,MONDO_0100096,,,,,,,
CHEMBL2106227,GABA-A receptor; anion channel antagonist,ANTAGONIST,CHEMBL2093872,GABRA1,ENSG00000022355,MONDO_0100096,0.35694227687589986,,,,0.35694227687589986,1.0,GABRA1
CHEMBL86882,,,,,,MONDO_0100096,,,,,,,
CHEMBL1823681,Dopamine D3 receptor agonist,AGONIST,CHEMBL234,DRD3,ENSG00000151577,MONDO_0100096,0.2688693442831205,,,,0.2688693442831205,1.0,DRD3
CHEMBL1289779,,,,,,MONDO_0100096,,,,,,,
CHEMBL622,Cyclooxygenase-2 inhibitor,INHIBITOR,CHEMBL230,PTGS2,ENSG00000073756,MONDO_0100096,0.41636808227915917,,,,0.41636808227915917,1.0,PTGS2
CHEMBL1451633,,,,,,MONDO_0100096,,,,,,,
CHEMBL358150,,,,,,MONDO_0100096,,,,,,,
CHEMBL699,,,,,,MONDO_0100096,,,,,,,
CHEMBL1318939,,,,,,MONDO_0100096,,,,,,,
CHEMBL681,GABA-A receptor; anion channel positive modulator,POSITIVE MODULATOR,CHEMBL2093872,GABRA1,ENSG00000022355,MONDO_0100096,0.35694227687589986,,,,0.35694227687589986,1.0,GABRA1
CHEMBL2051959,,,,,,MONDO_0100096,,,,,,,
CHEMBL1531,Progesterone receptor agonist,AGONIST,CHEMBL208,PGR,ENSG00000082175,MONDO_0100096,0.08650399627078231,,,,0.08650399627078231,1.0,PGR
CHEMBL44657,DNA topoisomerase II inhibitor,INHIBITOR,CHEMBL2094255,TOP2A,ENSG00000131747,MONDO_0100096,0.08146801298663761,,,,0.08146801298663761,1.0,TOP2A
CHEMBL1200645,DNA topoisomerase II alpha inhibitor,INHIBITOR,CHEMBL1806,TOP2A,ENSG00000131747,MONDO_0100096,0.08146801298663761,,,,0.08146801298663761,1.0,TOP2A
CHEMBL416146,Cyclooxygenase-2 inhibitor,INHIBITOR,CHEMBL230,PTGS2,ENSG00000073756,MONDO_0100096,0.41636808227915917,,,,0.41636808227915917,1.0,PTGS2
CHEMBL2104260,,,,,,MONDO_0100096,,,,,,,
CHEMBL308954,Human immunodeficiency virus type 1 reverse transcriptase inhibitor,INHIBITOR,CHEMBL247,pol,,MONDO_0100096,0.0,,,,0.0,1.0,pol
CHEMBL464,Retinoid receptor agonist,AGONIST,CHEMBL2363071,RXRB,ENSG00000204231,MONDO_0100096,0.0,,,,0.0,1.0,RXRB
CHEMBL1618660,,,,,,MONDO_0100096,,,,,,,
CHEMBL312750,,,,,,MONDO_0100096,,,,,,,
CHEMBL2017179,Cholesteryl ester transfer protein inhibitor,INHIBITOR,CHEMBL3572,CETP,ENSG00000087237,MONDO_0100096,0.4462475187709355,,,,0.4462475187709355,1.0,CETP
CHEMBL1015,,,,,,MONDO_0100096,,,,,,,
CHEMBL563646,Prostanoid EP2 receptor agonist,AGONIST,CHEMBL1881,PTGER2,ENSG00000125384,MONDO_0100096,0.08106662621223387,,,,0.08106662621223387,1.0,PTGER2
CHEMBL463165,,,,,,MONDO_0100096,,,,,,,
CHEMBL1405973,,,,,,MONDO_0100096,,,,,,,
CHEMBL1614650,DNA topoisomerase I inhibitor,INHIBITOR,CHEMBL1781,TOP1,ENSG00000198900,MONDO_0100096,0.006667836544936494,,,,0.006667836544936494,1.0,TOP1
CHEMBL5316203,,,,,,MONDO_0100096,,,,,,,
CHEMBL488025,,,,,,MONDO_0100096,,,,,,,
CHEMBL551505,,,,,,MONDO_0100096,,,,,,,
CHEMBL2110585,,,,,,MONDO_0100096,,,,,,,
CHEMBL1138,Niemann-Pick C1-like protein 1 inhibitor,INHIBITOR,CHEMBL2027,NPC1L1,ENSG00000015520,MONDO_0100096,0.025228958135768184,,,,0.025228958135768184,1.0,NPC1L1
CHEMBL1773683,Utrophin modulator,MODULATOR,CHEMBL4523230,UTRN,ENSG00000152818,MONDO_0100096,0.007761176948378739,,,,0.007761176948378739,1.0,UTRN
CHEMBL9298,,,,,,MONDO_0100096,,,,,,,
CHEMBL108084,,,,,,MONDO_0100096,,,,,,,
CHEMBL2106158,,,,,,MONDO_0100096,,,,,,,
CHEMBL880,Human herpesvirus 1 DNA polymerase inhibitor,INHIBITOR,CHEMBL1872,,,MONDO_0100096,0.0,,,,0.0,0.0,
CHEMBL83894,,,,,,MONDO_0100096,,,,,,,
CHEMBL1993793,,,,,,MONDO_0100096,,,,,,,
CHEMBL496557,,,,,,MONDO_0100096,,,,,,,
CHEMBL556262,Bacterial penicillin-binding protein inhibitor,INHIBITOR,CHEMBL2354204,dacB,,MONDO_0100096,0.0,,,,0.0,1.0,dacB
CHEMBL1257070,Bacterial penicillin-binding protein inhibitor,INHIBITOR,CHEMBL2354204,dacB,,MONDO_0100096,0.0,,,,0.0,1.0,dacB
CHEMBL38380,Rho-associated protein kinase inhibitor,INHIBITOR,CHEMBL2111459,ROCK2,ENSG00000134318,MONDO_0100096,0.007761176948378739,,,,0.007761176948378739,1.0,ROCK2
CHEMBL1076257,,,,,,MONDO_0100096,,,,,,,
CHEMBL1164729,Xanthine dehydrogenase inhibitor,INHIBITOR,CHEMBL1929,XDH,ENSG00000158125,MONDO_0100096,0.013306312023639705,,,,0.013306312023639705,1.0,XDH
CHEMBL1287853,Tyrosine-protein kinase receptor FLT3 inhibitor,INHIBITOR,CHEMBL1974,FLT3,ENSG00000122025,MONDO_0100096,0.07609794615375957,,,,0.07609794615375957,1.0,FLT3
CHEMBL1287853,Tyrosine-protein kinase JAK2 inhibitor,INHIBITOR,CHEMBL2971,JAK2,ENSG00000096968,MONDO_0100096,0.4152410587652289,,,,0.4152410587652289,1.0,JAK2
CHEMBL1094,Glutamate [NMDA] receptor antagonist,ANTAGONIST,CHEMBL2094124,GRIN1,ENSG00000176884,MONDO_0100096,0.36730634853767996,,,,0.36730634853767996,1.0,GRIN1
CHEMBL1480,Mineralocorticoid receptor antagonist,ANTAGONIST,CHEMBL1994,NR3C2,ENSG00000151623,MONDO_0100096,0.2814590964369974,,,,0.2814590964369974,1.0,NR3C2
CHEMBL1480,Voltage-gated L-type calcium channel blocker,BLOCKER,CHEMBL2095229,CACNA1C,ENSG00000151067,MONDO_0100096,0.29179016346658143,,,,0.29179016346658143,1.0,CACNA1C
CHEMBL2106620,,,,,,MONDO_0100096,,,,,,,
CHEMBL37161,Tubulin beta chain binding agent,BINDING AGENT,CHEMBL5058521,,,MONDO_0100096,0.0,,,,0.0,1.0,TUB2
CHEMBL37161,Tubulin beta chain binding agent,BINDING AGENT,CHEMBL5058522,TUB2,,MONDO_0100096,0.0,,,,0.0,1.0,TUB2
CHEMBL277522,,,,,,MONDO_0100096,,,,,,,
CHEMBL1256351,,,,,,MONDO_0100096,,,,,,,
CHEMBL254832,,,,,,MONDO_0100096,,,,,,,
CHEMBL315818,,,,,,MONDO_0100096,,,,,,,
CHEMBL2103779,,,,,,MONDO_0100096,,,,,,,
CHEMBL672,Peroxisome proliferator-activated receptor alpha agonist,AGONIST,CHEMBL239,PPARA,ENSG00000186951,MONDO_0100096,0.09953291421427453,,,,0.09953291421427453,1.0,PPARA
CHEMBL981,Peroxisome proliferator-activated receptor alpha agonist,AGONIST,CHEMBL239,PPARA,ENSG00000186951,MONDO_0100096,0.09953291421427453,,,,0.09953291421427453,1.0,PPARA
CHEMBL588,,,,,,MONDO_0100096,,,,,,,
CHEMBL1297,,,,,,MONDO_0100096,,,,,,,
CHEMBL32800,Beta-2 adrenergic receptor agonist,AGONIST,CHEMBL210,ADRB2,ENSG00000169252,MONDO_0100096,0.2891579720039806,,,,0.2891579720039806,1.0,ADRB2
CHEMBL1512949,,,,,,MONDO_0100096,,,,,,,
CHEMBL2251729,,,,,,MONDO_0100096,,,,,,,
CHEMBL7301,,,,,,MONDO_0100096,,,,,,,
CHEMBL576127,,,,,,MONDO_0100096,,,,,,,
CHEMBL589092,,,,,,MONDO_0100096,,,,,,,
CHEMBL1651990,,,,,,MONDO_0100096,,,,,,,
CHEMBL3633556,,,,,,MONDO_0100096,,,,,,,
CHEMBL32749,,,,,,MONDO_0100096,,,,,,,
CHEMBL1201764,,,,,,MONDO_0100096,,,,,,,
CHEMBL192966,,,,,,MONDO_0100096,,,,,,,
CHEMBL1631694,Cytotoxic,,,,,MONDO_0100096,0.0,,,,0.0,0.0,
CHEMBL914,,,,,,MONDO_0100096,,,,,,,
CHEMBL272557,,,,,,MONDO_0100096,,,,,,,
CHEMBL2347655,Kinesin-like protein 1 inhibitor,INHIBITOR,CHEMBL4581,KIF11,ENSG00000138160,MONDO_0100096,0.0070246864268487235,,,,0.0070246864268487235,1.0,KIF11
CHEMBL3301607,Tyrosine-protein kinase JAK1 inhibitor,INHIBITOR,CHEMBL2835,JAK1,ENSG00000162434,MONDO_0100096,0.5325624911117408,,,,0.5325624911117408,1.0,JAK1
CHEMBL3301607,Tyrosine-protein kinase JAK2 inhibitor,INHIBITOR,CHEMBL2971,JAK2,ENSG00000096968,MONDO_0100096,0.4152410587652289,,,,0.4152410587652289,1.0,JAK2
CHEMBL3301607,Tyrosine-protein kinase TYK2 inhibitor,INHIBITOR,CHEMBL3553,TYK2,ENSG00000105397,MONDO_0100096,0.6208347132969878,,,,0.6208347132969878,1.0,TYK2
CHEMBL3301607,Tyrosine-protein kinase JAK3 inhibitor,INHIBITOR,CHEMBL2148,JAK3,ENSG00000105639,MONDO_0100096,0.2966470842822493,,,,0.2966470842822493,1.0,JAK3
CHEMBL1951143,Type-1 angiotensin II receptor antagonist,ANTAGONIST,CHEMBL227,AGTR1,ENSG00000144891,MONDO_0100096,0.3917798130876581,,,,0.3917798130876581,1.0,AGTR1
CHEMBL314854,,,,,,MONDO_0100096,,,,,,,
CHEMBL254857,Unknown,,,,,MONDO_0100096,0.0,,,,0.0,0.0,
CHEMBL101326,,,,,,MONDO_0100096,,,,,,,
CHEMBL2104967,Integrin alpha-4/beta-1 antagonist,ANTAGONIST,CHEMBL1907599,ITGB1,ENSG00000150093,MONDO_0100096,0.20537034162350631,,,,0.20537034162350631,1.0,ITGB1
CHEMBL2104967,Integrin alpha-4/beta-7 antagonist,ANTAGONIST,CHEMBL2095184,ITGA4,ENSG00000115232,MONDO_0100096,0.012361304296681714,,,,0.012361304296681714,1.0,ITGA4
CHEMBL69998,Cyclooxygenase-2 inhibitor,INHIBITOR,CHEMBL4033,PTGS2,ENSG00000073756,MONDO_0100096,0.41636808227915917,,,,0.41636808227915917,1.0,PTGS2
CHEMBL31574,,,,,,MONDO_0100096,,,,,,,
CHEMBL1493,,,,,,MONDO_0100096,,,,,,,
CHEMBL652,,,,,,MONDO_0100096,,,,,,,
CHEMBL6273,,,,,,MONDO_0100096,,,,,,,
CHEMBL266510,Calcium-activated potassium channel subunit alpha-1 opener,OPENER,CHEMBL4304,KCNMA1,ENSG00000156113,MONDO_0100096,0.27941188000915884,,,,0.27941188000915884,1.0,KCNMA1
CHEMBL266510,Voltage-gated potassium channel subunit Kv7.5 activator,ACTIVATOR,CHEMBL2925,KCNQ5,ENSG00000185760,MONDO_0100096,0.0,,,,0.0,1.0,KCNQ5
CHEMBL266510,Voltage-gated potassium channel subunit Kv7.4 activator,ACTIVATOR,CHEMBL3576,KCNQ4,ENSG00000117013,MONDO_0100096,0.0,,,,0.0,1.0,KCNQ4
CHEMBL266510,Voltage-gated potassium channel subunit Kv7.2 activator,ACTIVATOR,CHEMBL2476,KCNQ2,ENSG00000075043,MONDO_0100096,0.0,,,,0.0,1.0,KCNQ2
CHEMBL266510,"Voltage-gated potassium channel, KQT; KCNQ2(Kv7.2)/KCNQ3(Kv7.3) activator",ACTIVATOR,CHEMBL2221348,KCNQ2,ENSG00000075043,MONDO_0100096,0.0,,,,0.0,1.0,KCNQ2
CHEMBL266510,Voltage-gated potassium channel KCNQ3/KCNQ4 activator,ACTIVATOR,CHEMBL3707192,KCNQ3,ENSG00000184156,MONDO_0100096,0.0,,,,0.0,1.0,KCNQ3
CHEMBL2105075,,,,,,MONDO_0100096,,,,,,,
CHEMBL1241590,,,,,,MONDO_0100096,,,,,,,
CHEMBL1908307,Unknown,,,,,MONDO_0100096,0.0,,,,0.0,0.0,
CHEMBL917,Thymidylate synthase inhibitor,INHIBITOR,CHEMBL1952,TYMS,ENSG00000176890,MONDO_0100096,0.025893570400707215,,,,0.025893570400707215,1.0,TYMS
CHEMBL1454946,,,,,,MONDO_0100096,,,,,,,
CHEMBL1463,Thymidylate synthase inhibitor,INHIBITOR,CHEMBL4665,TMP1,,MONDO_0100096,0.0,,,,0.0,1.0,TMP1
CHEMBL1463,Thymidylate synthase inhibitor,INHIBITOR,CHEMBL2364680,TMP1,,MONDO_0100096,0.0,,,,0.0,1.0,TMP1
CHEMBL1568,,,,,,MONDO_0100096,,,,,,,
CHEMBL1096882,Ribonucleoside-diphosphate reductase RR1 inhibitor,INHIBITOR,CHEMBL2095215,RRM1,ENSG00000167325,MONDO_0100096,0.0014783194187388072,,,,0.0014783194187388072,1.0,RRM1
CHEMBL1096882,DNA polymerase (alpha/delta/epsilon) inhibitor,INHIBITOR,CHEMBL2363042,POLA1,ENSG00000101868,MONDO_0100096,0.0014783194187388072,,,,0.0014783194187388072,1.0,POLA1
CHEMBL23588,,,,,,MONDO_0100096,,,,,,,
CHEMBL3545413,Tyrosine-protein kinase ABL inhibitor,INHIBITOR,CHEMBL1862,ABL1,ENSG00000097007,MONDO_0100096,0.3770658612121069,,,,0.3770658612121069,1.0,ABL1
CHEMBL407,GABA-A receptor; anion channel allosteric antagonist,ALLOSTERIC ANTAGONIST,CHEMBL2093872,GABRA1,ENSG00000022355,MONDO_0100096,0.35694227687589986,,,,0.35694227687589986,1.0,GABRA1
CHEMBL370252,,,,,,MONDO_0100096,,,,,,,
CHEMBL1201392,,,,,,MONDO_0100096,,,,,,,
CHEMBL1200877,Glucocorticoid receptor agonist,AGONIST,CHEMBL2034,NR3C1,ENSG00000113580,MONDO_0100096,0.4316453156305799,,,,0.4316453156305799,1.0,NR3C1
CHEMBL30008,,,,,,MONDO_0100096,,,,,,,
CHEMBL1512,Glucocorticoid receptor agonist,AGONIST,CHEMBL2034,NR3C1,ENSG00000113580,MONDO_0100096,0.4316453156305799,,,,0.4316453156305799,1.0,NR3C1
CHEMBL1501,Glucocorticoid receptor agonist,AGONIST,CHEMBL2034,NR3C1,ENSG00000113580,MONDO_0100096,0.4316453156305799,,,,0.4316453156305799,1.0,NR3C1
CHEMBL1057,,,,,,MONDO_0100096,,,,,,,
CHEMBL1200600,Glucocorticoid receptor agonist,AGONIST,CHEMBL2034,NR3C1,ENSG00000113580,MONDO_0100096,0.4316453156305799,,,,0.4316453156305799,1.0,NR3C1
CHEMBL1201064,Glucocorticoid receptor agonist,AGONIST,CHEMBL2034,NR3C1,ENSG00000113580,MONDO_0100096,0.4316453156305799,,,,0.4316453156305799,1.0,NR3C1
CHEMBL3707346,,,,,,MONDO_0100096,,,,,,,
CHEMBL41,,,,,,MONDO_0100096,,,,,,,
CHEMBL54661,,,,,,MONDO_0100096,,,,,,,
CHEMBL726,,,,,,MONDO_0100096,,,,,,,
CHEMBL1200854,Dopamine D2 receptor antagonist,ANTAGONIST,CHEMBL217,DRD2,ENSG00000149295,MONDO_0100096,0.26988568888350345,,,,0.26988568888350345,1.0,DRD2
CHEMBL255044,,,,,,MONDO_0100096,,,,,,,
CHEMBL2106753,,,,,,MONDO_0100096,,,,,,,
CHEMBL563,Cyclooxygenase inhibitor,INHIBITOR,CHEMBL2094253,PTGS2,ENSG00000073756,MONDO_0100096,0.41636808227915917,,,,0.41636808227915917,1.0,PTGS2
CHEMBL144620,,,,,,MONDO_0100096,,,,,,,
CHEMBL46516,Dopamine D2 receptor inhibitor,INHIBITOR,CHEMBL217,DRD2,ENSG00000149295,MONDO_0100096,0.26988568888350345,,,,0.26988568888350345,1.0,DRD2
CHEMBL4759307,,,,,,MONDO_0100096,,,,,,,
CHEMBL2107430,,,,,,MONDO_0100096,,,,,,,
CHEMBL350239,,,,,,MONDO_0100096,,,,,,,
CHEMBL814,,,,,,MONDO_0100096,,,,,,,
CHEMBL1622,,,,,,MONDO_0100096,,,,,,,
CHEMBL1407844,,,,,,MONDO_0100096,,,,,,,
CHEMBL1230609,Tyrosine-protein kinase receptor FLT3 inhibitor,INHIBITOR,CHEMBL1974,FLT3,ENSG00000122025,MONDO_0100096,0.07609794615375957,,,,0.07609794615375957,1.0,FLT3
CHEMBL1230609,Stem cell growth factor receptor inhibitor,INHIBITOR,CHEMBL1936,KIT,ENSG00000157404,MONDO_0100096,0.3707591922295564,,,,0.3707591922295564,1.0,KIT
CHEMBL1230609,Hepatocyte growth factor receptor inhibitor,INHIBITOR,CHEMBL3717,MET,ENSG00000105976,MONDO_0100096,0.009908936638707226,,,,0.009908936638707226,1.0,MET
CHEMBL1230609,Platelet-derived growth factor receptor inhibitor,INHIBITOR,CHEMBL2095189,PDGFRB,ENSG00000113721,MONDO_0100096,0.38158772592212314,,,,0.38158772592212314,1.0,PDGFRB
CHEMBL1230609,Tyrosine-protein kinase TIE-2 inhibitor,INHIBITOR,CHEMBL4128,TEK,ENSG00000120156,MONDO_0100096,0.08134592182920333,,,,0.08134592182920333,1.0,TEK
CHEMBL1230609,Vascular endothelial growth factor receptor inhibitor,INHIBITOR,CHEMBL2095227,FLT1,ENSG00000102755,MONDO_0100096,0.2873662931042196,,,,0.2873662931042196,1.0,FLT1
CHEMBL132530,,,,,,MONDO_0100096,,,,,,,
CHEMBL242341,,,,,,MONDO_0100096,,,,,,,
CHEMBL1256786,,,,,,MONDO_0100096,,,,,,,
CHEMBL218291,,,,,,MONDO_0100096,,,,,,,
CHEMBL1664,,,,,,MONDO_0100096,,,,,,,
CHEMBL1199324,,,,,,MONDO_0100096,,,,,,,
CHEMBL1206232,,,,,,MONDO_0100096,,,,,,,
CHEMBL666,,,,,,MONDO_0100096,,,,,,,
CHEMBL1200598,Estrogen receptor agonist,AGONIST,CHEMBL2093866,ESR2,ENSG00000140009,MONDO_0100096,0.07633913152028768,,,,0.07633913152028768,1.0,ESR2
CHEMBL1235112,,,,,,MONDO_0100096,,,,,,,
CHEMBL3039598,,,,,,MONDO_0100096,,,,,,,
CHEMBL581,,,,,,MONDO_0100096,,,,,,,
CHEMBL1201336,,,,,,MONDO_0100096,,,,,,,
CHEMBL128988,,,,,,MONDO_0100096,,,,,,,
CHEMBL4303214,Vascular endothelial growth factor receptor inhibitor,INHIBITOR,CHEMBL2095227,FLT1,ENSG00000102755,MONDO_0100096,0.2873662931042196,,,,0.2873662931042196,1.0,FLT1
CHEMBL1308252,,,,,,MONDO_0100096,,,,,,,
CHEMBL20883,RNA inhibitor,INHIBITOR,CHEMBL2311222,,,MONDO_0100096,0.0,,,,0.0,0.0,
CHEMBL20883,Thymidylate synthase inhibitor,INHIBITOR,CHEMBL1952,TYMS,ENSG00000176890,MONDO_0100096,0.025893570400707215,,,,0.025893570400707215,1.0,TYMS
CHEMBL20883,DNA inhibitor,INHIBITOR,CHEMBL2311221,,,MONDO_0100096,0.0,,,,0.0,0.0,
CHEMBL1555183,,,,,,MONDO_0100096,,,,,,,
