rank,chembl_id,composite_final,direct_antiviral_score,focus_protein_score,focus_pathway_score,focus_moa_score,focus_protein_hits,focus_pathways,focus_moas,veroE6_relevant,mechanistic_rationale,compound_name,is_CPE_hit,Concentration CPE (nM),Inhibition of cytopathicity (%),in_prior,in_cpe,prior_norm,cpe_norm,composite_rerank_score,rerank
3936.0,CHEMBL2135460,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,terlipressin,False,1.0,2.67,True,True,0.0,0.0999021765712888,0.0499510882856444,2944
4703.0,CHEMBL4303651,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,neuropathiazol,False,10000.0,2.67,True,True,0.0,0.0999021765712888,0.0499510882856444,2944
4866.0,CHEMBL49429,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,lixivaptan,False,8.33,2.67,True,True,0.0,0.0999021765712888,0.0499510882856444,2944
5150.0,CHEMBL976,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,praziquantel,False,833.33,2.67,True,True,0.0,0.0999021765712888,0.0499510882856444,2944
1632.0,CHEMBL8759,0.0128324307988788,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,eglumetad,False,10000.0,2.06,True,True,0.0037181531730588,0.0961726583516752,0.049945405762367,2949
1723.0,CHEMBL35,0.0102251971376936,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,furosemide,False,10000.0,2.18,True,True,0.0029627160885208,0.096906334067009,0.049934525077764906,2950
2687.0,CHEMBL1766779,0.0002612467597802,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,VE-821,False,10000.0,2.65,True,True,7.569535998689927e-05,0.0997798972853998,0.04992779632269335,2951
3430.0,CHEMBL1447,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,lincomycin,False,8.33,2.66,True,True,0.0,0.0998410369283443,0.04992051846417215,2952
4472.0,CHEMBL4164286,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,NK-252,False,833.33,2.66,True,True,0.0,0.0998410369283443,0.04992051846417215,2952
1391.0,CHEMBL295619,0.0214927171370656,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,rufloxacin,False,833.33,1.64,True,True,0.0062274416806377,0.0936047933480068,0.04991611751432225,2954
2753.0,CHEMBL2381408,0.000168465764294,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,SAR405838,False,833.33,2.65,True,True,4.881238214947207e-05,0.0997798972853998,0.049914354833774634,2955
1603.0,CHEMBL1364808,0.0132186643178563,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,PIT,False,10000.0,2.03,True,True,0.003830063021367,0.0959892394228417,0.04990965122210435,2956
1081.0,CHEMBL1560,0.0355306697160294,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,captopril,False,8.33,0.97,True,True,0.0102948906887621,0.0895084372707263,0.0499016639797442,2957
445.0,CHEMBL12713,0.1057794960162357,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,sertindole,False,100.0,-2.36,True,True,0.0306492491501844,0.0691489361702127,0.04989909266019855,2958
2289.0,CHEMBL609583,0.0013215643156078,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,R306465,False,8.33,2.59,True,True,0.0003829187650018,0.0994130594277329,0.04989798909636735,2959
2959.0,CHEMBL532,3.3262186921623e-05,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,erythromycin,False,833.33,2.65,True,True,9.637605515575127e-06,0.0997798972853998,0.049894767445457684,2960
3168.0,CHEMBL120735,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,SB-452533,False,8.33,2.65,True,True,0.0,0.0997798972853998,0.0498899486426999,2961
3456.0,CHEMBL1474889,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,clobutinol,False,8.33,2.65,True,True,0.0,0.0997798972853998,0.0498899486426999,2961
3769.0,CHEMBL1985503,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,mepiroxol,False,100.0,2.65,True,True,0.0,0.0997798972853998,0.0498899486426999,2961
3987.0,CHEMBL224436,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,josamycin,False,1.0,2.65,True,True,0.0,0.0997798972853998,0.0498899486426999,2961
4839.0,CHEMBL479176,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,stobadine,False,8.33,2.65,True,True,0.0,0.0997798972853998,0.0498899486426999,2961
1505.0,CHEMBL154580,0.0158176289225032,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,JAK3-inhibitor-V,False,10000.0,1.9,True,True,0.0045831041749012,0.0951944240645634,0.049888764119732296,2966
1513.0,CHEMBL42624,0.0155440602626086,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,rheochrysidin,False,1.0,1.91,True,True,0.0045038385862705,0.0952555637075079,0.0498797011468892,2967
1933.0,CHEMBL2103870,0.0034629478262699,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,lumacaftor,False,1.0,2.48,True,True,0.001003377353066,0.0987405233553436,0.0498719503542048,2968
1424.0,CHEMBL494502,0.0201268751113898,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,AC-264613,False,100.0,1.69,True,True,0.0058316935997591,0.0939104915627292,0.04987109258124415,2969
3312.0,CHEMBL1316674,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,PSB-36,False,8.33,2.64,True,True,0.0,0.0997187576424553,0.04985937882122765,2970
2726.0,CHEMBL476960,0.0001958773229828,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,voglibose,False,833.33,2.63,True,True,5.675478803613827e-05,0.0996576179995109,0.04985718639377352,2971
1372.0,CHEMBL439849,0.0227374015269668,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,vilazodone,False,833.33,1.56,True,True,0.0065880847486816,0.0931156762044509,0.049851880476566246,2972
2637.0,CHEMBL1201774,0.0003698125761448,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,sapropterin,False,8.33,2.62,True,True,0.00010715193598,0.0995964783565664,0.0498518151462732,2973
2448.0,CHEMBL222813,0.0006967867034532,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,zanamivir,False,833.33,2.6,True,True,0.0002018915771294,0.0994741990706774,0.049838045323903395,2974
1479.0,CHEMBL216981,0.0175280565973462,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,navarixin,False,833.33,1.8,True,True,0.0050786947754803,0.0945830276351186,0.04983086120529945,2975
3154.0,CHEMBL1201323,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,betazole,False,100.0,2.63,True,True,0.0,0.0996576179995109,0.04982880899975545,2976
3802.0,CHEMBL2070953,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,ML277,False,833.33,2.63,True,True,0.0,0.0996576179995109,0.04982880899975545,2976
3949.0,CHEMBL2151790,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,VU0357121,False,8.33,2.63,True,True,0.0,0.0996576179995109,0.04982880899975545,2976
4172.0,CHEMBL30116,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,pipemidic-acid,False,8.33,2.63,True,True,0.0,0.0996576179995109,0.04982880899975545,2976
4483.0,CHEMBL422037,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,CB-10-277,False,100.0,2.63,True,True,0.0,0.0996576179995109,0.04982880899975545,2976
4632.0,CHEMBL4303455,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,LDN-209929,False,10000.0,2.63,True,True,0.0,0.0996576179995109,0.04982880899975545,2976
2226.0,CHEMBL498270,0.0016631093460811,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,TRAM-34,False,1.0,2.55,True,True,0.0004818802757787,0.099168500855955,0.049825190565866845,2982
2668.0,CHEMBL259771,0.0003035174556598,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,CS-917,False,100.0,2.61,True,True,8.794315032962018e-05,0.0995353387136219,0.04981164093197576,2983
2895.0,CHEMBL3094448,8.47723791683025e-05,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,TC-S-7004,False,10000.0,2.62,True,True,2.4562508501500337e-05,0.0995964783565664,0.04981052043253395,2984
1740.0,CHEMBL260933,0.0097067096037743,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,GS-6201,False,100.0,2.16,True,True,0.0028124860892597,0.0967840547811201,0.0497982704351899,2985
3389.0,CHEMBL1407645,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,cafestol,False,833.33,2.62,True,True,0.0,0.0995964783565664,0.0497982391782832,2986
4236.0,CHEMBL3186117,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,sorbitan-monostearate,False,833.33,2.62,True,True,0.0,0.0995964783565664,0.0497982391782832,2986
4726.0,CHEMBL4303708,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,CT-7758,False,10000.0,2.62,True,True,0.0,0.0995964783565664,0.0497982391782832,2986
5136.0,CHEMBL927,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,cefdinir,False,8.33,2.62,True,True,0.0,0.0995964783565664,0.0497982391782832,2986
2350.0,CHEMBL161,0.0010850932391613,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,ceftriaxone,False,10000.0,2.56,True,True,0.0003144020749837,0.0992296404988995,0.0497720212869416,2990
3505.0,CHEMBL152557,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,DCPIB,False,10000.0,2.61,True,True,0.0,0.0995353387136219,0.04976766935681095,2991
3645.0,CHEMBL1703636,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,ML-213,False,10000.0,2.61,True,True,0.0,0.0995353387136219,0.04976766935681095,2991
4208.0,CHEMBL3137312,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,dasabuvir,False,10000.0,2.61,True,True,0.0,0.0995353387136219,0.04976766935681095,2991
4331.0,CHEMBL350239,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,fluvastatin,False,10000.0,2.61,True,True,0.0,0.0995353387136219,0.04976766935681095,2991
1609.0,CHEMBL2059073,0.0132186643178563,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,sulisobenzone,False,10000.0,1.98,True,True,0.003830063021367,0.0956835412081193,0.04975680211474315,2995
1673.0,CHEMBL2105420,0.0118608655400639,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,taurolidine,False,8.33,2.04,True,True,0.0034366454442027,0.0960503790657862,0.04974351225499445,2996
1890.0,CHEMBL43452,0.0040359892729382,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,pomalidomide,False,10000.0,2.41,True,True,0.0011694141629751,0.0983125458547322,0.04974098000885365,2997
3326.0,CHEMBL132767,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,trapidil,False,8.33,2.6,True,True,0.0,0.0994741990706774,0.0497370995353387,2998
4491.0,CHEMBL427216,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,gliclazide,False,10000.0,2.6,True,True,0.0,0.0994741990706774,0.0497370995353387,2998
4916.0,CHEMBL522770,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,SB-706375,False,8.33,2.6,True,True,0.0,0.0994741990706774,0.0497370995353387,2998
1260.0,CHEMBL1324,0.030593832485391,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,tolcapone,False,10000.0,1.15,True,True,0.0088644588943762,0.0906089508437271,0.04973670486905165,3001
2516.0,CHEMBL259388,0.0005582865317778,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,R-59022,False,833.33,2.57,True,True,0.0001617616235099,0.0992907801418439,0.04972627088267691,3002
1594.0,CHEMBL1201288,0.0132186643178563,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,dantrolene,False,10000.0,1.97,True,True,0.003830063021367,0.0956224015651748,0.0497262322932709,3003
1541.0,CHEMBL9298,0.0146706062395406,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,fadrozole,False,1.0,1.9,True,True,0.0042507582542359,0.0951944240645634,0.04972259115939965,3004
1484.0,CHEMBL2107457,0.0173965429663089,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,itopride,False,100.0,1.77,True,True,0.0050405891482452,0.0943996087062851,0.04972009892726515,3005
3581.0,CHEMBL16217,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,4-tert-butylphenol,False,10000.0,2.59,True,True,0.0,0.0994130594277329,0.04970652971386645,3006
3791.0,CHEMBL2047521,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,ICA-069673,False,100.0,2.59,True,True,0.0,0.0994130594277329,0.04970652971386645,3006
3890.0,CHEMBL210651,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,apricitabine,False,8.33,2.59,True,True,0.0,0.0994130594277329,0.04970652971386645,3006
3907.0,CHEMBL2107405,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,isotiquimide,False,10000.0,2.59,True,True,0.0,0.0994130594277329,0.04970652971386645,3006
3954.0,CHEMBL2164371,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,NAV-26,False,10000.0,2.59,True,True,0.0,0.0994130594277329,0.04970652971386645,3006
4133.0,CHEMBL286136,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,ML10302,False,10000.0,2.59,True,True,0.0,0.0994130594277329,0.04970652971386645,3006
2855.0,CHEMBL312750,9.8576186740776e-05,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,eupatilin,False,10000.0,2.58,True,True,2.8562114790464e-05,0.0993519197847884,0.04969024094978943,3012
3942.0,CHEMBL2141887,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,LIMKi-3,False,8.33,2.58,True,True,0.0,0.0993519197847884,0.0496759598923942,3013
4110.0,CHEMBL277522,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,fenbufen,False,8.33,2.58,True,True,0.0,0.0993519197847884,0.0496759598923942,3013
4751.0,CHEMBL444814,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,L-citrulline,False,833.33,2.58,True,True,0.0,0.0993519197847884,0.0496759598923942,3013
4961.0,CHEMBL550781,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,dexloxiglumide,False,100.0,2.58,True,True,0.0,0.0993519197847884,0.0496759598923942,3013
5084.0,CHEMBL75838,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,milacemide,False,833.33,2.58,True,True,0.0,0.0993519197847884,0.0496759598923942,3013
1070.0,CHEMBL276832,0.0359876738347585,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,hydralazine,False,10000.0,0.87,True,True,0.0104273060776144,0.0888970408412815,0.04966217345944795,3018
2828.0,CHEMBL98572,0.0001133100774251,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,FGIN-1-43,False,8.33,2.57,True,True,3.2831209497306965e-05,0.0992907801418439,0.049661805675670606,3019
2554.0,CHEMBL1089318,0.000527597963017,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,opicapone,False,1.0,2.55,True,True,0.000152869715102,0.099168500855955,0.0496606852855285,3020
2835.0,CHEMBL2012582,0.00010394433413,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,LRRK2-IN-1,False,100.0,2.57,True,True,3.0117517236151448e-05,0.0992907801418439,0.04966044882954003,3021
1516.0,CHEMBL2051955,0.0154668031583088,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,levosimendan,False,833.33,1.84,True,True,0.0044814536030981,0.0948275862068965,0.0496545199049973,3022
2150.0,CHEMBL325226,0.0019027511033561,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,NPY-5RA972,False,833.33,2.48,True,True,0.0005513156597815,0.0987405233553436,0.04964591950756255,3023
3109.0,CHEMBL1200656,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,natamycin,False,1.0,2.57,True,True,0.0,0.0992907801418439,0.04964539007092195,3024
3123.0,CHEMBL1201046,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,ceforanide,False,10000.0,2.57,True,True,0.0,0.0992907801418439,0.04964539007092195,3024
3893.0,CHEMBL2106579,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,ADENOSINE TRIPHOSPHATE DISODIUM,False,833.33,2.57,True,True,0.0,0.0992907801418439,0.04964539007092195,3024
4272.0,CHEMBL330038,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,gly-gln,False,833.33,2.57,True,True,0.0,0.0992907801418439,0.04964539007092195,3024
4792.0,CHEMBL462313,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,zilpaterol,False,1.0,2.57,True,True,0.0,0.0992907801418439,0.04964539007092195,3024
4792.0,CHEMBL462313,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,zilpaterol,False,1.0,2.57,True,True,0.0,0.0992907801418439,0.04964539007092195,3024
4990.0,CHEMBL571987,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,lersivirine,False,100.0,2.57,True,True,0.0,0.0992907801418439,0.04964539007092195,3024
1142.0,CHEMBL88402,0.0343904271342528,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,RS-102221,False,10000.0,0.94,True,True,0.0099645092793521,0.0893250183418929,0.049644763810622494,3031
769.0,CHEMBL571,0.0548554725457722,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,ketoprofen,False,833.33,-0.03,True,True,0.0158941865732506,0.0833944729762778,0.049644329774764205,3032
1123.0,CHEMBL277525,0.0347824027314226,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,TRIM,False,1.0,0.92,True,True,0.0100780828752842,0.0892027390560039,0.04964041096564405,3033
2232.0,CHEMBL1801932,0.0016496010460186,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,BS-181,False,1.0,2.49,True,True,0.0004779662917855,0.0988016629982881,0.0496398146450368,3034
2105.0,CHEMBL1079905,0.0021950204187002,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,propentofylline,False,8.33,2.46,True,True,0.0006359996997164,0.0986182440694546,0.0496271218845855,3035
2189.0,CHEMBL123558,0.0017355320449305,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,azimilide,False,100.0,2.48,True,True,0.0005028645064166,0.0987405233553436,0.0496216939308801,3036
1589.0,CHEMBL457665,0.0133319743952814,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,S-sulfo-L-cysteine,False,833.33,1.93,True,True,0.0038628942308643,0.0953778429933969,0.0496203686121306,3037
1705.0,CHEMBL1672558,0.0114269471320326,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,TC-SP-14,False,100.0,2.02,True,True,0.0033109190614965,0.0959280997798973,0.0496195094206969,3038
3063.0,CHEMBL1179743,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,L-161982,False,100.0,2.56,True,True,0.0,0.0992296404988995,0.04961482024944975,3039
4423.0,CHEMBL3927655,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,BQU57,False,10000.0,2.56,True,True,0.0,0.0992296404988995,0.04961482024944975,3039
4976.0,CHEMBL560739,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,cisapride,False,833.33,2.56,True,True,0.0,0.0992296404988995,0.04961482024944975,3039
5002.0,CHEMBL58343,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,agmatine,False,8.33,2.56,True,True,0.0,0.0992296404988995,0.04961482024944975,3039
2642.0,CHEMBL2311128,0.000357106534589,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,tetrahydrouridine,False,1.0,2.54,True,True,0.0001034704036602,0.0991073612130105,0.04960541580833535,3043
2092.0,CHEMBL2105720,0.0022322623222955,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,lesinurad,False,100.0,2.45,True,True,0.0006467904146007,0.0985571044265101,0.049601947420555396,3044
2952.0,CHEMBL4303171,3.3262186921623e-05,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,BIX-02188,False,8.33,2.55,True,True,9.637605515575127e-06,0.099168500855955,0.049589069230735285,3045
3402.0,CHEMBL1414826,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,sulmetozine,False,10000.0,2.55,True,True,0.0,0.099168500855955,0.0495842504279775,3046
3594.0,CHEMBL162789,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,5-hydroxytryptophan,False,10000.0,2.55,True,True,0.0,0.099168500855955,0.0495842504279775,3046
4053.0,CHEMBL250212,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,sorbic-acid,False,10000.0,2.55,True,True,0.0,0.099168500855955,0.0495842504279775,3046
4160.0,CHEMBL29411,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,thymol,False,1.0,2.55,True,True,0.0,0.099168500855955,0.0495842504279775,3046
