rank,compound_name,chembl_id,composite_score,ab_activity_z_max,cpe_activity_z_max,cp_morph_z_max,toxicity_z_max,flag_ab_toxicity,flag_cpe_toxicity,flag_cp_only,flag_ab_no_cpe
87,bortezomib,CHEMBL325041,6.415032387479781,0.8584545454545455,15.744757142857143,-1.131261439224474,19.09019461984154,False,True,False,False
89,LY2228820,CHEMBL2364627,6.329358214369575,-0.9197727272727273,17.69683412322275,-1.907331720052176,5.2222466202848095,False,True,False,False
90,CYM-5442,CHEMBL3922179,6.306447800043481,11.221227272727273,1.748585308056872,5.592613838649117,2.8153043751798443,True,True,False,False
91,HTH-01-015,CHEMBL4303250,6.299256674369203,-0.05620833333333333,15.516696682464454,0.5753066735837713,3.1948728631988885,False,True,False,False
92,Y-134,CHEMBL178334,6.290181313281146,3.5564545454545455,10.86872037914692,2.600556717202797,2.046296845237074,True,True,False,False
93,haloprogin,CHEMBL1289,6.284781068654666,8.768500000000001,5.133872037914692,3.619161267443938,1.604165930973829,True,True,False,False
94,Ro-48-8071,CHEMBL304858,6.1644227227356305,8.584545454545454,4.456175355450237,4.740671993686767,1.829270886698934,True,True,False,False
96,CCT-031374,CHEMBL4303205,6.102875056752097,8.400590909090909,4.779040284360191,4.1551128968582836,1.976015157109649,True,True,False,False
97,10-DEBC,CHEMBL1398474,6.100055891004726,1.2365833333333334,13.109594786729858,1.8079232148972426,4.663165790687868,False,True,False,False
98,ARQ-092,CHEMBL4297188,6.093129274358217,9.075090909090909,3.8775758293838862,4.560312894841491,2.9068466116378984,True,True,False,False
100,GSK2606414,CHEMBL2171124,6.038693626895506,1.349,13.831518987341774,-0.167569840206025,4.119813940768574,False,True,False,False
101,BNTX,CHEMBL252172,5.9795424409893165,9.049541666666666,3.6841360759493673,4.430356719714513,12.91006066957044,True,True,False,True
102,Oridonin (Isodonol),CHEMBL4303503,5.969470018711243,0.7869166666666666,13.963109004739337,0.34729875074420563,2.4608904436145407,False,True,False,False
103,R-96544,CHEMBL1415927,5.888269376524118,6.009181818181818,7.034071428571429,3.354840389114092,1.7802918483153234,True,True,False,False
106,AZ191,CHEMBL3421968,5.802778773361067,0.3934583333333333,13.058447867298579,2.110081465541507,4.715377214427819,False,True,False,False
108,cot-inhibitor-2,CHEMBL527026,5.785548936635311,7.7260909090909085,4.526502369668247,4.422558125658243,2.2127006351034253,True,True,False,False
109,curcumin,CHEMBL140,5.7674893842208395,5.150727272727273,7.537777251184835,3.460437873279983,2.040974469852487,True,True,False,False
110,PD-173074,CHEMBL189584,5.753306304426239,-0.33725,14.474578199052134,0.49187512402692435,8.236942861404462,False,True,False,False
111,cinacalcet,CHEMBL1201284,5.729212301521064,10.240136363636363,1.2932142857142854,5.57936020890402,2.126123252755889,True,False,False,False
112,NNC-05-2090,CHEMBL1446457,5.6916007713786865,0.7307083333333333,13.585900473933648,-0.17521375764053435,3.150173339001364,False,True,False,False
114,MK2-IN-1,CHEMBL1938681,5.646661486205612,-0.168625,14.046222748815167,0.4781119333977261,4.059060721293427,False,True,False,False
115,NTNCB,CHEMBL299879,5.639860339804271,0.7307083333333333,13.608277251184834,-0.4786694700149845,2.5259659853865943,False,True,False,False
116,pyrithione-zinc,CHEMBL1200471,5.636377207252289,1.4716363636363636,12.700237341772153,-0.16186137455559232,12.954026489503569,False,True,False,False
117,penfluridol,CHEMBL47050,5.627812027638274,2.810416666666667,10.871917061611374,0.7743926816352936,12.945105722710085,True,True,False,False
120,LY2608204,CHEMBL4297399,5.563518795539872,10.608045454545454,0.791142857142857,5.01921735432274,1.364687898073562,False,False,False,True
121,KG-5,CHEMBL3932957,5.553558719472762,7.644333333333333,6.054516587677726,0.37009375534169003,8.596167559607638,True,True,False,False
123,JHW-007,CHEMBL3084652,5.550297043909921,2.0235,11.882068720379149,-0.05965222120869522,4.822144234319851,True,True,False,False
125,MLN9708,CHEMBL1813256,5.4782531616518675,-0.505875,14.531632911392405,-0.660250014525478,16.199815578600607,False,True,False,False
126,thioridazine,CHEMBL479,5.47784589575467,-0.5620833333333334,13.442049763033175,1.6292966193736649,3.775614256831228,False,True,False,False
130,perhexiline,CHEMBL75880,5.44072429314423,-1.0679583333333333,15.564646919431278,-1.7897557064747383,3.587696408680424,False,True,False,False
131,golvatinib,CHEMBL3039525,5.21582015436694,-0.05620833333333333,13.071234597156398,0.04904824418856798,5.107700991031328,False,True,False,False
132,UNC1999,CHEMBL3414619,5.1487644663559955,-0.7358181818181818,13.57950710900474,0.05644447740685655,2.4423143620509356,False,True,False,False
133,suloctidil,CHEMBL1520837,5.132294946502562,10.056181818181818,0.025613924050632914,5.497883248047904,1.2013661678794942,False,False,False,True
134,Bardoxolone Methyl,CHEMBL1762621,5.098727999294029,-0.42922727272727274,14.322452531645572,-2.2928105213664556,17.12536652945841,False,True,False,False
135,colforsin-daproate,CHEMBL4303178,5.076003047386306,1.7424583333333334,9.490950236966826,2.913198096331205,2.809747506348938,True,True,False,False
136,AZD2858,CHEMBL2177161,5.073066381891554,0.5620833333333334,11.565597156398105,1.1099709299948877,2.5796215475985913,False,True,False,False
137,UNC0646,CHEMBL1829304,5.023232792404057,6.315772727272727,4.833383886255924,2.8178507349629833,1.5213605254627445,True,True,False,False
138,stemregenin-1,CHEMBL4303221,5.017229909040799,4.4762272727272725,5.8243554502369665,4.484984099275511,1.6712602819968514,True,True,False,False
143,ixazomib-citrate,CHEMBL3545432,4.86820820673356,-0.2810416666666667,12.298952531645572,0.3052193037099873,16.020670601909607,False,True,False,False
144,Y-320,CHEMBL4303340,4.856437322616297,1.1241666666666668,10.612985781990524,0.8078817157671012,3.127939093561623,False,True,False,False
146,GR-127935,CHEMBL15928,4.817310941111597,0.22483333333333333,11.776578199052134,0.08373164078704488,8.802527505663434,False,True,False,False
147,bruceantin,CHEMBL509895,4.814562944316376,-0.5620833333333334,12.86367857142857,-0.5303757546085962,16.03627381195829,False,True,False,False
150,"3,4-methylenedioxy-beta-nitrostyrene",CHEMBL596380,4.7532372904475855,7.6647727272727275,2.3751350710900474,3.686370855512373,1.8517617765161232,True,True,False,True
151,GNF-5837,CHEMBL2037226,4.595075154630902,6.377090909090909,3.31273417721519,3.5957256005423104,1.9576932711806372,True,True,False,False
153,N-benzylnaltrindole,CHEMBL55305,4.5942251993609124,0.2810416666666667,10.897490521327017,0.6140616208171933,3.7236031995644128,False,True,False,False
154,cepharanthine,CHEMBL449782,4.590072611391893,3.1885454545454546,6.8664739336492895,2.8403242805699773,1.6755791559042943,True,True,False,False
155,auranofin,CHEMBL1366,4.566365566983138,2.810416666666667,7.803708860759494,1.6035767800633651,12.96978146535546,True,True,False,False
156,sunitinib,CHEMBL535,4.56607709549408,0.5620833333333334,9.737094786729857,2.2320292373440185,9.04671714531729,False,True,False,False
158,NVP-AEW541,CHEMBL1614712,4.500396201636792,-0.22483333333333333,11.16281516587678,0.6260173430970692,3.795251806816443,False,True,False,False
159,BS-181,CHEMBL1801932,4.495855966512751,7.6647727272727275,1.2526428571428572,4.644448663732586,1.6178622393034843,True,False,False,True
160,nemonapride,CHEMBL4303262,4.4856839030833005,8.216636363636363,0.933142857142857,4.1288610738580624,1.8137917932642798,True,False,False,False
164,zolantidine,CHEMBL419296,4.457585125554066,7.2968636363636366,1.681981012658228,4.3302363297265964,1.9085118035644406,True,True,False,False
165,selamectin,CHEMBL1908325,4.439133251212855,3.9856818181818183,5.191412322274883,3.841477975150872,1.5342698475444974,True,True,False,False
166,WAY-600,CHEMBL583194,4.429506364922452,3.934583333333333,5.712471563981044,2.853422029983504,9.637357852631643,True,True,False,False
167,cyclovalone,CHEMBL17205,4.308191712703279,1.2876818181818181,9.46218009478673,0.04123473757929931,2.5545707558069934,False,True,False,False
169,PD-153035,CHEMBL29197,4.21093454251713,-0.06131818181818182,11.661497630331755,-2.1456861844414994,6.424695538607961,False,True,False,False
171,andrographolide,CHEMBL186141,4.176461638152169,-0.22483333333333333,10.443561611374408,0.44485163467869954,3.2388580033233887,False,True,False,False
172,siramesine,CHEMBL61479,4.168764933726319,1.0679583333333333,9.232018957345971,0.24387008727298223,3.2715737936098,False,True,False,False
173,revaprazan,CHEMBL1618279,4.1624437950787385,7.480818181818182,1.0454750000000002,3.759632611757324,1.9100206695249646,True,False,False,False
174,NVP-ADW742,CHEMBL1988370,4.154596082047001,1.349,8.966694312796209,0.14159178464258707,5.296692875967251,False,True,False,False
175,CGP-71683,CHEMBL17645,4.136228632009388,1.180375,9.478163507109006,-0.6359338541710701,12.440169488698675,False,True,False,False
176,NSC-697923,CHEMBL1698008,4.111515214842797,4.047,5.707636075949368,1.0483039223152457,12.97411595237839,True,True,False,False
178,RS-39604,CHEMBL66114,3.9988451667347342,0.22483333333333333,9.084971563981043,1.374616039044919,9.089612011097396,False,True,False,False
179,simvastatin,CHEMBL1064,3.9708660868017303,8.712291666666667,1.6462914691943127,-0.862835837713308,6.299496913279232,True,True,False,True
180,costunolide,CHEMBL86416,3.9408222461147373,3.065909090909091,6.217547393364929,1.1371982620256442,1.824014887412883,True,True,False,False
182,amlodipine,CHEMBL1491,3.9131561813029982,6.928954545454545,0.5925964285714286,4.522678958463041,2.4314241980897466,True,False,False,True
185,duloxetine,CHEMBL1175,3.897460536257241,6.928954545454545,0.37579285714285715,4.877807876091399,0.9756062889533941,False,False,False,True
186,kenpaullone,CHEMBL296586,3.888940116788106,4.169636363636363,3.8775758293838862,3.3502761979000306,1.68712121805592,True,True,False,False
187,bardoxolone,CHEMBL1093059,3.862273086407351,0.0,9.299149289099526,0.7130668538377019,10.551597908117763,False,True,False,False
188,GSK-3-inhibitor-IX,CHEMBL2178734,3.8573985845565124,4.159416666666666,5.83143670886076,-0.6947138282722938,8.181555170736454,True,True,False,False
190,parthenolide-(alternate-stereo),CHEMBL465158,3.818592145797408,0.5620833333333334,8.80046682464455,0.3678604130312733,7.539380541299101,False,True,False,False
191,mepacrine,CHEMBL7568,3.8002384307427315,5.452208333333334,2.6546392857142864,2.7874969156184166,12.896413876930296,True,True,False,False
192,CCT129202,CHEMBL392525,3.7953411373786263,3.5564545454545455,4.478552132701422,2.906692330581195,1.9745877910835938,True,True,False,False
193,AMG900,CHEMBL2140408,3.7788242580479503,9.499208333333334,-0.5325,0.9607046235730831,4.05426816659437,True,False,False,True
194,madrasin,CHEMBL1523019,3.7553301805168693,-0.42922727272727274,9.884142180094788,-0.13317891215068522,3.40264086991432,False,True,False,False
195,BAY-61-3606,CHEMBL541400,3.738769139152346,8.656083333333333,-0.6339285714285714,2.6495361719522075,3.6237250973118997,True,False,False,True
198,L-760735,CHEMBL4303434,3.7063706597832056,5.579954545454545,2.3751350710900474,2.621674065826841,2.052200081083259,True,True,False,True
200,bifonazole,CHEMBL277535,3.6760125320932784,3.004590909090909,4.958054502369668,2.4547718375452345,2.7688469198875794,True,True,False,False
201,U-18666A,CHEMBL2354929,3.6622065506359256,2.2483333333333335,6.319841232227488,1.1746836220579833,9.718719231423663,True,True,False,False
203,SB-268262,CHEMBL4303376,3.65505363701846,2.5855833333333336,6.971256329113925,-0.8384111398022167,12.957782938131617,True,True,False,False
204,lomitapide,CHEMBL354541,3.6486301826381045,1.8548749999999998,6.716229857819906,1.1009411975507077,13.044013015297422,True,True,False,False
207,ebastine,CHEMBL305660,3.627802601948484,6.561045454545454,0.5730714285714285,3.870779243508653,2.2942495290839577,True,False,False,True
208,pifithrin-mu,CHEMBL1241268,3.5884122384247084,1.349,7.250075829383886,0.7439095333557689,2.695312976532083,False,True,False,False
209,azaguanine-8,CHEMBL374107,3.5419101037172176,5.901875,2.0778436018957347,1.7501133147946166,6.117249911451334,True,True,False,False
211,K-Ras(G12C)-inhibitor-12,CHEMBL4293433,3.5328000978760077,-0.9197727272727273,10.467556962025318,-1.431567980125145,8.124003385515856,False,True,False,False
213,pyrrolidine-dithiocarbamate,CHEMBL399491,3.52547200758352,0.6745,7.972526066350712,0.33330790521617587,4.657304709232584,False,True,False,False
215,clofazimine,CHEMBL1083384,3.4949764748611742,4.8441363636363635,2.612620253164557,2.5613691407040275,0.9331945063775757,False,False,False,True
217,IKK-16,CHEMBL200027,3.479693871153608,5.396,1.4250714285714285,3.7563264986251843,12.992318614951001,True,False,False,True
219,ZM-226600,CHEMBL143181,3.475286671602367,3.1272272727272723,4.545682464454977,2.030613883647335,1.5439056234455335,True,True,False,False
