rank,chembl_id,composite_final,direct_antiviral_score,focus_protein_score,focus_pathway_score,focus_moa_score,focus_protein_hits,focus_pathways,focus_moas,veroE6_relevant,mechanistic_rationale
268,CHEMBL264406,0.23739540742109028,0.1696796375454481,0.0,1.1311975836363206,0.0,,FCGR3A-mediated phagocytosis; Regulation of actin dynamics for phagocytic cup formation,,False,Relevant pathways: FCGR3A-mediated phagocytosis; Regulation of actin dynamics for phagocytic cup formation
269,CHEMBL1651026,0.23623638491997181,0.21029945245101347,0.0,1.4019963496734231,0.0,,Cargo recognition for clathrin-mediated endocytosis; Clathrin-mediated endocytosis,,True,Relevant pathways: Cargo recognition for clathrin-mediated endocytosis; Clathrin-mediated endocytosis
270,CHEMBL1765508,0.23623638491997181,0.21029945245101347,0.0,1.4019963496734231,0.0,,Cargo recognition for clathrin-mediated endocytosis; Clathrin-mediated endocytosis,,True,Relevant pathways: Cargo recognition for clathrin-mediated endocytosis; Clathrin-mediated endocytosis
271,CHEMBL441225,0.23623638491997181,0.21029945245101347,0.0,1.4019963496734231,0.0,,Cargo recognition for clathrin-mediated endocytosis; Clathrin-mediated endocytosis,,True,Relevant pathways: Cargo recognition for clathrin-mediated endocytosis; Clathrin-mediated endocytosis
272,CHEMBL494089,0.2347884088869142,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
273,CHEMBL1236107,0.23387444750540748,0.1696796375454481,0.0,1.1311975836363206,0.0,,FCGR3A-mediated phagocytosis; Regulation of actin dynamics for phagocytic cup formation,,False,Relevant pathways: FCGR3A-mediated phagocytosis; Regulation of actin dynamics for phagocytic cup formation
274,CHEMBL1214141,0.23278947251912369,0.1696796375454481,0.0,1.1311975836363206,0.0,,FCGR3A-mediated phagocytosis; Regulation of actin dynamics for phagocytic cup formation,,False,Relevant pathways: FCGR3A-mediated phagocytosis; Regulation of actin dynamics for phagocytic cup formation
275,CHEMBL2058538,0.2309944177260675,0.1696796375454481,0.0,1.1311975836363206,0.0,,FCGR3A-mediated phagocytosis; Regulation of actin dynamics for phagocytic cup formation,,False,Relevant pathways: FCGR3A-mediated phagocytosis; Regulation of actin dynamics for phagocytic cup formation
276,CHEMBL1235103,0.23095283999241548,0.1696796375454481,0.0,1.1311975836363206,0.0,,FCGR3A-mediated phagocytosis; Regulation of actin dynamics for phagocytic cup formation,,False,Relevant pathways: FCGR3A-mediated phagocytosis; Regulation of actin dynamics for phagocytic cup formation
277,CHEMBL1257423,0.23095283999241548,0.1696796375454481,0.0,1.1311975836363206,0.0,,FCGR3A-mediated phagocytosis; Regulation of actin dynamics for phagocytic cup formation,,False,Relevant pathways: FCGR3A-mediated phagocytosis; Regulation of actin dynamics for phagocytic cup formation
278,CHEMBL483847,0.23095283999241548,0.1696796375454481,0.0,1.1311975836363206,0.0,,FCGR3A-mediated phagocytosis; Regulation of actin dynamics for phagocytic cup formation,,False,Relevant pathways: FCGR3A-mediated phagocytosis; Regulation of actin dynamics for phagocytic cup formation
279,CHEMBL1762621,0.2291986165888886,0.10833533982970432,0.0,0.7222355988646955,0.0,,ER-Phagosome pathway,,False,Relevant pathways: ER-Phagosome pathway
280,CHEMBL200027,0.22911595595923,0.10633220906893696,0.0,0.7088813937929132,0.0,,ER-Phagosome pathway,,False,Relevant pathways: ER-Phagosome pathway
281,CHEMBL471496,0.22911595595923,0.10633220906893696,0.0,0.7088813937929132,0.0,,ER-Phagosome pathway,,False,Relevant pathways: ER-Phagosome pathway
282,CHEMBL1289601,0.22434614014072915,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
283,CHEMBL3545376,0.22344179181923696,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
284,CHEMBL3907479,0.22130269538672365,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
285,CHEMBL411,0.2185346650608135,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
286,CHEMBL1282,0.21658477020505576,0.16815121181343412,0.0,1.1210080787562275,0.0,,MyD88 dependent cascade initiated on endosome,,True,Relevant pathways: MyD88 dependent cascade initiated on endosome
287,CHEMBL2105759,0.21415577975015604,0.019839934326242693,0.0360726078658958,0.0,0.0,AAK1,,,True,Host protein hits: AAK1
288,CHEMBL464552,0.21414360271494337,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
289,CHEMBL193093,0.21315807785182594,0.10833533982970432,0.0,0.7222355988646955,0.0,,ER-Phagosome pathway,,False,Relevant pathways: ER-Phagosome pathway
290,CHEMBL231884,0.2130595016650852,0.10833533982970432,0.0,0.7222355988646955,0.0,,ER-Phagosome pathway,,False,Relevant pathways: ER-Phagosome pathway
291,CHEMBL3348846,0.2116210824367849,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
292,CHEMBL3813873,0.21010223469456288,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
293,CHEMBL3828009,0.20950893736790555,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
294,CHEMBL2220486,0.2034176694256818,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
295,CHEMBL1276308,0.20288241612881117,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
296,CHEMBL383322,0.2007274895176528,0.16815121181343412,0.0,1.1210080787562275,0.0,,MyD88 dependent cascade initiated on endosome,,True,Relevant pathways: MyD88 dependent cascade initiated on endosome
297,CHEMBL2424780,0.20069422733073117,0.16815121181343412,0.0,1.1210080787562275,0.0,,MyD88 dependent cascade initiated on endosome,,True,Relevant pathways: MyD88 dependent cascade initiated on endosome
298,CHEMBL278041,0.19974406547103793,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
299,CHEMBL135,0.19882177426650421,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
300,CHEMBL3133807,0.1986619993726343,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
301,CHEMBL2035187,0.1970046889149513,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
302,CHEMBL124660,0.1961554586889972,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
303,CHEMBL3622820,0.1950924800990243,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
304,CHEMBL3769507,0.19504433556957054,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
305,CHEMBL297453,0.1949516585144846,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
306,CHEMBL313972,0.19456672735466418,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
307,CHEMBL2105717,0.19389773725432902,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
308,CHEMBL101253,0.19376549465122156,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
309,CHEMBL188343,0.1930575741031568,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
310,CHEMBL1231124,0.19282114071567552,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
311,CHEMBL2107823,0.1926496811630588,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
312,CHEMBL3039513,0.1924573240881918,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
313,CHEMBL3301606,0.1924573240881918,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
314,CHEMBL4238926,0.1924573240881918,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
315,CHEMBL4303389,0.1924573240881918,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
316,CHEMBL422,0.19197372177367072,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
317,CHEMBL3622373,0.18823078563706697,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
318,CHEMBL3774655,0.18823078563706697,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
319,CHEMBL2335154,0.18803473276365312,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
320,CHEMBL403989,0.1876751537874735,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
321,CHEMBL2312139,0.18628004636790857,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
322,CHEMBL1980391,0.18376686354503846,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
323,CHEMBL54,0.182261350760194,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
324,CHEMBL4068896,0.17947307611309926,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
325,CHEMBL81,0.1792099114812571,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
326,CHEMBL1995703,0.17719769377427544,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
327,CHEMBL1076555,0.17717787497275284,0.08369424543596543,0.0,0.5579616362397696,0.0,,Aggrephagy,,False,Relevant pathways: Aggrephagy
328,CHEMBL1983268,0.1766977453041718,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
329,CHEMBL477197,0.17528719496739126,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
330,CHEMBL445813,0.17499836414886158,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
331,CHEMBL1405,0.17496683009488015,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
332,CHEMBL274654,0.1744753897073281,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
333,CHEMBL189584,0.17309251342245657,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
334,CHEMBL189963,0.172254166780957,0.019839934326242693,0.0360726078658958,0.0,0.0,AAK1,,,True,Host protein hits: AAK1
335,CHEMBL1448,0.1721126314465195,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
336,CHEMBL290106,0.17176087743773835,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
337,CHEMBL71,0.1708147807999778,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
338,CHEMBL2062804,0.16856511760767523,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
339,CHEMBL102714,0.16462713185320707,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
340,CHEMBL3747513,0.16104871419487934,0.08369424543596543,0.0,0.5579616362397696,0.0,,Aggrephagy,,False,Relevant pathways: Aggrephagy
341,CHEMBL182,0.16087893844913356,0.08369424543596543,0.0,0.5579616362397696,0.0,,Aggrephagy,,False,Relevant pathways: Aggrephagy
342,CHEMBL2311578,0.16087893844913356,0.08369424543596543,0.0,0.5579616362397696,0.0,,Aggrephagy,,False,Relevant pathways: Aggrephagy
343,CHEMBL406381,0.16059125789532366,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
344,CHEMBL410456,0.16017546550572626,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
345,CHEMBL2079588,0.15718318773884962,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
346,CHEMBL4303201,0.15718318773884962,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
347,CHEMBL83,0.15707739163147885,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
348,CHEMBL521851,0.1570346044660135,0.019839934326242693,0.0360726078658958,0.0,0.0,AAK1,,,True,Host protein hits: AAK1
349,CHEMBL328190,0.15699715215692475,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
350,CHEMBL1626,0.15619741438123122,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.
