compound_name,chembl_id,morphology score,is_CP_hit
SirReal-2,CHEMBL3770903,0.21,False
Sisomicin (sulfate),CHEMBL2104891,0.22,False
Sisomicin (sulfate),CHEMBL2104891,0.13,False
Stigmasterol (Stigmasterin),CHEMBL400247,0.02,False
Strontium Ranelate,CHEMBL3707306,-0.0,False
Sufentanil,CHEMBL658,0.28,False
T-0070907,CHEMBL510698,0.14,False
T-0156,CHEMBL1190161,-0.15,False
T-0901317,CHEMBL62136,0.03,False
T-5224,CHEMBL3222137,0.16,False
T-5601640,CHEMBL4303259,-0.21,False
T-62,CHEMBL57997,0.07,False
TA-01,CHEMBL4303658,0.58,True
TAK-063,CHEMBL3989972,0.03,False
TAK-220,CHEMBL207004,0.03,False
TAK-285,CHEMBL1614725,-0.14,False
TAK-593,CHEMBL2180604,0.23,False
TAK-632,CHEMBL3125890,-0.3,False
TAK-715,CHEMBL363648,0.17,False
TAK-733,CHEMBL1615025,-0.04,False
TAK-875,CHEMBL1829174,0.03,False
TAK-901,CHEMBL3544932,0.14,False
TAK-960,CHEMBL2392545,-0.19,False
TAME,CHEMBL44752,0.12,False
TAS-103,CHEMBL488755,-0.23,False
TBA-354,CHEMBL1630563,-0.21,False
TBOA-(DL),CHEMBL4303337,0.03,False
TC-A-2317,CHEMBL1778663,-0.09,False
TC-ASK-10,CHEMBL1642655,-0.05,False
TC-E-5002,CHEMBL2424812,0.1,False
TC-E-5006,CHEMBL2146722,0.06,False
TC-F-2,CHEMBL1738872,0.29,False
TC-FPR-43,CHEMBL379761,0.01,False
TC-G-1000,CHEMBL284795,0.17,False
TC-G-1004,CHEMBL487553,-0.01,False
TC-G-1005,CHEMBL2181226,0.13,False
TC-G-1008,CHEMBL3342358,0.19,False
TC-H-106,CHEMBL3940985,-0.05,False
TC-I-2000,CHEMBL2032211,0.19,False
TC-I-2014,CHEMBL1650511,-0.0,False
TC-LPA5-4,CHEMBL2058156,0.09,False
TC-Mps1-12,CHEMBL2089255,0.03,False
TC-N-1752,CHEMBL1813048,0.18,False
TC-NTR1-17,CHEMBL508044,-0.02,False
TC-O-9311,CHEMBL3633893,0.07,False
TC-OT-39,CHEMBL360648,0.05,False
TC-S-7003,CHEMBL410295,-0.06,False
TC-S-7004,CHEMBL3094448,-0.07,False
TC-S-7005,CHEMBL522618,0.19,False
TC-S-7006,CHEMBL200381,0.03,False
TC-S-7009,CHEMBL2311933,0.1,False
TC-SP-14,CHEMBL1672558,-0.07,False
TC1,CHEMBL602850,0.32,False
TC2559,CHEMBL1876219,-0.04,False
TCID,CHEMBL1241028,0.06,False
TCN201,CHEMBL2333945,-0.08,False
TCN238,CHEMBL1209431,0.32,False
TCS-21311,CHEMBL1650951,-0.2,False
TCS-2210,CHEMBL566099,-0.03,False
TCS-2314,CHEMBL389946,0.1,False
TCS-3035,CHEMBL2425825,0.04,False
TCS-359,CHEMBL210833,-0.05,False
TCS-5861528,CHEMBL1086339,0.12,False
TCS-HDAC6-20b,CHEMBL237645,-0.11,False
TCS-OX2-29,CHEMBL142009,-0.11,False
TCS-PIM-1-1,CHEMBL391586,0.05,False
TCS2002,CHEMBL3601951,-0.0,False
TEPP-46,CHEMBL1085588,0.04,False
TERBUTALINE HEMISULFATE,CHEMBL1315867,0.03,False
TESTOSTERONE,CHEMBL386630,-0.04,False
TESTOSTERONE PROPIONATE,CHEMBL1170,-0.13,False
TFC-007,CHEMBL4238186,-0.02,False
TG-003,CHEMBL408982,-0.05,False
TG-02,CHEMBL1944698,-0.09,False
TG-100572,CHEMBL400402,-0.04,False
TG-100713,CHEMBL244559,0.24,False
TG-100801,CHEMBL403989,-0.04,False
TG-101209,CHEMBL1995703,0.11,False
TGR-1202,CHEMBL3948730,0.03,False
TH-302,CHEMBL260046,0.04,False
TH-588,CHEMBL3782004,0.12,False
TH001217,,-0.25,False
TH003289,,-0.01,False
TH005427,,-0.01,False
TH005487,,0.03,False
TH006744,,-0.05,False
TH011272,,0.13,False
THZ1,CHEMBL3603847,-0.11,False
THZ1-R,CHEMBL4303279,0.13,False
THZ2,CHEMBL4303287,-0.04,False
TIC10,CHEMBL4297310,0.15,False
TMC-353121,CHEMBL408963,0.23,False
TMC647055,CHEMBL2043025,0.15,False
TMN-355,CHEMBL559525,0.14,False
TMPH,CHEMBL1413406,-0.07,False
TMS,CHEMBL46909,0.07,False
TP-003,CHEMBL4303606,-0.01,False
TP-0903,CHEMBL2022968,-0.14,False
TPCA-1,CHEMBL257167,0.07,False
TPPS4,CHEMBL221265,-0.03,False
TRAM-34,CHEMBL498270,0.1,False
TRAM-39,CHEMBL118687,0.16,False
TRAMADOL HYDROCHLORIDE,CHEMBL1200336,0.17,False
TRIAMCINOLONE ACETONIDE,CHEMBL1504,0.01,False
TRIM,CHEMBL277525,0.05,False
TRV130,CHEMBL2443262,-0.05,False
TTNPB,CHEMBL275311,-0.07,False
TTP-22,CHEMBL1689369,0.15,False
TU-2100,CHEMBL4303553,0.17,False
TUG-891,CHEMBL2058533,-0.17,False
TW-37,CHEMBL217354,-0.02,False
TWS-119,CHEMBL405759,0.08,False
TXA127,CHEMBL3545347,0.11,False
TY-52156,CHEMBL4303550,-0.15,False
TYLOSIN TARTRATE,CHEMBL3189100,-0.0,False
Talc,CHEMBL3989756,0.06,False
Tapentadol (hydrochloride),CHEMBL1201777,0.07,False
Testolactone,CHEMBL1571,0.18,False
Testosterone (undecanoate),CHEMBL2107067,0.11,False
"Tofacitinib (CP-690550, Tasocitinib)",CHEMBL221959,0.28,False
Torcetrapib (CP-529414),CHEMBL479527,0.26,False
Toremifene citrate,CHEMBL1200675,0.42,False
Triparanol,CHEMBL187709,0.08,False
U-0124,CHEMBL97858,0.15,False
U-0126,CHEMBL34704,-0.2,False
U-0521,CHEMBL353187,-0.14,False
U-104,CHEMBL1615281,0.07,False
U-18666A,CHEMBL2354929,0.23,False
U-50488-(-),CHEMBL58033,0.42,False
U-54494A,CHEMBL1711959,0.21,False
U-75799E,CHEMBL105462,0.02,False
U-99194,CHEMBL16410,0.23,False
UAMC-00039,CHEMBL98869,-0.16,False
UB-165,CHEMBL1086655,-0.09,False
UBP-302,CHEMBL372797,0.28,False
UBP-310,CHEMBL373428,-0.07,False
UC-112,CHEMBL1527537,0.03,False
UCL-2077,CHEMBL1441661,-0.07,False
UF-010,CHEMBL4303643,-0.29,False
UH-232-(+),CHEMBL278751,0.33,False
UK-356618,CHEMBL117225,-0.09,False
UK-383367,CHEMBL226630,0.51,True
UK-5099,CHEMBL4303684,-0.06,False
UNC0224,CHEMBL576781,0.12,False
UNC0321,CHEMBL1214066,0.11,False
UNC0631,CHEMBL1829305,0.17,False
UNC0638,CHEMBL1231795,0.3,False
UNC0642,CHEMBL2441082,0.24,False
UNC0646,CHEMBL1829304,0.46,False
UNC1215,CHEMBL2426364,-0.01,False
UNC1999,CHEMBL3414619,0.07,False
UNC2025,CHEMBL3326006,-0.16,False
UNC2250,CHEMBL3092807,0.1,False
UNC2327,CHEMBL2325198,-0.14,False
UNC3230,CHEMBL4303547,0.07,False
UNC669,CHEMBL1235119,0.15,False
UNC926,CHEMBL2426369,-0.01,False
UPF-1069,CHEMBL4089840,0.08,False
URB597,CHEMBL184238,0.0,False
URMC-099,CHEMBL2436978,0.84,True
Ulipristal acetate,CHEMBL260538,0.29,False
V-51,CHEMBL4303440,0.12,False
VANCOMYCIN HYDROCHLORIDE,CHEMBL1200628,0.09,False
VCH-916,CHEMBL4303412,0.15,False
VE-821,CHEMBL1766779,0.28,False
VE-822,CHEMBL3989870,0.57,True
VER-155008,CHEMBL470334,0.1,False
VER-49009,CHEMBL365617,0.04,False
VGX-1027,CHEMBL1320667,-0.03,False
VLX600,CHEMBL4788406,0.01,False
VLX600,CHEMBL4788406,-0.18,False
VP-20629,CHEMBL207225,0.08,False
VS-4718,CHEMBL3040440,-0.05,False
VT-464,CHEMBL3264610,0.16,False
VTP-27999,CHEMBL1276678,-0.03,False
VU0155069,CHEMBL492572,0.46,False
VU0238429,CHEMBL466253,0.03,False
VU0240551,CHEMBL1491962,0.49,True
VU0357121,CHEMBL2151790,0.18,False
VU0360172,CHEMBL1684242,0.02,False
VU0361737,CHEMBL562551,0.13,False
VU0364439,CHEMBL1223381,-0.13,False
VU0364739,CHEMBL1254577,0.77,True
VU0364770,CHEMBL556667,0.23,False
VU0422288,CHEMBL4162576,0.1,False
VU10010,CHEMBL1212994,0.08,False
VU152100,CHEMBL1978713,-0.01,False
VU1545,CHEMBL210846,0.23,False
VU29,CHEMBL411221,0.22,False
VU591,CHEMBL2146753,-0.0,False
VUF10166,CHEMBL261010,0.16,False
VUF10460,CHEMBL492884,0.21,False
VUF11207,CHEMBL2013230,0.06,False
VX-222,CHEMBL2403319,-0.12,False
VX-702,CHEMBL1090090,-0.13,False
VX-745,CHEMBL119385,-0.05,False
VX-765,CHEMBL2107819,0.04,False
Vinblastine (sulfate),CHEMBL378544,-0.03,False
Vincristine (sulfate),CHEMBL385978,-0.04,False
Vinflunine Ditartrate,CHEMBL2105629,-0.12,False
W-54011,CHEMBL1628668,0.11,False
WAY-100635,CHEMBL31354,0.09,False
WAY-161503,CHEMBL301466,0.18,False
WAY-170523,CHEMBL327002,-0.03,False
WAY-200070,CHEMBL188528,0.13,False
WAY-207024,CHEMBL474991,0.05,False
WAY-208466,CHEMBL571858,-0.02,False
WAY-213613,CHEMBL1628669,0.23,False
WAY-362450,CHEMBL454138,0.05,False
WAY-600,CHEMBL583194,0.49,True
WAY-629,CHEMBL258465,-0.03,False
WB-4101,CHEMBL25554,0.14,False
WDR5-0103,CHEMBL3906778,0.14,False
WEHI-345-analog,CHEMBL4303557,-0.06,False
WH-4-023,CHEMBL213100,0.07,False
WHI-P154,CHEMBL473773,-0.19,False
WIKI4,CHEMBL4303453,0.1,False
WIN-64338,CHEMBL551291,0.12,False
WP1066,CHEMBL1923234,-0.03,False
WP1130,CHEMBL1923233,0.14,False
WR99210,CHEMBL129788,0.2,False
WWL-113,CHEMBL4303156,0.02,False
WWL-123,CHEMBL4303532,-0.05,False
WY-16922,CHEMBL4303324,-0.18,False
WYE-125132,CHEMBL601661,-0.1,False
WYE-354,CHEMBL561708,0.01,False
WYE-687,CHEMBL561103,-0.2,False
WZ-3146,CHEMBL1643976,-0.12,False
WZ-4002,CHEMBL1229592,-0.1,False
WZ4003,CHEMBL4303523,0.02,False
WZ811,CHEMBL237830,-0.04,False
X-77,CHEMBL451270,0.27,False
XAV-939,CHEMBL1086580,0.15,False
XD-14,CHEMBL3787231,-0.06,False
XE-991,CHEMBL342375,-0.04,False
XL019,CHEMBL4294155,0.61,True
XL147,CHEMBL3218575,0.04,False
XL228,CHEMBL3545085,-0.09,False
XL388,CHEMBL2333365,-0.09,False
XL647,CHEMBL3544983,-0.29,False
XL888,CHEMBL2204502,0.19,False
XMD17-109,CHEMBL2381340,-0.26,False
XMD8-92,CHEMBL1673046,-0.06,False
Y-11,CHEMBL4303724,-0.07,False
Y-134,CHEMBL178334,0.43,False
Y-26763,CHEMBL1402866,0.48,True
Y-27152,CHEMBL1476996,0.16,False
Y-27632,CHEMBL1188380,0.24,False
Y-29794,CHEMBL294803,0.36,False
Y-320,CHEMBL4303340,0.18,False
Y-39983,CHEMBL3794409,-0.1,False
Y16,CHEMBL485210,0.14,False
YC-1,CHEMBL333985,-0.03,False
YIL-781,CHEMBL243001,0.29,False
YK-4-279,CHEMBL2011500,0.01,False
YM-155,CHEMBL2105734,0.08,False
YM-201636,CHEMBL2178735,0.17,False
YM-244769,CHEMBL4303432,-0.42,False
YM-298198-desmethyl,CHEMBL254777,0.08,False
YM-511,CHEMBL108425,0.21,False
YM-58483,CHEMBL262766,-0.08,False
YM-750,CHEMBL4303529,-0.18,False
YM-90709,CHEMBL1356775,0.13,False
YM-976,CHEMBL1358525,0.37,False
YO-01027,CHEMBL4303400,0.18,False
YS-035,CHEMBL1329438,0.03,False
YZ9,CHEMBL155103,0.06,False
Z160,CHEMBL604710,0.08,False
ZALEPLON,CHEMBL1521,0.06,False
ZAMI-633,CHEMBL4303316,0.01,False
ZAPA,CHEMBL20562,0.1,False
ZCL-278,CHEMBL4303380,0.07,False
ZD-2079,CHEMBL1354284,-0.1,False
ZD-7114,CHEMBL1788312,0.02,False
ZD-7155,CHEMBL159096,0.26,False
ZD-7288,CHEMBL1314022,0.2,False
ZK-164015,CHEMBL184074,0.01,False
ZK-200775,CHEMBL19892,0.12,False
ZK-811752,CHEMBL535607,-0.05,False
ZK-93423,CHEMBL1518572,-0.07,False
ZK-93426,CHEMBL1271047,0.29,False
ZLN005,CHEMBL4303368,0.56,True
ZLN024,CHEMBL4303623,0.08,False
ZM-226600,CHEMBL143181,0.35,False
ZM-241385,CHEMBL113142,-0.1,False
ZM-306416,CHEMBL150315,-0.17,False
ZM-323881,CHEMBL1558704,0.06,False
ZM-336372,CHEMBL186526,-0.06,False
ZM-39923,CHEMBL596674,0.09,False
ZM-447439,CHEMBL202721,-0.13,False
ZOLPIDEM,CHEMBL911,0.14,False
ZSTK-474,CHEMBL586702,-0.05,False
"[sar9,met(o2)11]-substance-p",CHEMBL1651026,0.17,False
abafungin,CHEMBL3989547,0.08,False
abamectin,CHEMBL3215298,0.12,False
abametapir,CHEMBL2205807,0.02,False
abemaciclib,CHEMBL3301610,0.04,False
abiraterone-acetate,CHEMBL271227,-0.05,False
acadesine,CHEMBL1551724,0.0,False
acalabrutinib,CHEMBL3707348,-0.0,False
acalisib,CHEMBL4303323,-0.11,False
acamprosate,CHEMBL1201293,0.08,False
acarbose,CHEMBL4299399,0.08,False
acebutolol,CHEMBL642,-0.03,False
aceclofenac,CHEMBL93645,-0.05,False
acedapsone,CHEMBL154166,0.23,False
acedoben,CHEMBL112687,0.03,False
acefylline,CHEMBL70246,0.12,False
aceglutamide,CHEMBL1234757,-0.14,False
aceneuramic-acid,CHEMBL165084,0.01,False
acepromazine,CHEMBL39560,0.19,False
acetanilide,CHEMBL269644,0.17,False
acetazolamide,CHEMBL20,0.04,False
acetohexamide,CHEMBL1589,0.11,False
acetohydroxamic-acid,CHEMBL734,-0.05,False
acetophenazine,CHEMBL1085,0.2,False
acetriazoic-acid,CHEMBL1201327,0.14,False
acetyl-11-keto-beta-boswellic-acid,CHEMBL4303252,0.1,False
acetyl-11-keto-beta-boswellic-acid,CHEMBL4303252,-0.03,False
acetyl-farnesyl-cysteine,CHEMBL1555989,0.02,False
acetyl-l-leucine,CHEMBL56021,0.13,False
acetylcysteine,CHEMBL600,0.18,False
acetylsalicylsalicylic-acid,CHEMBL350343,0.03,False
acexamic-acid,CHEMBL2105922,-0.06,False
acifran,CHEMBL278488,0.12,False
acipimox,CHEMBL345714,0.07,False
acitazanolast,CHEMBL2104654,0.24,False
acitretin,CHEMBL1131,-0.1,False
aclidinium,CHEMBL1194325,0.14,False
acriflavine,CHEMBL5219995,0.32,False
acriflavinium,CHEMBL1184529,0.09,False
acrisorcin,CHEMBL1201038,0.29,False
acrivastine,CHEMBL1224,-0.04,False
acrylate,CHEMBL3185326,-0.09,False
actarit,CHEMBL1885632,0.18,False
actinomycin-d,CHEMBL1554,0.16,False
actinoquinol,CHEMBL1356732,0.06,False
acyclovir,CHEMBL184,0.11,False
adapalene,CHEMBL1265,-0.09,False
adaptavir,CHEMBL181276,0.15,False
adarotene,CHEMBL442016,0.0,False
adatanserin,CHEMBL1194252,0.16,False
adefovir,CHEMBL484,-0.06,False
adefovir-dipivoxil,CHEMBL922,-0.12,False
adelmidrol,CHEMBL2105967,-0.04,False
ademetionine,CHEMBL1088977,0.06,False
adenine,CHEMBL226345,0.05,False
adenosine,CHEMBL477,0.01,False
adenosine,CHEMBL477,-0.09,False
adenosine-phosphate,CHEMBL752,-0.11,False
adiphenine,CHEMBL353846,-0.11,False
adipic-acid,CHEMBL1157,-0.05,False
adiporon,CHEMBL3393145,0.06,False
adoprazine,CHEMBL221692,0.13,False
adrafinil,CHEMBL93077,0.2,False
adrenosterone,CHEMBL485683,-0.11,False
afatinib,CHEMBL1173655,-0.06,False
afimoxifene,CHEMBL489,0.8,True
afloqualone,CHEMBL2105918,0.17,False
afobazole,CHEMBL3707307,-0.02,False
agmatine,CHEMBL58343,0.03,False
agomelatine,CHEMBL10878,0.11,False
ajmaline,CHEMBL5314404,-0.1,False
aklomide,CHEMBL1450565,-0.23,False
alacepril,CHEMBL2103775,0.17,False
alantolactone,CHEMBL136356,0.3,False
alarelin,CHEMBL3272561,-0.25,False
albendazole,CHEMBL1483,0.06,False
albendazole-oxide,CHEMBL1665,0.03,False
albuterol,CHEMBL714,-0.1,False
albuterol,CHEMBL714,0.11,False
alcaftadine,CHEMBL1201747,0.05,False
alclometasone-dipropionate,CHEMBL1200989,0.14,False
alcuronium,CHEMBL3305985,-0.11,False
alda-1,CHEMBL465952,0.11,False
aldoxorubicin,CHEMBL2107818,-0.08,False
alectinib,CHEMBL1738797,0.14,False
alendronate,CHEMBL870,0.1,False
alexidine,CHEMBL1195210,-0.07,False
alfacalcidol,CHEMBL1601669,0.09,False
alfadolone-acetate,CHEMBL1874407,-0.23,False
alfaxalone,CHEMBL190279,-0.01,False
algestone-acetophenide,CHEMBL3989742,0.36,False
alibendol,CHEMBL2105999,0.1,False
alimemazine,CHEMBL829,-0.14,False
alisertib,CHEMBL483158,0.27,False
aliskiren-hemifumarate,CHEMBL1639,-0.04,False
alizapride,CHEMBL290194,-0.12,False
allantoin,CHEMBL593429,-0.04,False
allopregnanolone,CHEMBL207538,0.06,False
allopregnanolone,CHEMBL207538,0.1,False
allopurinol,CHEMBL1467,-0.09,False
allopurinol-riboside,CHEMBL1213178,0.03,False
allylestrenol,CHEMBL3185133,0.04,False
almitrine,CHEMBL1183717,0.14,False
almorexant,CHEMBL455136,-0.05,False
almotriptan,CHEMBL1505,0.01,False
aloe-emodin,CHEMBL40275,0.29,False
aloin,CHEMBL497001,-0.24,False
aloperine,CHEMBL3329704,0.2,False
alosetron,CHEMBL1110,-0.04,False
aloxistatin,CHEMBL63440,0.33,False
alpelisib,CHEMBL2396661,0.06,False
alpha-asarone,CHEMBL333306,0.03,False
alpha-methylhistamine-dihydrobromide-(S)-(+),CHEMBL11919,0.17,False
alpha-methylhistamine-dihydrobromide-(S)-(+),CHEMBL11919,0.13,False
alpha-methylserotonin,CHEMBL275854,0.25,False
alpidem,CHEMBL54349,0.07,False
alprostadil,CHEMBL495,0.11,False
alrestatin,CHEMBL63055,0.05,False
altanserin,CHEMBL62919,-0.08,False
althiazide,CHEMBL599870,-0.0,False
altinicline,CHEMBL111659,0.06,False
altiratinib,CHEMBL3545365,0.12,False
altrenogest,CHEMBL1315492,0.02,False
altretamine,CHEMBL1455,-0.17,False
alverine,CHEMBL253371,0.4,False
alvespimycin,CHEMBL383824,0.25,False
alvimopan,CHEMBL270190,0.12,False
alvocidib,CHEMBL428690,-0.17,False
amantadine,CHEMBL660,-0.26,False
ambazone,CHEMBL1414870,0.13,False
ambenonium,CHEMBL1652,0.13,False
ambrisentan,CHEMBL1111,-0.02,False
ambroxol,CHEMBL1477775,-0.16,False
amcinonide,CHEMBL1200732,0.11,False
ameltolide,CHEMBL22916,-0.15,False
amezinium,CHEMBL2110922,0.09,False
amfenac,CHEMBL25146,0.05,False
amfepramone,CHEMBL1194666,0.02,False
amflutizole,CHEMBL2106558,0.01,False
amidopyrine,CHEMBL288470,-0.04,False
amifampridine,CHEMBL354077,0.06,False
amifostine,CHEMBL1006,0.16,False
amikacin,CHEMBL177,-0.12,False
amiloride,CHEMBL945,0.1,False
amineptine,CHEMBL418995,0.12,False
aminocaproic-acid,CHEMBL1046,0.14,False
aminoglutethimide,CHEMBL488,-0.08,False
aminohydroxybutyric-acid,CHEMBL296263,0.23,False
aminomethyltransferase,CHEMBL1255839,-0.02,False
aminopentamide,CHEMBL92915,0.09,False
aminophylline,CHEMBL1370561,0.19,False
aminopurvalanol-a,CHEMBL286721,-0.22,False
aminosalicylate,CHEMBL1169,-0.14,False
aminothiazole,CHEMBL344760,0.02,False
amiprilose,CHEMBL1316321,-0.03,False
amisulpride,CHEMBL243712,0.11,False
amitifadine,CHEMBL592374,0.06,False
amitraz,CHEMBL1365675,0.15,False
amitriptyline,CHEMBL629,0.05,False
amlexanox,CHEMBL1096,-0.18,False
amlodipine,CHEMBL1491,0.7,True
ammonium-perfluorocaprylate,CHEMBL172988,-0.03,False
amodiaquine,CHEMBL682,0.84,True
amonafide,CHEMBL428676,0.15,False
amorolfine,CHEMBL489411,0.2,False
amoxicillin,CHEMBL1082,-0.15,False
ampalex,CHEMBL136800,-0.05,False
amperozide,CHEMBL1079935,-0.1,False
amphotericin-b,CHEMBL267345,0.13,False
ampicillin,CHEMBL174,0.14,False
ampiroxicam,CHEMBL1566249,-0.0,False
amprenavir,CHEMBL116,0.09,False
amprolium,CHEMBL97350,-0.09,False
ampyrone,CHEMBL1165011,-0.04,False
amrinone,CHEMBL12856,0.0,False
amrubicin,CHEMBL1186894,0.06,False
amsacrine,CHEMBL43,-0.08,False
amthamine,CHEMBL293762,0.15,False
amuvatinib,CHEMBL2103851,0.06,False
amygdalin,CHEMBL461727,0.16,False
amyleine,CHEMBL1740065,-0.1,False
anacetrapib,CHEMBL1800807,0.12,False
anagliptin,CHEMBL1929396,-0.11,False
anagrelide,CHEMBL760,0.14,False
anamorelin,CHEMBL2110579,0.05,False
anastrozole,CHEMBL1399,-0.04,False
andarine,CHEMBL125236,-0.01,False
andrographolide,CHEMBL186141,0.12,False
androstenone,CHEMBL1309552,-0.06,False
anethole-trithione,CHEMBL178862,0.06,False
anidulafungin,CHEMBL264241,-0.16,False
aniracetam,CHEMBL36994,0.06,False
anisindione,CHEMBL712,-0.18,False
anisodamine,CHEMBL2165224,-0.01,False
anisomycin,CHEMBL423192,0.04,False
anisotropine,CHEMBL1578,-0.18,False
anlotinib,CHEMBL4303201,-0.21,False
anpirtoline,CHEMBL1316374,0.05,False
ansamitocin-p-3,CHEMBL507305,-0.11,False
antagonist-g,CHEMBL4303227,-0.12,False
antalarmin,CHEMBL296641,0.19,False
antazoline,CHEMBL1305,-0.22,False
anthralin,CHEMBL46469,-0.07,False
anthraquinone,CHEMBL55659,0.17,False
antimony-potassium,CHEMBL2219662,0.06,False
antimonyl,CHEMBL1650312,0.14,False
apabetalone,CHEMBL2393130,0.09,False
apafant,CHEMBL280164,-0.08,False
apalutamide,CHEMBL3183409,0.02,False
apatinib,CHEMBL3545414,0.31,False
aphidicolin,CHEMBL29711,-0.09,False
apigenin,CHEMBL28,0.13,False
apocynin,CHEMBL346919,0.33,False
apoptosis-activator-II,CHEMBL375126,0.04,False
apraclonidine,CHEMBL647,-0.02,False
apramycin,CHEMBL1230961,0.07,False
apremilast,CHEMBL514800,0.35,False
aprepitant,CHEMBL1471,0.07,False
apricitabine,CHEMBL210651,0.07,False
aptiganel,CHEMBL92484,0.09,False
arbidol,CHEMBL5179853,0.13,False
arbutin,CHEMBL232202,0.1,False
arctigenin,CHEMBL435734,0.06,False
arcyriaflavin-a,CHEMBL268368,0.36,False
arecaidine-propargyl-ester,CHEMBL128365,0.03,False
arecoline,CHEMBL7303,0.18,False
argatroban,CHEMBL1166,-0.02,False
arglabin,CHEMBL2206431,0.14,False
aripiprazole,CHEMBL1112,-0.01,False
arofylline,CHEMBL1598450,0.18,False
arotinolol,CHEMBL93298,0.06,False
arsanilic-acid,CHEMBL351769,-0.0,False
arsenic-trioxide,CHEMBL5483015,0.15,False
artemether,CHEMBL566534,0.03,False
artemisinin,CHEMBL269671,-0.03,False
artemotil,CHEMBL301267,-0.08,False
artesunate,CHEMBL361497,0.16,False
articaine,CHEMBL1093,0.09,False
asaraldehyde,CHEMBL1164301,-0.02,False
ascomycin,CHEMBL8597,0.07,False
asenapine,CHEMBL3187365,0.67,True
asiatic-acid,CHEMBL404313,-0.13,False
aspartame,CHEMBL171679,0.17,False
aspirin,CHEMBL25,-0.03,False
astaxanthin,CHEMBL1255871,0.02,False
asunaprevir,CHEMBL2105735,0.19,False
asymmetrical-dimethylarginine,CHEMBL457530,0.22,False
ataluren,CHEMBL256997,-0.01,False
atazanavir,CHEMBL1163,0.13,False
atenolol-(+/-),CHEMBL24,0.06,False
atenolol-(+/-),CHEMBL24,-0.05,False
atglistatin,CHEMBL3823931,0.11,False
atipamezole,CHEMBL353972,-0.11,False
atiprimod,CHEMBL103735,0.28,False
atizoram,CHEMBL1229569,0.37,False
atomoxetine,CHEMBL641,0.07,False
atosiban,CHEMBL382301,0.17,False
atovaquone,CHEMBL1450,0.03,False
atrasentan,CHEMBL9194,0.02,False
atropine-oxide,CHEMBL2146145,0.02,False
auranofin,CHEMBL1366,0.3,False
aurora-a-inhibitor-i,CHEMBL502124,-0.07,False
aurothioglucose,CHEMBL1697725,-0.07,False
autotaxin-modulator-1,CHEMBL4303662,0.32,False
avagacestat,CHEMBL1090771,0.08,False
avasimibe,CHEMBL101309,0.02,False
avatrombopag,CHEMBL2103883,0.1,False
avibactam,CHEMBL1689063,0.06,False
avridine,CHEMBL2106042,0.07,False
axitinib,CHEMBL1289926,0.56,True
azacitidine,CHEMBL1489,-0.02,False
azacyclonol,CHEMBL127508,-0.11,False
azaguanine-8,CHEMBL374107,0.32,False
azaperone,CHEMBL340211,0.13,False
azapropazone,CHEMBL1565476,0.16,False
azasetron,CHEMBL1598608,0.14,False
azathioprine,CHEMBL1542,0.17,False
azelaic-acid,CHEMBL1238,0.03,False
azelastine,CHEMBL639,0.46,False
azeliragon,CHEMBL3989929,0.13,False
azelnidipine,CHEMBL1275868,0.29,False
azilsartan,CHEMBL57242,0.09,False
azilsartan-medoxomil,CHEMBL2028661,-0.17,False
azimilide,CHEMBL123558,0.02,False
azithromycin,CHEMBL529,0.24,False
azlocillin,CHEMBL1537,-0.03,False
azomycin-(2-nitroimidazole),CHEMBL433637,-0.14,False
azosemide,CHEMBL1097235,0.29,False
aztreonam,CHEMBL158,-0.04,False
bacampicillin,CHEMBL1583,-0.01,False
bacitracin,CHEMBL1200558,-0.11,False
bacitracin-zinc,CHEMBL4303492,-0.02,False
baclofen,CHEMBL701,0.14,False
baclofen,CHEMBL701,0.1,False
bafetinib,CHEMBL206834,0.36,False
baicalein,CHEMBL8260,0.2,False
baicalin,CHEMBL485818,0.16,False
bakuchiol,CHEMBL262344,-0.33,False
balaglitazone,CHEMBL2103991,-0.11,False
balapiravir,CHEMBL550936,0.09,False
balicatib,CHEMBL371064,0.59,True
balofloxacin,CHEMBL1210954,-0.1,False
bambuterol,CHEMBL521589,-0.14,False
barasertib,CHEMBL415049,0.03,False
barasertib-HQPA,CHEMBL215152,0.09,False
bardoxolone,CHEMBL1093059,0.16,False
baricitinib,CHEMBL2105759,0.42,False
barnidipine,CHEMBL2103761,-0.06,False
basic-fuchsin,CHEMBL220998,0.16,False
basimglurant,CHEMBL3301626,0.11,False
batimastat,CHEMBL279786,0.03,False
bavisant,CHEMBL2103862,-0.06,False
bazedoxifene,CHEMBL46740,0.2,False
beclamide,CHEMBL64195,0.28,False
beclomethasone,CHEMBL1586,0.1,False
beclomethasone-dipropionate,CHEMBL1200500,0.13,False
befuraline,CHEMBL1076256,-0.01,False
begacestat,CHEMBL463981,0.01,False
bekanamycin,CHEMBL176,0.1,False
belinostat,CHEMBL408513,0.02,False
bemegride,CHEMBL1214192,0.09,False
bemesetron,CHEMBL1257101,0.22,False
bempedoic-acid,CHEMBL3545313,0.02,False
benazepril,CHEMBL838,0.41,False
bendazac,CHEMBL1089221,-0.02,False
bendroflumethiazide,CHEMBL1684,0.14,False
benfluorex,CHEMBL400599,0.03,False
benfotiamine,CHEMBL4303665,-0.03,False
benidipine,CHEMBL2105555,0.03,False
benperidol,CHEMBL297302,-0.26,False
