type,batch_id_1,batch_id_2,conc_1,conc_2,name_1,name_2,score,target_1,moa_1,target_2,moa_2,targets_1_set,targets_2_set,moa_1_set,moa_2_set,target_overlap,target_union,complementarity,drugA,drugB,pair_key,score_z,pubmed_pair_count,ctgov_pair_count_approx,novelty_score,composite_score
combo,BJ1894223,BJ1898075,0.83,10.0,BNTX,parthenolide-(alternate-stereo),13.426091,OPRD1;OPRK1;OPRM1,opioid receptor antagonist,ADIPOR2;IKBKB;RELA,NFkB pathway inhibitor,"{'OPRD1', 'OPRK1', 'OPRM1'}","{'IKBKB', 'RELA', 'ADIPOR2'}",{'opioid receptor antagonist'},{'nfkb pathway inhibitor'},0,6,1.0,BNTX,parthenolide-(alternate-stereo),bntx||parthenolide-(alternate-stereo),0.8887424729074713,0.0,0.0,1.0,0.9332454837444828
combo,BJ1896319,BJ1897029,10.0,10.0,JHW-007,Sunitinib,13.425816,SLC6A3,dopamine reuptake inhibitor,AAK1;ABL1;ABL2;ADRA1A;ALK;ANKK1;AURKB;AURKC;AXL;BLK;BMP2K;BMPR2;CAMK1;CAMK1D;CAMK1G;CAMK2A;CAMK2D;CAMK2G;CAMK4;CAMKK1;CDK14;CDK16;CDK7;CHEK1;CHEK2;CHUK;CILK1;CLK1;CLK2;CLK4;CSF1R;CSNK1A1;CSNK1A1L;CSNK1D;CSNK1E;CSNK1G1;CSNK1G2;CSNK1G3;CSNK2A1;CSNK2A2;DAPK1;DAPK2;DAPK3;DCLK1;DCLK3;DLK1;DRD4;DYRK1A;DYRK2;EGFR;EIF2AK2;EIF2AK4;EPHA6;EPHA7;EPHB1;ERN1;FES;FGFR1;FGFR2;FGFR3;FGR;FLT1;FLT3;FLT4;FRK;FYN;GAK;GRK1;GRK4;GRK5;GRK7;HCK;HIPK1;HIPK2;HIPK3;HIPK4;HRH3;HTR2A;HTR2B;HUNK;IKBKE;INSR;INSRR;IRAK1;IRAK3;IRAK4;ITK;JAK1;JAK2;KCNH2;KDR;KIT;LATS1;LATS2;LCK;LRRK2;LYN;MAP2K1;MAP2K2;MAP2K4;MAP2K5;MAP3K12;MAP3K13;MAP3K19;MAP3K2;MAP3K3;MAP3K7;MAP4K1;MAP4K2;MAP4K3;MAP4K4;MAP4K5;MARK2;MARK3;MAST1;MELK;MERTK;MINK1;MUSK;MYLK;MYLK2;MYLK3;MYLK4;NEK2;NIM1K;NTRK1;NTRK2;NUAK1;NUAK2;OXSR1;PAK3;PAK4;PAK5;PAK6;PDGFRA;PDGFRB;PHKG1;PHKG2;PIP4K2B;PKN1;PLK4;PRKAA1;PRKAA2;PRKD1;PRKD2;PRKD3;PRP4K;PTK2;PTK2B;RET;RIOK1;RIOK2;RIPK1;ROCK1;ROCK2;RPS6KA1;RPS6KA2;RPS6KA3;RPS6KA4;RPS6KA5;RPS6KB1;SBK1;SGK3;SIK2;SLC6A4;SLK;SNRK;SRC;SRPK1;SRPK2;SRPK3;STK10;STK11;STK16;STK17A;STK17B;STK24;STK25;STK26;STK3;STK33;STK38;STK38L;STK39;STK4;TAOK1;TAOK3;TBK1;TLK1;TLK2;TNIK;TNK1;TTK;TYK2;TYRO3;ULK1;ULK2;ULK3;YES1,FLT3 inhibitor | KIT inhibitor | PDGFR tyrosine kinase receptor inhibitor | RET tyrosine kinase inhibitor | VEGFR inhibitor,{'SLC6A3'},"{'CSNK2A1', 'SRPK2', 'CAMK2D', 'MAP2K4', 'MAP3K13', 'MAP4K3', 'IRAK1', 'CAMK2A', 'CSNK1D', 'EPHB1', 'CSNK1G3', 'GAK', 'DAPK2', 'ITK', 'MAP2K2', 'MYLK4', 'PLK4', 'GRK7', 'IRAK3', 'STK24', 'RIOK1', 'ULK3', 'MAP4K1', 'STK39', 'BMPR2', 'ULK2', 'ALK', 'RPS6KA3', 'MARK3', 'KDR', 'SRPK3', 'MYLK3', 'STK25', 'CHEK2', 'PIP4K2B', 'MAP3K3', 'NUAK1', 'DCLK3', 'CDK7', 'CAMK4', 'GRK4', 'HCK', 'PTK2B', 'STK33', 'PHKG2', 'ABL2', 'RPS6KA1', 'SGK3', 'KIT', 'DLK1', 'STK38', 'MERTK', 'TAOK1', 'CAMKK1', 'BLK', 'BMP2K', 'PRKD1', 'AURKC', 'MELK', 'STK38L', 'HTR2B', 'IKBKE', 'STK11', 'EPHA6', 'PAK4', 'DCLK1', 'ANKK1', 'MAP4K5', 'TLK1', 'TYRO3', 'PKN1', 'DRD4', 'KCNH2', 'CSNK1A1L', 'CSNK2A2', 'GRK1', 'MAP3K2', 'PRKAA2', 'STK16', 'RIPK1', 'PRP4K', 'TNIK', 'TBK1', 'ULK1', 'CILK1', 'EIF2AK4', 'STK3', 'CAMK1', 'HTR2A', 'CSNK1A1', 'PDGFRB', 'ABL1', 'AXL', 'JAK1', 'CSF1R', 'DAPK1', 'MYLK2', 'STK26', 'FES', 'MAP2K1', 'CDK14', 'MAP4K2', 'CAMK2G', 'NTRK2', 'IRAK4', 'GRK5', 'HIPK1', 'MUSK', 'PRKD3', 'YES1', 'FYN', 'FGFR1', 'HIPK4', 'AAK1', 'NIM1K', 'EPHA7', 'CDK16', 'FGR', 'NTRK1', 'RET', 'RPS6KA2', 'SNRK', 'INSR', 'LYN', 'PRKD2', 'RPS6KA5', 'NEK2', 'CLK2', 'CHEK1', 'PAK3', 'MAP3K7', 'SBK1', 'MAP3K12', 'MINK1', 'PTK2', 'RIOK2', 'PHKG1', 'TLK2', 'HRH3', 'TTK', 'SLC6A4', 'TAOK3', 'HIPK3', 'TYK2', 'LATS1', 'CHUK', 'CSNK1E', 'MARK2', 'NUAK2', 'STK4', 'MAP2K5', 'CSNK1G2', 'EIF2AK2', 'EGFR', 'DYRK2', 'RPS6KA4', 'SIK2', 'SRC', 'FLT4', 'STK17A', 'TNK1', 'FLT3', 'MAST1', 'HIPK2', 'INSRR', 'OXSR1', 'CSNK1G1', 'PRKAA1', 'FGFR2', 'STK10', 'ROCK1', 'AURKB', 'CAMK1D', 'CAMK1G', 'FLT1', 'MYLK', 'CLK4', 'DAPK3', 'FGFR3', 'FRK', 'CLK1', 'MAP3K19', 'JAK2', 'PDGFRA', 'SRPK1', 'PAK6', 'SLK', 'MAP4K4', 'STK17B', 'LATS2', 'LCK', 'LRRK2', 'PAK5', 'RPS6KB1', 'HUNK', 'ROCK2', 'ADRA1A', 'DYRK1A', 'ERN1'}",{'dopamine reuptake inhibitor'},"{'flt3 inhibitor', 'ret tyrosine kinase inhibitor', 'kit inhibitor', 'pdgfr tyrosine kinase receptor inhibitor', 'vegfr inhibitor'}",0,200,1.0,JHW-007,Sunitinib,jhw-007||sunitinib,0.8886955468263126,0.0,0.0,1.0,0.9332173280957874
combo,BJ1896220,BJ1897652,0.83,10.0,AMG-548,Miransertib,13.340704,MAPK11;MAPK12;MAPK13;MAPK14;MAPK9;TNF,MAP kinase inhibitor,AKT1;AKT2;AKT3,AKT inhibitor,"{'MAPK13', 'MAPK14', 'MAPK12', 'TNF', 'MAPK9', 'MAPK11'}","{'AKT1', 'AKT2', 'AKT3'}",{'map kinase inhibitor'},{'akt inhibitor'},0,9,1.0,AMG-548,Miransertib,amg-548||miransertib,0.8741720100278106,0.0,0.0,1.0,0.9245032060166862
combo,BJ1896309,BJ1898883,10.0,0.83,SB-268262,VE-822,13.224608,CALCA;CALCRL,calcitonin antagonist,ABL1;ATM;ATR;DYRK2;FLT3;FLT4;GSK3A;GSK3B;JAK2;KIT;MAP3K9;MERTK;MTOR;PIK3CG;SERPINA2;SYK,ATR kinase inhibitor,"{'CALCA', 'CALCRL'}","{'GSK3A', 'JAK2', 'ATR', 'PIK3CG', 'KIT', 'FLT4', 'MAP3K9', 'GSK3B', 'MTOR', 'ATM', 'FLT3', 'SERPINA2', 'SYK', 'DYRK2', 'ABL1', 'MERTK'}",{'calcitonin antagonist'},{'atr kinase inhibitor'},0,18,1.0,SB-268262,VE-822,sb-268262||ve-822,0.8543613543252198,0.0,0.0,1.0,0.9126168125951316
combo,BJ1898918,BJ1898998,10.0,0.33,UNC1999,Y-320,13.037102,EZH1;EZH2;HRH3;TMEM97,histone lysine methyltransferase inhibitor,IL17A;TNF,interleukin inhibitor,"{'TMEM97', 'EZH1', 'HRH3', 'EZH2'}","{'IL17A', 'TNF'}",{'histone lysine methyltransferase inhibitor'},{'interleukin inhibitor'},0,6,1.0,UNC1999,Y-320,unc1999||y-320,0.8223652751479014,0.0,0.0,1.0,0.8934191650887409
combo,BJ1894223,BJ1898239,10.0,0.83,BNTX,PD173074,12.887294,OPRD1;OPRK1;OPRM1,opioid receptor antagonist,FGFR1;FGFR2;FGFR3;FGFR4;FLT1;FLT4;KDR;PDGFRA;PDGFRB,FGFR inhibitor | VEGFR inhibitor,"{'OPRD1', 'OPRK1', 'OPRM1'}","{'FGFR1', 'KDR', 'FGFR4', 'FLT1', 'PDGFRA', 'FLT4', 'PDGFRB', 'FGFR3', 'FGFR2'}",{'opioid receptor antagonist'},"{'fgfr inhibitor', 'vegfr inhibitor'}",0,12,1.0,BNTX,PD173074,bntx||pd173074,0.7968019938161266,0.0,0.0,1.0,0.878081196289676
combo,BJ1894949,BJ1896003,10.0,10.0,SULOCTIDIL,Revaprazan Hydrochloride,12.851335,ADRA2A;ADRA2C;CHRM3;CHRM4;DRD3;EGFR;FYN;HRH2;HTR1A;HTR2B;KCNH2;SIGMAR1;SLC6A4,adrenergic receptor antagonist,ATP4A,potassium-competitive acid antagonist,"{'HRH2', 'CHRM4', 'SIGMAR1', 'FYN', 'KCNH2', 'DRD3', 'CHRM3', 'ADRA2C', 'ADRA2A', 'HTR1A', 'EGFR', 'HTR2B', 'SLC6A4'}",{'ATP4A'},{'adrenergic receptor antagonist'},{'potassium-competitive acid antagonist'},0,14,1.0,SULOCTIDIL,Revaprazan Hydrochloride,revaprazan hydrochloride||suloctidil,0.7906659394438015,0.0,0.0,1.0,0.8743995636662809
combo,BJ1898028,BJ1898614,0.83,10.0,haloprogin,NVP-BSK805 2HCl,12.815422,ADORA3;ADRA2A;ADRA2B;ADRA2C;DRD1;DRD3;GALE;HTR2A;OPRK1;SLC6A4;TACR2,other antifungal,ABL1;JAK1;JAK2;JAK3;TYK2,JAK inhibitor,"{'DRD3', 'ADRA2C', 'ADRA2A', 'ADRA2B', 'HTR2A', 'GALE', 'DRD1', 'OPRK1', 'TACR2', 'SLC6A4', 'ADORA3'}","{'JAK1', 'TYK2', 'JAK2', 'JAK3', 'ABL1'}",{'other antifungal'},{'jak inhibitor'},0,16,1.0,haloprogin,NVP-BSK805 2HCl,haloprogin||nvp-bsk805 2hcl,0.7845377345250518,0.0,0.0,1.0,0.870722640715031
combo,BJ1896220,BJ1896382,0.17,0.17,AMG-548,IT1t,12.713534,MAPK11;MAPK12;MAPK13;MAPK14;MAPK9;TNF,MAP kinase inhibitor,CXCR4,CC chemokine receptor antagonist,"{'MAPK13', 'MAPK14', 'MAPK12', 'TNF', 'MAPK9', 'MAPK11'}",{'CXCR4'},{'map kinase inhibitor'},{'cc chemokine receptor antagonist'},0,7,1.0,AMG-548,IT1t,amg-548||it1t,0.7671515361355674,0.0,0.0,1.0,0.8602909216813404
combo,BJ1898239,BJ1899023,0.83,10.0,PD173074,Endoxifen HCl,12.68427,FGFR1;FGFR2;FGFR3;FGFR4;FLT1;FLT4;KDR;PDGFRA;PDGFRB,FGFR inhibitor | VEGFR inhibitor,ESR1,,"{'FGFR1', 'KDR', 'FGFR4', 'FLT1', 'PDGFRA', 'FLT4', 'PDGFRB', 'FGFR3', 'FGFR2'}",{'ESR1'},"{'fgfr inhibitor', 'vegfr inhibitor'}",set(),0,10,1.0,PD173074,Endoxifen HCl,endoxifen hcl||pd173074,0.7621579185390903,0.0,0.0,1.0,0.8572947511234541
combo,BJ1895296,BJ1895648,10.0,0.83,SIMVASTATIN,R-96544,12.391912,CYP2C8;CYP3A4;CYP3A5;HMGCR;ITGB2;NR1H4;NR1I3,HMGCR inhibitor,HTR2A,serotonin receptor antagonist,"{'NR1H4', 'CYP3A4', 'NR1I3', 'HMGCR', 'CYP2C8', 'CYP3A5', 'ITGB2'}",{'HTR2A'},{'hmgcr inhibitor'},{'serotonin receptor antagonist'},0,8,1.0,SIMVASTATIN,R-96544,r-96544||simvastatin,0.7122698631375431,-1.0,-1.0,1.0,0.8273619178825258
combo,BJ1897887,BJ1898918,10.0,3.33,fendiline,UNC1999,12.296289,CASR;HTR2B;OPRM1,calcium channel blocker,EZH1;EZH2;HRH3;TMEM97,histone lysine methyltransferase inhibitor,"{'CASR', 'OPRM1', 'HTR2B'}","{'TMEM97', 'EZH1', 'HRH3', 'EZH2'}",{'calcium channel blocker'},{'histone lysine methyltransferase inhibitor'},0,7,1.0,fendiline,UNC1999,fendiline||unc1999,0.695952726197004,-1.0,-1.0,1.0,0.8175716357182023
combo,BJ1894949,BJ1895621,10.0,3.33,SULOCTIDIL,Propiverine Hydrochloride,12.516666,ADRA2A;ADRA2C;CHRM3;CHRM4;DRD3;EGFR;FYN;HRH2;HTR1A;HTR2B;KCNH2;SIGMAR1;SLC6A4,adrenergic receptor antagonist,CACNA1C;CHRM1;CHRM2;CHRM3;CHRM4;OPRM1,acetylcholine receptor antagonist,"{'HRH2', 'CHRM4', 'SIGMAR1', 'FYN', 'KCNH2', 'DRD3', 'CHRM3', 'ADRA2C', 'ADRA2A', 'HTR1A', 'EGFR', 'HTR2B', 'SLC6A4'}","{'CHRM4', 'OPRM1', 'CHRM3', 'CHRM2', 'CACNA1C', 'CHRM1'}",{'adrenergic receptor antagonist'},{'acetylcholine receptor antagonist'},2,17,0.8823529411764706,SULOCTIDIL,Propiverine Hydrochloride,propiverine hydrochloride||suloctidil,0.7335579225153083,-1.0,-1.0,1.0,0.8166053417444792
combo,BJ1894223,BJ1895962,10.0,0.83,BNTX,Y-134,12.185314,OPRD1;OPRK1;OPRM1,opioid receptor antagonist,ESR1;ESR2,estrogen receptor antagonist,"{'OPRD1', 'OPRK1', 'OPRM1'}","{'ESR1', 'ESR2'}",{'opioid receptor antagonist'},{'estrogen receptor antagonist'},0,5,1.0,BNTX,Y-134,bntx||y-134,0.6770159194457377,-1.0,-1.0,1.0,0.8062095516674426
combo,BJ1896498,BJ1898852,0.83,10.0,K02288,"MNS (3,4-Methylenedioxy-Â¦Ã‚-nitrostyrene)",12.124071,ABL1;ABL2;ACVR1;ACVRL1;BMP1;BMPR1A;HCK;LCK;MAP4K4;PTK6;TGFBR1,bone morphogenic protein inhibitor,,,"{'TGFBR1', 'ACVRL1', 'LCK', 'HCK', 'PTK6', 'BMPR1A', 'BMP1', 'ACVR1', 'ABL2', 'ABL1', 'MAP4K4'}",set(),{'bone morphogenic protein inhibitor'},set(),0,11,1.0,K02288,"MNS (3,4-Methylenedioxy-Â¦Ã‚-nitrostyrene)","k02288||mns (3,4-methylenedioxy-â¦ã‚-nitrostyrene)",0.6665653958515247,-1.0,-1.0,1.0,0.7999392375109149
combo,BJ1894949,BJ1896888,10.0,0.83,SULOCTIDIL,droloxifene,12.085874,ADRA2A;ADRA2C;CHRM3;CHRM4;DRD3;EGFR;FYN;HRH2;HTR1A;HTR2B;KCNH2;SIGMAR1;SLC6A4,adrenergic receptor antagonist,,,"{'HRH2', 'CHRM4', 'SIGMAR1', 'FYN', 'KCNH2', 'DRD3', 'CHRM3', 'ADRA2C', 'ADRA2A', 'HTR1A', 'EGFR', 'HTR2B', 'SLC6A4'}",set(),{'adrenergic receptor antagonist'},set(),0,13,1.0,SULOCTIDIL,droloxifene,droloxifene||suloctidil,0.6600474484987144,-1.0,-1.0,1.0,0.7960284690992288
combo,BJ1896374,BJ1897892,0.83,10.0,GNF-5837,cyclovalone,12.063577,KIT;NTRK1;NTRK2;NTRK3;PDGFRB,growth factor receptor inhibitor,ABCC1;ABCG2,breast cancer resistance protein inhibitor,"{'NTRK1', 'NTRK2', 'PDGFRB', 'KIT', 'NTRK3'}","{'ABCG2', 'ABCC1'}",{'growth factor receptor inhibitor'},{'breast cancer resistance protein inhibitor'},0,7,1.0,GNF-5837,cyclovalone,cyclovalone||gnf-5837,0.6562426818383587,-1.0,-1.0,1.0,0.7937456091030153
combo,BJ1898589,BJ1898834,10.0,0.17,DCC-2036 (Rebastinib),Ebastine,11.843232,ABL1;ABL2;BCR;CDK16;CDK17;CDK2;CSK;DDR1;DDR2;EIF2AK1;FES;FGR;FLT3;HCK;KDR;LCK;LIMK1;LRRK2;LYN;MAP3K20;MAP4K1;MAPK10;MAPK15;MAPK9;MET;MST1R;NTRK1;SRC;TEK;TESK2;TNK1;YES1,Bcr-Abl kinase inhibitor | TIE tyrosine kinase inhibitor | VEGFR inhibitor,ADRA1D;ADRA2A;ADRA2B;ADRA2C;CHRM1;CHRM2;CHRM3;CHRM4;CHRM5;CYP2J2;CYP3A4;DRD1;DRD2;DRD3;DRD4;EGFR;FYN;HRH1;HTR1A;HTR2A;HTR2B;HTR2C;KCNH2;MLNR;SLC6A2;SLC6A3;SLC6A4;TACR2,histamine receptor antagonist,"{'DDR1', 'MET', 'BCR', 'EIF2AK1', 'FES', 'MST1R', 'TNK1', 'MAP3K20', 'FLT3', 'MAPK15', 'TEK', 'LIMK1', 'CSK', 'YES1', 'CDK17', 'MAPK10', 'TESK2', 'MAP4K1', 'NTRK1', 'CDK16', 'FGR', 'DDR2', 'LYN', 'CDK2', 'MAPK9', 'KDR', 'LCK', 'HCK', 'LRRK2', 'ABL2', 'ABL1', 'SRC'}","{'CHRM3', 'CYP2J2', 'HTR2C', 'HTR2B', 'FYN', 'ADRA2C', 'ADRA1D', 'ADRA2A', 'TACR2', 'SLC6A3', 'DRD1', 'MLNR', 'CHRM4', 'DRD4', 'KCNH2', 'DRD3', 'CHRM1', 'HTR1A', 'SLC6A4', 'CHRM5', 'CYP3A4', 'CHRM2', 'DRD2', 'HRH1', 'SLC6A2', 'ADRA2B', 'EGFR', 'HTR2A'}","{'vegfr inhibitor', 'bcr-abl kinase inhibitor', 'tie tyrosine kinase inhibitor'}",{'histamine receptor antagonist'},0,60,1.0,DCC-2036 (Rebastinib),Ebastine,dcc-2036 (rebastinib)||ebastine,0.6186429460094984,-1.0,-1.0,1.0,0.771185767605699
combo,BJ1895862,BJ1897892,0.83,10.0,SNAP-5089,cyclovalone,11.842434,ADRA1A;ADRA1B;ADRA1D;ADRA2A;ADRA2B;ADRA2C;CACNA1C;CACNA1D,adrenergic receptor antagonist,ABCC1;ABCG2,breast cancer resistance protein inhibitor,"{'ADRA1B', 'CACNA1C', 'ADRA2C', 'CACNA1D', 'ADRA1D', 'ADRA2A', 'ADRA2B', 'ADRA1A'}","{'ABCG2', 'ABCC1'}",{'adrenergic receptor antagonist'},{'breast cancer resistance protein inhibitor'},0,10,1.0,SNAP-5089,cyclovalone,cyclovalone||snap-5089,0.6185067750539904,-1.0,-1.0,1.0,0.7711040650323941
combo,BJ1898589,BJ1898951,10.0,0.83,DCC-2036 (Rebastinib),JIB04 (NSC693627),11.795,ABL1;ABL2;BCR;CDK16;CDK17;CDK2;CSK;DDR1;DDR2;EIF2AK1;FES;FGR;FLT3;HCK;KDR;LCK;LIMK1;LRRK2;LYN;MAP3K20;MAP4K1;MAPK10;MAPK15;MAPK9;MET;MST1R;NTRK1;SRC;TEK;TESK2;TNK1;YES1,Bcr-Abl kinase inhibitor | TIE tyrosine kinase inhibitor | VEGFR inhibitor,KDM4A;KDM4B;KDM4C;KDM4D;KDM4E;KDM5A;KDM6B;TET1,histone lysine demethylase inhibitor,"{'DDR1', 'MET', 'BCR', 'EIF2AK1', 'FES', 'MST1R', 'TNK1', 'MAP3K20', 'FLT3', 'MAPK15', 'TEK', 'LIMK1', 'CSK', 'YES1', 'CDK17', 'MAPK10', 'TESK2', 'MAP4K1', 'NTRK1', 'CDK16', 'FGR', 'DDR2', 'LYN', 'CDK2', 'MAPK9', 'KDR', 'LCK', 'HCK', 'LRRK2', 'ABL2', 'ABL1', 'SRC'}","{'KDM4D', 'KDM5A', 'TET1', 'KDM4B', 'KDM4C', 'KDM4A', 'KDM4E', 'KDM6B'}","{'vegfr inhibitor', 'bcr-abl kinase inhibitor', 'tie tyrosine kinase inhibitor'}",{'histone lysine demethylase inhibitor'},0,40,1.0,DCC-2036 (Rebastinib),JIB04 (NSC693627),dcc-2036 (rebastinib)||jib04 (nsc693627),0.6104126232951296,-1.0,-1.0,1.0,0.7662475739770778
combo,BJ1895611,BJ1897887,0.33,10.0,U-18666A,fendiline,11.761662,EBP;SIGMAR1,oxidosqualene cyclase inhibitor,CASR;HTR2B;OPRM1,calcium channel blocker,"{'SIGMAR1', 'EBP'}","{'CASR', 'OPRM1', 'HTR2B'}",{'oxidosqualene cyclase inhibitor'},{'calcium channel blocker'},0,5,1.0,U-18666A,fendiline,fendiline||u-18666a,0.6047238171363215,-1.0,-1.0,1.0,0.7628342902817928
combo,BJ1898414,BJ1898998,10.0,0.83,LY2608204,Y-320,11.685689,GCK,glucokinase activator,IL17A;TNF,interleukin inhibitor,{'GCK'},"{'IL17A', 'TNF'}",{'glucokinase activator'},{'interleukin inhibitor'},0,3,1.0,LY2608204,Y-320,ly2608204||y-320,0.5917597619949478,-1.0,-1.0,1.0,0.7550558571969688
combo,BJ1898028,BJ1898849,0.83,10.0,haloprogin,Tenovin-6,11.337293,ADORA3;ADRA2A;ADRA2B;ADRA2C;DRD1;DRD3;GALE;HTR2A;OPRK1;SLC6A4;TACR2,other antifungal,SIRT1;SIRT2;SIRT3,SIRT inhibitor,"{'DRD3', 'ADRA2C', 'ADRA2A', 'ADRA2B', 'HTR2A', 'GALE', 'DRD1', 'OPRK1', 'TACR2', 'SLC6A4', 'ADORA3'}","{'SIRT3', 'SIRT1', 'SIRT2'}",{'other antifungal'},{'sirt inhibitor'},0,14,1.0,haloprogin,Tenovin-6,haloprogin||tenovin-6,0.5323093657353025,-1.0,-1.0,1.0,0.7193856194411814
combo,BJ1894563,BJ1896497,0.33,10.0,CLOMIPHENE CITRATE,pyrintegrin,11.290437,AR;EBP;ESR1;KCNH2;SIGMAR1,estrogen receptor antagonist,,integrin signaling activator,"{'SIGMAR1', 'KCNH2', 'AR', 'ESR1', 'EBP'}",set(),{'estrogen receptor antagonist'},{'integrin signaling activator'},0,5,1.0,CLOMIPHENE CITRATE,pyrintegrin,clomiphene citrate||pyrintegrin,0.5243138440670229,-1.0,-1.0,1.0,0.7145883064402136
combo,BJ1894182,BJ1895405,3.33,10.0,bifemelane,CEPHARANTHINE,11.187908,MAOA;MAOB;SLC6A2,acetylcholine release enhancer,ACE2,NFkB pathway inhibitor,"{'SLC6A2', 'MAOB', 'MAOA'}",{'ACE2'},{'acetylcholine release enhancer'},{'nfkb pathway inhibitor'},0,4,1.0,bifemelane,CEPHARANTHINE,bifemelane||cepharanthine,0.5068182652483647,-1.0,-1.0,1.0,0.7040909591490188
combo,BJ1895591,BJ1897249,0.83,10.0,norfluoxetine,UNC0646,11.146109,HTR2B,selective serotonin reuptake inhibitor (SSRI),EHMT2,histone lysine methyltransferase inhibitor,{'HTR2B'},{'EHMT2'},{'selective serotonin reuptake inhibitor (ssri)'},{'histone lysine methyltransferase inhibitor'},0,2,1.0,norfluoxetine,UNC0646,norfluoxetine||unc0646,0.4996856715525215,-1.0,-1.0,1.0,0.699811402931513
combo,BJ1895405,BJ1898069,10.0,0.83,CEPHARANTHINE,metixene,11.060563,ACE2,NFkB pathway inhibitor,ADRA1A;CHRM1;CHRM2;CHRM5;DRD3,acetylcholine receptor antagonist,{'ACE2'},"{'CHRM5', 'DRD3', 'CHRM2', 'CHRM1', 'ADRA1A'}",{'nfkb pathway inhibitor'},{'acetylcholine receptor antagonist'},0,6,1.0,CEPHARANTHINE,metixene,cepharanthine||metixene,0.4850880768659362,-1.0,-1.0,1.0,0.6910528461195617
combo,BJ1894069,BJ1897378,10.0,10.0,calpeptin,UNC0638,10.946049,CAPN1;CTSK;CTSL,calpain inhibitor,EHMT1;EHMT2;KDM1A,histone lysine methyltransferase inhibitor,"{'CTSK', 'CAPN1', 'CTSL'}","{'EHMT1', 'KDM1A', 'EHMT2'}",{'calpain inhibitor'},{'histone lysine methyltransferase inhibitor'},0,6,1.0,calpeptin,UNC0638,calpeptin||unc0638,0.4655473741102299,-1.0,-1.0,1.0,0.679328424466138
combo,BJ1894152,BJ1896661,0.83,10.0,3'-fluorobenzylspiperone,HTH-01-015,10.933973,DRD2,dopamine receptor ligand,NUAK1,protein kinase inhibitor,{'DRD2'},{'NUAK1'},{'dopamine receptor ligand'},{'protein kinase inhibitor'},0,2,1.0,3'-fluorobenzylspiperone,HTH-01-015,3'-fluorobenzylspiperone||hth-01-015,0.4634867219063254,-1.0,-1.0,1.0,0.6780920331437953
combo,BJ1895651,BJ1898075,0.83,10.0,nemonapride,parthenolide-(alternate-stereo),10.899297,DRD2;DRD3;DRD4,dopamine receptor antagonist,ADIPOR2;IKBKB;RELA,NFkB pathway inhibitor,"{'DRD2', 'DRD4', 'DRD3'}","{'IKBKB', 'RELA', 'ADIPOR2'}",{'dopamine receptor antagonist'},{'nfkb pathway inhibitor'},0,6,1.0,nemonapride,parthenolide-(alternate-stereo),nemonapride||parthenolide-(alternate-stereo),0.4575695990326431,-1.0,-1.0,1.0,0.6745417594195859
combo,BJ1895013,BJ1898542,0.17,0.17,CYCLOSPORINE,Tetrandrine (Fanchinine),10.809252,ABCB11;CAMLG;CYP3A5;CYP3A7;FPR1;PPIA;PPID;PPIF;PPP3CA;PPP3R2;SLC10A1;SLCO1B1;SLCO1B3,calcineurin inhibitor,KCNN2;KCNN3;SLC6A3,calcium channel blocker,"{'PPIF', 'SLCO1B3', 'ABCB11', 'PPIA', 'PPP3R2', 'PPID', 'SLCO1B1', 'PPP3CA', 'CYP3A5', 'CAMLG', 'SLC10A1', 'CYP3A7', 'FPR1'}","{'KCNN3', 'SLC6A3', 'KCNN2'}",{'calcineurin inhibitor'},{'calcium channel blocker'},0,16,1.0,CYCLOSPORINE,Tetrandrine (Fanchinine),cyclosporine||tetrandrine (fanchinine),0.4422042936582996,-1.0,-1.0,1.0,0.6653225761949798
combo,BJ1894773,BJ1896192,0.83,10.0,QUINACRINE HYDROCHLORIDE,MCOPPB,10.792555,ACHE;ADRA2A;ADRA2B;ADRA2C;AKT1;CHRM1;CHRM2;CHRM3;CHRM4;DRD3;HRH3;HTR2A;KCNH2;MTOR;NFKB1;PLA2G1B;PLA2G2A;PLA2G2D;PRNP;TP53,cytokine production inhibitor | NFkB pathway inhibitor | TP53 activator,OPRK1;OPRL1;OPRM1,nociceptin/orphanin FQ receptor agonist,"{'AKT1', 'CHRM3', 'PLA2G1B', 'NFKB1', 'PRNP', 'PLA2G2A', 'ADRA2C', 'ADRA2A', 'PLA2G2D', 'CHRM4', 'KCNH2', 'DRD3', 'TP53', 'CHRM1', 'HRH3', 'CHRM2', 'ADRA2B', 'HTR2A', 'MTOR', 'ACHE'}","{'OPRL1', 'OPRK1', 'OPRM1'}","{'tp53 activator', 'cytokine production inhibitor', 'nfkb pathway inhibitor'}",{'nociceptin/orphanin fq receptor agonist'},0,23,1.0,QUINACRINE HYDROCHLORIDE,MCOPPB,mcoppb||quinacrine hydrochloride,0.4393551126506321,-1.0,-1.0,1.0,0.6636130675903793
combo,BJ1895773,BJ1895920,10.0,10.0,NTNCB,10-DEBC,10.788235,ADRA2C;DRD2;NPY5R,neuropeptide receptor antagonist,PIM1,AKT inhibitor,"{'DRD2', 'ADRA2C', 'NPY5R'}",{'PIM1'},{'neuropeptide receptor antagonist'},{'akt inhibitor'},0,4,1.0,NTNCB,10-DEBC,10-debc||ntncb,0.4386179465757011,-1.0,-1.0,1.0,0.6631707679454206
