compound_identifier_used,chembl_id,direct_antiviral_score,morphology_score,antiviral_score_norm,cp_morphology_norm,integrated_score,integrated_rank,rank
CHEMBL399121,CHEMBL399121,0.0,0.04,0.0,0.36986301369863017,0.14794520547945209,3045,786.0
CHEMBL4224714,CHEMBL4224714,0.0,0.04,0.0,0.36986301369863017,0.14794520547945209,3046,523.0
CHEMBL4227475,CHEMBL4227475,0.0,0.04,0.0,0.36986301369863017,0.14794520547945209,3047,4484.0
CHEMBL423192,CHEMBL423192,0.0,0.04,0.0,0.36986301369863017,0.14794520547945209,3048,4485.0
CHEMBL42485,CHEMBL42485,0.0,0.04,0.0,0.36986301369863017,0.14794520547945209,3049,817.0
CHEMBL4303266,CHEMBL4303266,0.0,0.04,0.0,0.36986301369863017,0.14794520547945209,3050,4558.0
CHEMBL4303288,CHEMBL4303288,0.0,0.04,0.0,0.36986301369863017,0.14794520547945209,3051,4566.0
CHEMBL4303365,CHEMBL4303365,0.0,0.04,0.0,0.36986301369863017,0.14794520547945209,3052,4593.0
CHEMBL4303415,CHEMBL4303415,0.0,0.04,0.0,0.36986301369863017,0.14794520547945209,3053,4614.0
CHEMBL4303509,CHEMBL4303509,0.0,0.04,0.0,0.36986301369863017,0.14794520547945209,3054,4653.0
CHEMBL4303708,CHEMBL4303708,0.0,0.04,0.0,0.36986301369863017,0.14794520547945209,3055,4726.0
CHEMBL437,CHEMBL437,0.0,0.04,0.0,0.36986301369863017,0.14794520547945209,3056,1238.0
CHEMBL440498,CHEMBL440498,0.0,0.04,0.0,0.36986301369863017,0.14794520547945209,3057,425.0
CHEMBL45,CHEMBL45,0.0,0.04,0.0,0.36986301369863017,0.14794520547945209,3058,1747.0
CHEMBL46257,CHEMBL46257,0.0,0.04,0.0,0.36986301369863017,0.14794520547945209,3059,4794.0
CHEMBL465208,CHEMBL465208,0.0,0.04,0.0,0.36986301369863017,0.14794520547945209,3060,4807.0
CHEMBL471233,CHEMBL471233,0.0,0.04,0.0,0.36986301369863017,0.14794520547945209,3061,4817.0
CHEMBL472212,CHEMBL472212,0.0,0.04,0.0,0.36986301369863017,0.14794520547945209,3062,2576.0
CHEMBL472994,CHEMBL472994,0.0,0.04,0.0,0.36986301369863017,0.14794520547945209,3063,841.0
CHEMBL477936,CHEMBL477936,0.0,0.04,0.0,0.36986301369863017,0.14794520547945209,3064,4833.0
CHEMBL47955,CHEMBL47955,0.0,0.04,0.0,0.36986301369863017,0.14794520547945209,3065,4841.0
CHEMBL484928,CHEMBL484928,0.0,0.04,0.0,0.36986301369863017,0.14794520547945209,3066,978.0
CHEMBL49429,CHEMBL49429,0.0,0.04,0.0,0.36986301369863017,0.14794520547945209,3067,4866.0
CHEMBL497939,CHEMBL497939,0.0,0.04,0.0,0.36986301369863017,0.14794520547945209,3068,1324.0
CHEMBL501756,CHEMBL501756,0.0,0.04,0.0,0.36986301369863017,0.14794520547945209,3069,4878.0
CHEMBL503,CHEMBL503,0.0,0.04,0.0,0.36986301369863017,0.14794520547945209,3070,649.0
CHEMBL518924,CHEMBL518924,0.0,0.04,0.0,0.36986301369863017,0.14794520547945209,3071,1710.0
CHEMBL520733,CHEMBL520733,0.0,0.04,0.0,0.36986301369863017,0.14794520547945209,3072,4910.0
CHEMBL521,CHEMBL521,0.0,0.04,0.0,0.36986301369863017,0.14794520547945209,3073,759.0
CHEMBL5308388,CHEMBL5308388,0.0,0.04,0.0,0.36986301369863017,0.14794520547945209,3074,4930.0
CHEMBL539163,CHEMBL539163,0.0,0.04,0.0,0.36986301369863017,0.14794520547945209,3075,4943.0
CHEMBL541,CHEMBL541,0.0,0.04,0.0,0.36986301369863017,0.14794520547945209,3076,4947.0
CHEMBL560592,CHEMBL560592,0.0,0.04,0.0,0.36986301369863017,0.14794520547945209,3077,4975.0
CHEMBL584991,CHEMBL584991,0.0,0.04,0.0,0.36986301369863017,0.14794520547945209,3078,2321.0
CHEMBL63857,CHEMBL63857,0.0,0.04,0.0,0.36986301369863017,0.14794520547945209,3079,454.0
CHEMBL672,CHEMBL672,0.0,0.04,0.0,0.36986301369863017,0.14794520547945209,3080,944.0
CHEMBL7002,CHEMBL7002,0.0,0.04,0.0,0.36986301369863017,0.14794520547945209,3081,1910.0
CHEMBL81421,CHEMBL81421,0.0,0.04,0.0,0.36986301369863017,0.14794520547945209,3082,2380.0
CHEMBL85164,CHEMBL85164,0.0,0.04,0.0,0.36986301369863017,0.14794520547945209,3083,2688.0
CHEMBL86313,CHEMBL86313,0.0,0.04,0.0,0.36986301369863017,0.14794520547945209,3084,937.0
CHEMBL924,CHEMBL924,0.0,0.04,0.0,0.36986301369863017,0.14794520547945209,3085,5134.0
CHEMBL9419,CHEMBL9419,0.0,0.04,0.0,0.36986301369863017,0.14794520547945209,3086,5141.0
CHEMBL972,CHEMBL972,0.0,0.04,0.0,0.36986301369863017,0.14794520547945209,3087,1667.0
CHEMBL114655,CHEMBL114655,0.2168684790029854,-0.14,0.07947032317059056,0.2465753424657534,0.1463123308886557,3088,190.0
CHEMBL24778,CHEMBL24778,0.2168684790029854,-0.14,0.07947032317059056,0.2465753424657534,0.1463123308886557,3089,117.0
CHEMBL521589,CHEMBL521589,0.2168684790029854,-0.14,0.07947032317059056,0.2465753424657534,0.1463123308886557,3090,240.0
CHEMBL109783,CHEMBL109783,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3091,931.0
CHEMBL1098,CHEMBL1098,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3092,1916.0
CHEMBL111743,CHEMBL111743,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3093,3030.0
CHEMBL112687,CHEMBL112687,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3094,3033.0
CHEMBL1140,CHEMBL1140,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3095,2714.0
CHEMBL117287,CHEMBL117287,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3096,2671.0
CHEMBL1187011,CHEMBL1187011,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3097,392.0
CHEMBL1200662,CHEMBL1200662,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3098,3111.0
CHEMBL1201237,CHEMBL1201237,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3099,2931.0
CHEMBL1213178,CHEMBL1213178,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3100,3176.0
CHEMBL1238,CHEMBL1238,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3101,3239.0
CHEMBL1255781,CHEMBL1255781,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3102,2198.0
CHEMBL1256816,CHEMBL1256816,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3103,3269.0
CHEMBL1257030,CHEMBL1257030,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3104,1163.0
CHEMBL128365,CHEMBL128365,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3105,3286.0
CHEMBL1318117,CHEMBL1318117,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3106,3315.0
CHEMBL1329438,CHEMBL1329438,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3107,1167.0
CHEMBL140784,CHEMBL140784,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3108,3390.0
CHEMBL1413176,CHEMBL1413176,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3109,3400.0
CHEMBL1446457,CHEMBL1446457,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3110,3429.0
CHEMBL1450,CHEMBL1450,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3111,1711.0
CHEMBL1450144,CHEMBL1450144,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3112,3435.0
CHEMBL1455300,CHEMBL1455300,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3113,3444.0
CHEMBL1478,CHEMBL1478,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3114,1323.0
CHEMBL14815,CHEMBL14815,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3115,3468.0
CHEMBL151445,CHEMBL151445,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3116,3493.0
CHEMBL152,CHEMBL152,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3117,3501.0
CHEMBL1527537,CHEMBL1527537,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3118,3510.0
CHEMBL154111,CHEMBL154111,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3119,3517.0
CHEMBL1564377,CHEMBL1564377,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3120,3531.0
CHEMBL1569746,CHEMBL1569746,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3121,3540.0
CHEMBL1591,CHEMBL1591,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3122,2161.0
CHEMBL159298,CHEMBL159298,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3123,3551.0
CHEMBL1594,CHEMBL1594,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3124,3553.0
CHEMBL1623738,CHEMBL1623738,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3125,3585.0
CHEMBL163,CHEMBL163,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3126,755.0
CHEMBL1646,CHEMBL1646,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3127,3607.0
CHEMBL1650467,CHEMBL1650467,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3128,3611.0
CHEMBL1658,CHEMBL1658,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3129,3616.0
CHEMBL1665,CHEMBL1665,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3130,3619.0
CHEMBL1672354,CHEMBL1672354,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3131,2693.0
CHEMBL170988,CHEMBL170988,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3132,1285.0
CHEMBL1752,CHEMBL1752,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3133,1153.0
CHEMBL1788290,CHEMBL1788290,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3134,3692.0
CHEMBL18132,CHEMBL18132,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3135,1063.0
CHEMBL1829174,CHEMBL1829174,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3136,2751.0
CHEMBL187460,CHEMBL187460,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3137,1868.0
CHEMBL18840,CHEMBL18840,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3138,2672.0
CHEMBL190333,CHEMBL190333,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3139,673.0
CHEMBL1917176,CHEMBL1917176,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3140,2573.0
CHEMBL1976486,CHEMBL1976486,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3141,3765.0
CHEMBL1983100,CHEMBL1983100,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3142,3768.0
CHEMBL200381,CHEMBL200381,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3143,2562.0
CHEMBL2029422,CHEMBL2029422,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3144,1474.0
CHEMBL2064571,CHEMBL2064571,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3145,1771.0
CHEMBL207004,CHEMBL207004,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3146,3801.0
CHEMBL2089255,CHEMBL2089255,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3147,470.0
CHEMBL208943,CHEMBL208943,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3148,2925.0
CHEMBL2103777,CHEMBL2103777,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3149,3816.0
CHEMBL2104509,CHEMBL2104509,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3150,3834.0
CHEMBL2105450,CHEMBL2105450,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3151,3863.0
CHEMBL2105555,CHEMBL2105555,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3152,3865.0
CHEMBL2105689,CHEMBL2105689,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3153,3870.0
CHEMBL2106730,CHEMBL2106730,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3154,3898.0
CHEMBL2110627,CHEMBL2110627,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3155,3922.0
CHEMBL216097,CHEMBL216097,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3156,3951.0
CHEMBL2171124,CHEMBL2171124,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3157,481.0
CHEMBL2180179,CHEMBL2180179,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3158,3962.0
CHEMBL222280,CHEMBL222280,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3159,1533.0
CHEMBL2323775,CHEMBL2323775,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3160,2619.0
CHEMBL24132,CHEMBL24132,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3161,4031.0
CHEMBL2431867,CHEMBL2431867,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3162,2788.0
CHEMBL244948,CHEMBL244948,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3163,1973.0
CHEMBL247471,CHEMBL247471,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3164,4047.0
CHEMBL250699,CHEMBL250699,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3165,867.0
CHEMBL252642,CHEMBL252642,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3166,1490.0
CHEMBL253144,CHEMBL253144,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3167,1092.0
CHEMBL255044,CHEMBL255044,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3168,456.0
CHEMBL269277,CHEMBL269277,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3169,1691.0
CHEMBL279390,CHEMBL279390,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3170,2706.0
CHEMBL279786,CHEMBL279786,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3171,506.0
CHEMBL281622,CHEMBL281622,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3172,2167.0
CHEMBL285123,CHEMBL285123,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3173,4128.0
CHEMBL287679,CHEMBL287679,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3174,4137.0
CHEMBL294029,CHEMBL294029,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3175,4159.0
CHEMBL298019,CHEMBL298019,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3176,4167.0
CHEMBL301265,CHEMBL301265,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3177,1354.0
CHEMBL304383,CHEMBL304383,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3178,4187.0
CHEMBL3086524,CHEMBL3086524,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3179,4193.0
CHEMBL311350,CHEMBL311350,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3180,4201.0
CHEMBL311389,CHEMBL311389,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3181,4202.0
CHEMBL32,CHEMBL32,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3182,4253.0
CHEMBL3301675,CHEMBL3301675,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3183,2557.0
CHEMBL3306352,CHEMBL3306352,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3184,4276.0
CHEMBL333306,CHEMBL333306,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3185,1320.0
CHEMBL3355096,CHEMBL3355096,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3186,4300.0
CHEMBL3421914,CHEMBL3421914,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3187,4316.0
CHEMBL349803,CHEMBL349803,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3188,1629.0
CHEMBL350343,CHEMBL350343,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3189,4332.0
CHEMBL3526802,CHEMBL3526802,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3190,4338.0
CHEMBL3798846,CHEMBL3798846,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3191,4402.0
CHEMBL3907347,CHEMBL3907347,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3192,4420.0
CHEMBL39221,CHEMBL39221,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3193,1147.0
CHEMBL393525,CHEMBL393525,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3194,435.0
CHEMBL3948730,CHEMBL3948730,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3195,1825.0
CHEMBL3970748,CHEMBL3970748,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3196,2153.0
CHEMBL398440,CHEMBL398440,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3197,4431.0
CHEMBL3989972,CHEMBL3989972,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3198,1477.0
CHEMBL399572,CHEMBL399572,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3199,4443.0
CHEMBL400599,CHEMBL400599,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3200,1228.0
CHEMBL404505,CHEMBL404505,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3201,2707.0
CHEMBL4060033,CHEMBL4060033,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3202,2070.0
CHEMBL415049,CHEMBL415049,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3203,389.0
CHEMBL4296718,CHEMBL4296718,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3204,1749.0
CHEMBL4303309,CHEMBL4303309,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3205,4572.0
CHEMBL4303337,CHEMBL4303337,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3206,4583.0
CHEMBL4303437,CHEMBL4303437,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3207,4626.0
CHEMBL4303583,CHEMBL4303583,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3208,4677.0
CHEMBL4303615,CHEMBL4303615,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3209,4690.0
CHEMBL4303634,CHEMBL4303634,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3210,4697.0
CHEMBL431701,CHEMBL431701,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3211,1200.0
CHEMBL43185,CHEMBL43185,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3212,2661.0
CHEMBL435,CHEMBL435,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3213,2178.0
CHEMBL438,CHEMBL438,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3214,2332.0
CHEMBL444814,CHEMBL444814,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3215,4751.0
CHEMBL448,CHEMBL448,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3216,1401.0
CHEMBL4529495,CHEMBL4529495,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3217,4768.0
CHEMBL455461,CHEMBL455461,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3218,4776.0
CHEMBL465026,CHEMBL465026,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3219,846.0
CHEMBL466253,CHEMBL466253,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3220,2187.0
CHEMBL46917,CHEMBL46917,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3221,4814.0
CHEMBL478523,CHEMBL478523,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3222,4837.0
CHEMBL481246,CHEMBL481246,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3223,4846.0
CHEMBL483348,CHEMBL483348,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3224,2422.0
CHEMBL488910,CHEMBL488910,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3225,2585.0
CHEMBL493076,CHEMBL493076,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3226,4863.0
CHEMBL496102,CHEMBL496102,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3227,2624.0
CHEMBL509,CHEMBL509,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3228,543.0
CHEMBL511099,CHEMBL511099,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3229,1411.0
CHEMBL5483033,CHEMBL5483033,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3230,4955.0
CHEMBL550348,CHEMBL550348,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3231,2247.0
CHEMBL56367,CHEMBL56367,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3232,804.0
CHEMBL566534,CHEMBL566534,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3233,2833.0
CHEMBL58343,CHEMBL58343,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3234,5002.0
CHEMBL6067483,CHEMBL6067483,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3235,5024.0
CHEMBL6067493,CHEMBL6067493,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3236,5025.0
CHEMBL607400,CHEMBL607400,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3237,5030.0
CHEMBL610463,CHEMBL610463,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3238,5033.0
CHEMBL62136,CHEMBL62136,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3239,766.0
CHEMBL628,CHEMBL628,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3240,1247.0
CHEMBL64239,CHEMBL64239,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3241,5048.0
CHEMBL66654,CHEMBL66654,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3242,1075.0
CHEMBL684,CHEMBL684,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3243,2963.0
CHEMBL72410,CHEMBL72410,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3244,1491.0
CHEMBL75838,CHEMBL75838,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3245,5084.0
CHEMBL788,CHEMBL788,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3246,1535.0
CHEMBL844,CHEMBL844,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3247,749.0
CHEMBL863,CHEMBL863,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3248,5111.0
CHEMBL893,CHEMBL893,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3249,5126.0
CHEMBL9484,CHEMBL9484,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3250,2197.0
CHEMBL9514,CHEMBL9514,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3251,2335.0
CHEMBL957,CHEMBL957,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3252,1443.0
CHEMBL973,CHEMBL973,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3253,1530.0
CHEMBL991,CHEMBL991,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3254,5156.0
,,0.0,0.03,0.0,0.363013698630137,0.1452054794520548,3255,
CHEMBL2105629,CHEMBL2105629,0.1839526778318788,-0.12,0.06740849948596586,0.2602739726027397,0.1445546887326754,3256,134.0
CHEMBL426161,CHEMBL426161,0.1696796375454481,-0.11,0.062178218306311844,0.2671232876712329,0.14415624605228025,3257,225.0
CHEMBL483847,CHEMBL483847,0.1696796375454481,-0.11,0.062178218306311844,0.2671232876712329,0.14415624605228025,3258,278.0
CHEMBL1000,CHEMBL1000,0.0,0.02,0.0,0.35616438356164387,0.14246575342465756,3259,1325.0
CHEMBL101309,CHEMBL101309,0.0,0.02,0.0,0.35616438356164387,0.14246575342465756,3260,2972.0
CHEMBL105278,CHEMBL105278,0.0,0.02,0.0,0.35616438356164387,0.14246575342465756,3261,2984.0
CHEMBL105462,CHEMBL105462,0.0,0.02,0.0,0.35616438356164387,0.14246575342465756,3262,2790.0
CHEMBL1077896,CHEMBL1077896,0.0,0.02,0.0,0.35616438356164387,0.14246575342465756,3263,2990.0
CHEMBL1093534,CHEMBL1093534,0.0,0.02,0.0,0.35616438356164387,0.14246575342465756,3264,3014.0
CHEMBL1094982,CHEMBL1094982,0.0,0.02,0.0,0.35616438356164387,0.14246575342465756,3265,3016.0
CHEMBL1098726,CHEMBL1098726,0.0,0.02,0.0,0.35616438356164387,0.14246575342465756,3266,2563.0
CHEMBL1103,CHEMBL1103,0.0,0.02,0.0,0.35616438356164387,0.14246575342465756,3267,3027.0
CHEMBL1118,CHEMBL1118,0.0,0.02,0.0,0.35616438356164387,0.14246575342465756,3268,1414.0
CHEMBL1178725,CHEMBL1178725,0.0,0.02,0.0,0.35616438356164387,0.14246575342465756,3269,3061.0
CHEMBL1194666,CHEMBL1194666,0.0,0.02,0.0,0.35616438356164387,0.14246575342465756,3270,1269.0
CHEMBL1196026,CHEMBL1196026,0.0,0.02,0.0,0.35616438356164387,0.14246575342465756,3271,3084.0
CHEMBL1198857,CHEMBL1198857,0.0,0.02,0.0,0.35616438356164387,0.14246575342465756,3272,1578.0
CHEMBL1199324,CHEMBL1199324,0.0,0.02,0.0,0.35616438356164387,0.14246575342465756,3273,3087.0
CHEMBL1200600,CHEMBL1200600,0.0,0.02,0.0,0.35616438356164387,0.14246575342465756,3274,722.0
CHEMBL1201129,CHEMBL1201129,0.0,0.02,0.0,0.35616438356164387,0.14246575342465756,3275,1788.0
CHEMBL1201148,CHEMBL1201148,0.0,0.02,0.0,0.35616438356164387,0.14246575342465756,3276,738.0
CHEMBL1201891,CHEMBL1201891,0.0,0.02,0.0,0.35616438356164387,0.14246575342465756,3277,741.0
CHEMBL1213327,CHEMBL1213327,0.0,0.02,0.0,0.35616438356164387,0.14246575342465756,3278,3177.0
CHEMBL1222381,CHEMBL1222381,0.0,0.02,0.0,0.35616438356164387,0.14246575342465756,3279,3186.0
CHEMBL1230640,CHEMBL1230640,0.0,0.02,0.0,0.35616438356164387,0.14246575342465756,3280,2094.0
CHEMBL1232279,CHEMBL1232279,0.0,0.02,0.0,0.35616438356164387,0.14246575342465756,3281,2171.0
CHEMBL123558,CHEMBL123558,0.0,0.02,0.0,0.35616438356164387,0.14246575342465756,3282,2189.0
CHEMBL1237018,CHEMBL1237018,0.0,0.02,0.0,0.35616438356164387,0.14246575342465756,3283,3237.0
CHEMBL1255871,CHEMBL1255871,0.0,0.02,0.0,0.35616438356164387,0.14246575342465756,3284,3253.0
CHEMBL126,CHEMBL126,0.0,0.02,0.0,0.35616438356164387,0.14246575342465756,3285,1560.0
CHEMBL1276663,CHEMBL1276663,0.0,0.02,0.0,0.35616438356164387,0.14246575342465756,3286,3284.0
CHEMBL1294,CHEMBL1294,0.0,0.02,0.0,0.35616438356164387,0.14246575342465756,3287,521.0
CHEMBL1297,CHEMBL1297,0.0,0.02,0.0,0.35616438356164387,0.14246575342465756,3288,3298.0
CHEMBL1315492,CHEMBL1315492,0.0,0.02,0.0,0.35616438356164387,0.14246575342465756,3289,3308.0
CHEMBL1319362,CHEMBL1319362,0.0,0.02,0.0,0.35616438356164387,0.14246575342465756,3290,3318.0
CHEMBL1321988,CHEMBL1321988,0.0,0.02,0.0,0.35616438356164387,0.14246575342465756,3291,1165.0
CHEMBL1324296,CHEMBL1324296,0.0,0.02,0.0,0.35616438356164387,0.14246575342465756,3292,3323.0
CHEMBL1331280,CHEMBL1331280,0.0,0.02,0.0,0.35616438356164387,0.14246575342465756,3293,3329.0
