active_id,canonical_smiles,inchikey,representative_chembl_id,names,chembl_ids,n_chembl_ids,max_phase,statuses,n_protein_links,n_pathway_links,n_moa_links,n_total_links,unique_proteins,unique_pathways,unique_moas,names_upper
PLBHSZGDDKCEHR-LFYFAGGJSA-N,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,PLBHSZGDDKCEHR-LFYFAGGJSA-N,CHEMBL1364144,METHYLPREDNISOLONE ACETATE,CHEMBL1364144,1,,,0,0,1,1,0,0,1,METHYLPREDNISOLONE ACETATE
PLCQGRYPOISRTQ-FCJDYXGNSA-L,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+],PLCQGRYPOISRTQ-FCJDYXGNSA-L,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,CHEMBL2021430,1,,,0,0,1,1,0,0,1,DEXAMETHASONE SODIUM PHOSPHATE
PLCQGRYPOISRTQ-LWCNAHDDSA-L,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+],PLCQGRYPOISRTQ-LWCNAHDDSA-L,CHEMBL1200762,BETAMETHASONE SODIUM PHOSPHATE,CHEMBL1200762,1,,,0,0,1,1,0,0,1,BETAMETHASONE SODIUM PHOSPHATE
PLHJDBGFXBMTGZ-WEVVVXLNSA-N,O=C1OCCN1/N=C/c1ccc([N+](=O)[O-])o1,PLHJDBGFXBMTGZ-WEVVVXLNSA-N,CHEMBL1103,FURAZOLIDONE,CHEMBL1103,1,,,0,0,1,1,0,0,1,FURAZOLIDONE
PLILLUUXAVKBPY-SBIAVEDLSA-N,CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N\Nc1cccc(-c2cccc(C(=O)O)c2)c1O.NCCO.NCCO,PLILLUUXAVKBPY-SBIAVEDLSA-N,CHEMBL3989691,ELTROMBOPAG OLAMINE,CHEMBL3989691,1,4.0,,1,1,0,2,1,1,0,ELTROMBOPAG OLAMINE
PNAWUIKCVQSLFG-UHFFFAOYSA-N,CC1(C)CCC(C)(C)c2c1cc(C(=O)Nc1cc(F)c(C(=O)O)c(F)c1)c(O)c2Cl,PNAWUIKCVQSLFG-UHFFFAOYSA-N,CHEMBL107430,NRX195183,CHEMBL107430,1,2.0,Withdrawn,1,12,0,13,1,6,0,NRX195183
POERAARDVFVDLO-QGZVFWFLSA-N,Cc1c(Cc2ccccc2)nnc(N2CCN(c3cnc(C(C)(C)O)cn3)[C@H](C)C2)c1C,POERAARDVFVDLO-QGZVFWFLSA-N,CHEMBL3133037,LEQ506,CHEMBL3133037,1,1.0,Completed,1,10,0,11,1,6,0,LEQ506
POPFMWWJOGLOIF-XWCQMRHXSA-N,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,POPFMWWJOGLOIF-XWCQMRHXSA-N,CHEMBL1201012,FLURANDRENOLIDE,CHEMBL1201012,1,,,0,0,1,1,0,0,1,FLURANDRENOLIDE
PRZJIMSXCLZGLT-UHFFFAOYSA-M,Nc1ccc(C(=O)[O-])c(O)c1.[K+],PRZJIMSXCLZGLT-UHFFFAOYSA-M,CHEMBL1200584,AMINOSALICYLATE POTASSIUM,CHEMBL1200584,1,,,0,0,1,1,0,0,1,AMINOSALICYLATE POTASSIUM
PSVUJBVBCOISSP-SPFKKGSWSA-N,O=P(NCCCl)(NCCCl)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,PSVUJBVBCOISSP-SPFKKGSWSA-N,CHEMBL2107143,GLUFOSFAMIDE,CHEMBL2107143,1,,,0,0,1,1,0,0,1,GLUFOSFAMIDE
PTRATZCAGVBFIQ-UHFFFAOYSA-N,Cc1ccc(-c2ccc(C)cn2)nc1,PTRATZCAGVBFIQ-UHFFFAOYSA-N,CHEMBL2205807,ABAMETAPIR,CHEMBL2205807,1,,,0,0,1,1,0,0,1,ABAMETAPIR
PWOQRKCAHTVFLB-UHFFFAOYSA-N,O.O=P1(N(CCCl)CCCl)NCCCO1,PWOQRKCAHTVFLB-UHFFFAOYSA-N,CHEMBL1200796,CYCLOPHOSPHAMIDE,CHEMBL1200796,1,,,0,0,1,1,0,0,1,CYCLOPHOSPHAMIDE
QAFZLTVOFJHYDF-UHFFFAOYSA-N,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1.Cl.Cl.O,QAFZLTVOFJHYDF-UHFFFAOYSA-N,CHEMBL4297216,FEDRATINIB HYDROCHLORIDE,CHEMBL4297216,1,4.0,,2,130,1,133,2,64,1,FEDRATINIB HYDROCHLORIDE
QAMYWGZHLCQOOJ-WRNBYXCMSA-N,C=C1C[C@@H]2CC[C@@]34C[C@H]5O[C@H]6[C@@H](O3)[C@H]3O[C@H](CC[C@@H]3O[C@H]6[C@H]5O4)CC(=O)C[C@@H]3[C@@H](OC)[C@@H](C[C@H](O)CN)O[C@H]3C[C@H]3O[C@@H](CC[C@@H]1O2)C[C@@H](C)C3=C.CS(=O)(=O)O,QAMYWGZHLCQOOJ-WRNBYXCMSA-N,CHEMBL1683544,ERIBULIN MESYLATE,CHEMBL1683544,1,,,0,0,1,1,0,0,1,ERIBULIN MESYLATE
QCDFBFJGMNKBDO-UHFFFAOYSA-N,Oc1c(I)cc(Cl)c2cccnc12,QCDFBFJGMNKBDO-UHFFFAOYSA-N,CHEMBL497,CLIOQUINOL,CHEMBL497,1,,,0,0,1,1,0,0,1,CLIOQUINOL
QCZAWDGAVJMPTA-RNFRBKRXSA-N,C[C@@H](Nc1nc(N[C@H](C)C(F)(F)F)nc(-c2cccc(Cl)n2)n1)C(F)(F)F,QCZAWDGAVJMPTA-RNFRBKRXSA-N,CHEMBL4279047,VORASIDENIB,CHEMBL4279047,1,3.0,"Active, not recruiting",2,18,0,20,2,10,0,VORASIDENIB
QFCXANHHBCGMAS-UHFFFAOYSA-N,CNC(=O)c1cc(COc2nnc(Nc3ccc(Cl)cc3)c3ccoc23)ccn1,QFCXANHHBCGMAS-UHFFFAOYSA-N,CHEMBL2079588,TELATINIB,CHEMBL2079588,1,2.0,Completed,4,72,0,76,4,32,0,TELATINIB
QITOONQVTOGMOJ-IUJXYRIYSA-N,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)nc3[nH]ccc23)c1.O.O.O=C(O)/C=C\C(=O)O,QITOONQVTOGMOJ-IUJXYRIYSA-N,CHEMBL4297866,ABIVERTINIB MALEATE,CHEMBL4297866,1,,,0,0,1,1,0,0,1,ABIVERTINIB MALEATE
QKDCLUARMDUUKN-XMMPIXPASA-N,C=CC(=O)N1CC[C@@H](Oc2nc(Nc3ccc(N4CCC(N5CCN(C)CC5)CC4)cc3)c(C(N)=O)nc2CC)C1,QKDCLUARMDUUKN-XMMPIXPASA-N,CHEMBL3663929,NAQUOTINIB,CHEMBL3663929,1,,,0,0,1,1,0,0,1,NAQUOTINIB
QNQZWEGMKJBHEM-UHFFFAOYSA-N,Cc1c(-c2ccnn2C)cc(C(=O)NCc2ccc(S(C)(=O)=O)cn2)c(=O)n1-c1cccc(C(F)(F)F)c1,QNQZWEGMKJBHEM-UHFFFAOYSA-N,CHEMBL3617964,ALVELESTAT,CHEMBL3617964,1,2.0,Completed,1,8,0,9,1,8,0,ALVELESTAT
QQLKULDARVNMAL-UHFFFAOYSA-N,C#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)c1,QQLKULDARVNMAL-UHFFFAOYSA-N,CHEMBL2087361,ICOTINIB,CHEMBL2087361,1,,,0,0,1,1,0,0,1,ICOTINIB
QTTRZHGPGKRAFB-OOKHYKNYSA-N,CCC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,QTTRZHGPGKRAFB-OOKHYKNYSA-N,CHEMBL1200617,RIMEXOLONE,CHEMBL1200617,1,,,0,0,1,1,0,0,1,RIMEXOLONE
QXKHYNVANLEOEG-UHFFFAOYSA-N,COc1c2occc2cc2ccc(=O)oc12,QXKHYNVANLEOEG-UHFFFAOYSA-N,CHEMBL416,METHOXSALEN,CHEMBL416,1,,,0,0,1,1,0,0,1,METHOXSALEN
QZIQJVCYUQZDIR-UHFFFAOYSA-N,CN(CCCl)CCCl.Cl,QZIQJVCYUQZDIR-UHFFFAOYSA-N,CHEMBL1201001,MECHLORETHAMINE HYDROCHLORIDE,CHEMBL1201001,1,,,0,0,1,1,0,0,1,MECHLORETHAMINE HYDROCHLORIDE
RAHBGWKEPAQNFF-UHFFFAOYSA-N,CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21,RAHBGWKEPAQNFF-UHFFFAOYSA-N,CHEMBL572881,MOTESANIB,CHEMBL572881,1,3.0,Terminated,6,108,1,115,6,42,1,MOTESANIB
RCINICONZNJXQF-MZXODVADSA-N,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,RCINICONZNJXQF-MZXODVADSA-N,CHEMBL428647,PACLITAXEL,CHEMBL428647,1,,,0,0,1,1,0,0,1,PACLITAXEL
RFTSSZJZXOSICM-GRSHGNNSSA-N,COC1=CC(c2cc3ccccc3[nH]2)=N/C1=C\c1[nH]c(C)cc1C,RFTSSZJZXOSICM-GRSHGNNSSA-N,CHEMBL408194,OBATOCLAX,CHEMBL408194,1,3.0,Withdrawn,1,16,0,17,1,8,0,OBATOCLAX
RHLJLALHBZGAFM-UHFFFAOYSA-N,CCCC(=O)N1CCCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1,RHLJLALHBZGAFM-UHFFFAOYSA-N,CHEMBL188185,BUNAZOSIN,CHEMBL188185,1,,,0,0,1,1,0,0,1,BUNAZOSIN
RIJLVEAXPNLDTC-UHFFFAOYSA-N,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,RIJLVEAXPNLDTC-UHFFFAOYSA-N,CHEMBL3301607,FILGOTINIB,CHEMBL3301607,1,3.0,Completed,1,76,0,77,1,38,0,FILGOTINIB
RITAVMQDGBJQJZ-FMIVXFBMSA-N,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,RITAVMQDGBJQJZ-FMIVXFBMSA-N,CHEMBL1289926,AXITINIB,CHEMBL1289926,1,4.0,,2,20,1,23,2,8,1,AXITINIB
RJMUSRYZPJIFPJ-UHFFFAOYSA-N,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,CHEMBL1448,NICLOSAMIDE,CHEMBL1448,1,,,0,0,1,1,0,0,1,NICLOSAMIDE
RJURFGZVJUQBHK-IIXSONLDSA-N,Cc1c2oc3c(C)ccc(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c(N)c1=O,RJURFGZVJUQBHK-IIXSONLDSA-N,CHEMBL1554,DACTINOMYCIN,CHEMBL1554,1,,,0,0,1,1,0,0,1,DACTINOMYCIN
RNMAUIMMNAHKQR-QFBILLFUSA-N,C[C@H]1C[C@@H](n2c(Nc3ccc(OC(F)(F)F)cc3)nc3cc(CCC(=O)O)ccc32)CC(C)(C)C1,RNMAUIMMNAHKQR-QFBILLFUSA-N,CHEMBL4206033,BAY1436032,CHEMBL4206033,1,1.0,Completed,1,10,0,11,1,5,0,BAY1436032
ROAIXOJGRFKICW-UHFFFAOYSA-N,C1N2CN3CN1CN(C2)C3.O=C(O)CNC(=O)c1ccccc1,ROAIXOJGRFKICW-UHFFFAOYSA-N,CHEMBL1201104,METHENAMINE HIPPURATE,CHEMBL1201104,1,,,0,0,1,1,0,0,1,METHENAMINE HIPPURATE
RQXMKRRBJITKRN-UHFFFAOYSA-N,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC.Cl.O,RQXMKRRBJITKRN-UHFFFAOYSA-N,CHEMBL2105756,TIVOZANIB HYDROCHLORIDE,CHEMBL2105756,1,4.0,,4,72,1,77,4,32,1,TIVOZANIB HYDROCHLORIDE
RRMJMHOQSALEJJ-UHFFFAOYSA-N,C=CC(=O)Nc1cc(Nc2nccc(-n3cc(CN(C)C)c(-c4ccccc4)n3)n2)c(OC)cc1N1CCOCC1,RRMJMHOQSALEJJ-UHFFFAOYSA-N,CHEMBL4558324,LAZERTINIB,CHEMBL4558324,1,,,0,0,1,1,0,0,1,LAZERTINIB
RWIVSVMMGFFZIJ-VWDRLOGHSA-N,Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1.O=P(O)(O)O.O=P(O)(O)O,RWIVSVMMGFFZIJ-VWDRLOGHSA-N,CHEMBL3137317,SONIDEGIB PHOSPHATE,CHEMBL3137317,1,4.0,,1,10,0,11,1,6,0,SONIDEGIB PHOSPHATE
RXRGZNYSEHTMHC-BQBZGAKWSA-N,Nc1ccn([C@@H]2CO[C@H](CO)O2)c(=O)n1,RXRGZNYSEHTMHC-BQBZGAKWSA-N,CHEMBL359164,TROXACITABINE,CHEMBL359164,1,2.0,Terminated,11,146,0,157,11,23,0,TROXACITABINE
RYJIRNNXCHOUTQ-OJJGEMKLSA-L,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+],RYJIRNNXCHOUTQ-OJJGEMKLSA-L,CHEMBL1200968,HYDROCORTISONE SODIUM PHOSPHATE,CHEMBL1200968,1,,,0,0,1,1,0,0,1,HYDROCORTISONE SODIUM PHOSPHATE
SADXACCFNXBCFY-IYNHSRRRSA-N,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/[C@H]1CCCN1C,SADXACCFNXBCFY-IYNHSRRRSA-N,CHEMBL3647420,PYROTINIB,CHEMBL3647420,1,,,0,0,1,1,0,0,1,PYROTINIB
SARMGXPVOFNNNG-UHFFFAOYSA-N,CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1.Cl,SARMGXPVOFNNNG-UHFFFAOYSA-N,CHEMBL1201059,PROGUANIL HYDROCHLORIDE,CHEMBL1201059,1,,,0,0,1,1,0,0,1,PROGUANIL HYDROCHLORIDE
SCKYRAXSEDYPSA-UHFFFAOYSA-N,Cc1cc(C2CCCCC2)n(O)c(=O)c1,SCKYRAXSEDYPSA-UHFFFAOYSA-N,CHEMBL1413,CICLOPIROX,CHEMBL1413,1,,,0,0,1,1,0,0,1,CICLOPIROX
SDUQYLNIPVEERB-QPPQHZFASA-N,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,SDUQYLNIPVEERB-QPPQHZFASA-N,CHEMBL888,GEMCITABINE,CHEMBL888,1,4.0,,11,146,0,157,11,23,0,GEMCITABINE
SGDBTWWWUNNDEQ-LBPRGKRZSA-N,N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,SGDBTWWWUNNDEQ-LBPRGKRZSA-N,CHEMBL852,MELPHALAN,CHEMBL852,1,,,0,0,1,1,0,0,1,MELPHALAN
SNHRLVCMMWUAJD-SUYDQAKGSA-N,CCCCC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,SNHRLVCMMWUAJD-SUYDQAKGSA-N,CHEMBL1497,BETAMETHASONE VALERATE,CHEMBL1497,1,,,0,0,1,1,0,0,1,BETAMETHASONE VALERATE
SOQJPQZCPBDOMF-YCUXZELOSA-N,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccccc1)C(=O)CO,SOQJPQZCPBDOMF-YCUXZELOSA-N,CHEMBL1200376,BETAMETHASONE BENZOATE,CHEMBL1200376,1,,,0,0,1,1,0,0,1,BETAMETHASONE BENZOATE
SPMVMDHWKHCIDT-UHFFFAOYSA-N,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC,SPMVMDHWKHCIDT-UHFFFAOYSA-N,CHEMBL1289494,TIVOZANIB,CHEMBL1289494,1,3.0,Completed,4,72,1,77,4,32,1,TIVOZANIB
SQSZANZGUXWJEA-UHFFFAOYSA-N,Cc1cc(Nc2cc(CN3CCOCC3)c3nc(C)c(Cc4ccc(Cl)cc4F)n3n2)n[nH]1,SQSZANZGUXWJEA-UHFFFAOYSA-N,CHEMBL2107823,GANDOTINIB,CHEMBL2107823,1,2.0,"Active, not recruiting",1,76,0,77,1,38,0,GANDOTINIB
SWMNGXODFOCPKQ-BTJKTKAUSA-N,CONC(=N)c1ccc(-c2ccc(-c3ccc(C(=N)NOC)cc3)o2)cc1.O=C(O)/C=C\C(=O)O,SWMNGXODFOCPKQ-BTJKTKAUSA-N,CHEMBL2107359,PAFURAMIDINE MALEATE,CHEMBL2107359,1,,,0,0,1,1,0,0,1,PAFURAMIDINE MALEATE
SXYZQZLHAIHKKY-GSTUPEFVSA-N,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@H]1C(=O)COC(=O)C(C)(C)C,SXYZQZLHAIHKKY-GSTUPEFVSA-N,CHEMBL1200975,CLOCORTOLONE PIVALATE,CHEMBL1200975,1,,,0,0,1,1,0,0,1,CLOCORTOLONE PIVALATE
SYIKUFDOYJFGBQ-YLAFAASESA-N,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12.O=C(O)CC(O)(CC(=O)O)C(=O)O,SYIKUFDOYJFGBQ-YLAFAASESA-N,CHEMBL2103743,TOFACITINIB CITRATE,CHEMBL2103743,1,4.0,,1,76,0,77,1,38,0,TOFACITINIB CITRATE
SZBGQDXLNMELTB-UHFFFAOYSA-N,CN(C(=O)c1ccc(F)cc1C(F)(F)F)C1CCN(c2nnc(-c3ccnn3C)c3ccccc23)CC1,SZBGQDXLNMELTB-UHFFFAOYSA-N,CHEMBL2142592,TALADEGIB,CHEMBL2142592,1,2.0,"Active, not recruiting",1,10,0,11,1,6,0,TALADEGIB
TTZSNFLLYPYKIL-UHFFFAOYSA-N,Cc1cc2cc(Oc3ccnc(Nc4cccc(CS(=O)(=O)NCCN(C)C)c4)n3)ccc2[nH]1,TTZSNFLLYPYKIL-UHFFFAOYSA-N,CHEMBL4297190,SURUFATINIB,CHEMBL4297190,1,3.0,,2,20,1,23,2,8,1,SURUFATINIB
TZIZWYVVGLXXFV-FLRHRWPCSA-N,CC(C)(C)CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,TZIZWYVVGLXXFV-FLRHRWPCSA-N,CHEMBL1200878,TRIAMCINOLONE HEXACETONIDE,CHEMBL1200878,1,,,0,0,1,1,0,0,1,TRIAMCINOLONE HEXACETONIDE
TZKBVRDEOITLRB-UHFFFAOYSA-N,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]ncc2c1,TZKBVRDEOITLRB-UHFFFAOYSA-N,CHEMBL2316582,OLVEREMBATINIB,CHEMBL2316582,1,3.0,Recruiting,2,35,1,38,2,22,1,OLVEREMBATINIB
UBPYILGKFZZVDX-UHFFFAOYSA-N,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,UBPYILGKFZZVDX-UHFFFAOYSA-N,CHEMBL288441,BOSUTINIB,CHEMBL288441,1,3.0,Completed;Not yet recruiting,2,35,1,38,2,22,1,BOSUTINIB
UCJZOKGUEJUNIO-IINYFYTJSA-N,C[C@@H]1OCC2(CCN(c3cnc(Sc4ccnc(N)c4Cl)c(N)n3)CC2)[C@@H]1N,UCJZOKGUEJUNIO-IINYFYTJSA-N,CHEMBL4650521,BATOPROTAFIB,CHEMBL4650521,1,1.0,Recruiting,1,49,0,50,1,49,0,BATOPROTAFIB
UEJJHQNACJXSKW-UHFFFAOYSA-N,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,UEJJHQNACJXSKW-UHFFFAOYSA-N,CHEMBL468,THALIDOMIDE,CHEMBL468,1,,,0,0,1,1,0,0,1,THALIDOMIDE
UEPXBTCUIIGYCY-UHFFFAOYSA-N,Cc1ccc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1-c1cc(OCCO)nc(N2CCOCC2)c1,UEPXBTCUIIGYCY-UHFFFAOYSA-N,CHEMBL4583691,NAPORAFENIB,CHEMBL4583691,1,3.0,Recruiting,2,66,0,68,2,21,0,NAPORAFENIB
UGJWRPJDTDGERK-UHFFFAOYSA-N,Cn1c(COP(=O)(NCCBr)NCCBr)cnc1[N+](=O)[O-],UGJWRPJDTDGERK-UHFFFAOYSA-N,CHEMBL260046,EVOFOSFAMIDE,CHEMBL260046,1,,,0,0,1,1,0,0,1,EVOFOSFAMIDE
UHTHHESEBZOYNR-UHFFFAOYSA-N,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,UHTHHESEBZOYNR-UHFFFAOYSA-N,CHEMBL24828,VANDETANIB,CHEMBL24828,1,4.0,,3,30,1,34,3,13,1,VANDETANIB
UIARLYUEJFELEN-LROUJFHJSA-N,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,UIARLYUEJFELEN-LROUJFHJSA-N,CHEMBL603469,LESTAURTINIB,CHEMBL603469,1,3.0,"Active, not recruiting",3,140,1,144,3,68,1,LESTAURTINIB
UILMMYFRNCCPLK-UHFFFAOYSA-N,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC.COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC.O=S(=O)(O)O,UILMMYFRNCCPLK-UHFFFAOYSA-N,CHEMBL2110367,TRIMETHOPRIM SULFATE,CHEMBL2110367,1,,,0,0,1,1,0,0,1,TRIMETHOPRIM SULFATE
UJLAWZDWDVHWOW-YPMHNXCESA-N,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,UJLAWZDWDVHWOW-YPMHNXCESA-N,CHEMBL221959,TOFACITINIB,CHEMBL221959,1,3.0,,1,76,0,77,1,38,0,TOFACITINIB
UJYSYPVQHFNBML-UHFFFAOYSA-N,COC(=O)CCC(=O)CN.Cl,UJYSYPVQHFNBML-UHFFFAOYSA-N,CHEMBL1201093,METHYL AMINOLEVULINATE HYDROCHLORIDE,CHEMBL1201093,1,,,0,0,1,1,0,0,1,METHYL AMINOLEVULINATE HYDROCHLORIDE
UNRCMCRRFYFGFX-TYPNBTCFSA-N,CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2ccccc2)[nH]c1=O,UNRCMCRRFYFGFX-TYPNBTCFSA-N,CHEMBL1096380,PLINABULIN,CHEMBL1096380,1,,,0,0,1,1,0,0,1,PLINABULIN
UOFYSRZSLXWIQB-UHFFFAOYSA-N,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)nc3[nH]ccc23)c1,UOFYSRZSLXWIQB-UHFFFAOYSA-N,CHEMBL4297865,ABIVERTINIB,CHEMBL4297865,1,,,0,0,1,1,0,0,1,ABIVERTINIB
UOVCGJXDGOGOCZ-UHFFFAOYSA-N,COc1cc2c(cc1F)C(c1ccccc1Cl)=Nc1c(n[nH]c1C)N2,UOVCGJXDGOGOCZ-UHFFFAOYSA-N,CHEMBL1980391,RG-1530,CHEMBL1980391,1,1.0,Completed,4,86,0,90,4,38,0,RG-1530
UPPAAWQBZQBNIE-USRGLUTNSA-N,CC(C)(C)N.Cc1cn(C(=O)c2c(-c3c(Cl)cc(Cl)cc3Cl)noc2C(C)(C)F)c2cccc(/C=C/C(=O)O)c12,UPPAAWQBZQBNIE-USRGLUTNSA-N,CHEMBL4650282,DS-1001B,CHEMBL4650282,1,2.0,"Active, not recruiting",1,10,0,11,1,5,0,DS-1001B
UQRCJCNVNUFYDX-UHFFFAOYSA-N,CN1CCN(C2CCN(C(=O)Nc3cc(Oc4ccc(NC(=O)C5(C(=O)Nc6ccc(F)cc6)CC5)c(F)c4)ccn3)CC2)CC1,UQRCJCNVNUFYDX-UHFFFAOYSA-N,CHEMBL3039525,GOLVATINIB,CHEMBL3039525,1,1.0,Completed,1,14,0,15,1,7,0,GOLVATINIB
UQRICAQPWZSJNF-UHFFFAOYSA-N,Br.CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,UQRICAQPWZSJNF-UHFFFAOYSA-N,CHEMBL4594260,TAZEMETOSTAT HYDROBROMIDE,CHEMBL4594260,1,4.0,,1,8,0,9,1,8,0,TAZEMETOSTAT HYDROBROMIDE
UQTPDWDAYHAZNT-AWEZNQCLSA-N,C[C@H](Nc1cc(-c2cnn(C)c2)cc(Nc2cnccn2)n1)c1ccc(F)cc1,UQTPDWDAYHAZNT-AWEZNQCLSA-N,CHEMBL4303389,NS-018,CHEMBL4303389,1,1.0,Completed,1,76,0,77,1,38,0,NS-018
UREBDLICKHMUKA-DVTGEIKXSA-N,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,UREBDLICKHMUKA-DVTGEIKXSA-N,CHEMBL632,BETAMETHASONE,CHEMBL632,1,,,0,0,1,1,0,0,1,BETAMETHASONE
USNRYVNRPYXCSP-JUGPPOIOSA-N,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O,USNRYVNRPYXCSP-JUGPPOIOSA-N,CHEMBL2105712,AFATINIB DIMALEATE,CHEMBL2105712,1,,,0,0,1,1,0,0,1,AFATINIB DIMALEATE
