active_id,chembl_id,drug_name,canonical_smiles,inchikey,max_phase,statuses,n_protein_links,n_pathway_links,n_moa_links,n_total_links,unique_proteins,unique_pathways,unique_moas,mech_score_raw,mech_score,admet_risk_raw,admet_risk,combined_score,herg,ames,pgp,pampa,bbb,cyp3a4,cyp2c19,cyp2d6,cyp1a2,cyp2c9,logS,admet_missing
GHASVSINZRGABV-UHFFFAOYSA-N,CHEMBL185,FLUOROURACIL,O=c1[nH]cc(F)c(=O)[nH]1,GHASVSINZRGABV-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,0.53,0.113006397,-0.016950959,0,0,0,0,0,0,0,0,0,0.5,-0.668,0
IDDIJAWJANBQLJ-UHFFFAOYSA-N,CHEMBL1234,DEFEROXAMINE MESYLATE,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN.CS(=O)(=O)O,IDDIJAWJANBQLJ-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,0.53,0.113006397,-0.016950959,0,0,0,0,0,0.5,0,0,0,0,2.14,0
CHEMBL4650374,CHEMBL4650374,APG-2575,,,2,Recruiting,1,16,0,17,1,8,0,19,0.032258065,1.4,0.298507463,-0.017356765,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL2108324,CHEMBL2108324,OBLIMERSEN,,,2,,1,16,0,17,1,8,0,19,0.032258065,1.4,0.298507463,-0.017356765,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL1743062,CHEMBL1743062,RAMUCIRUMAB,,,4,,1,14,1,16,1,7,1,19,0.032258065,1.4,0.298507463,-0.017356765,0,0,0,0,,0,0,0,0,0,-4,1
PLCQGRYPOISRTQ-FCJDYXGNSA-L,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+],PLCQGRYPOISRTQ-FCJDYXGNSA-L,,,0,0,1,1,0,0,1,2,0,0.56,0.119402985,-0.017910448,0,0,0,0,0.5,1,0,0,0,0,-1.69,0
PLCQGRYPOISRTQ-LWCNAHDDSA-L,CHEMBL1200762,BETAMETHASONE SODIUM PHOSPHATE,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+],PLCQGRYPOISRTQ-LWCNAHDDSA-L,,,0,0,1,1,0,0,1,2,0,0.56,0.119402985,-0.017910448,0,0,0,0,0.5,1,0,0,0,0,-1.69,0
VJZLQIPZNBPASX-OJJGEMKLSA-L,CHEMBL1201014,PREDNISOLONE SODIUM PHOSPHATE,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+],VJZLQIPZNBPASX-OJJGEMKLSA-L,,,0,0,1,1,0,0,1,2,0,0.56,0.119402985,-0.017910448,0,0,0,0,1,1,0,0,0,0,-1.37,0
UUVWYPNAQBNQJQ-UHFFFAOYSA-N,CHEMBL1455,ALTRETAMINE,CN(C)c1nc(N(C)C)nc(N(C)C)n1,UUVWYPNAQBNQJQ-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,0.56,0.119402985,-0.017910448,0,0,0,0,0,0,0,0,1,0,-1.58,0
DERJYEZSLHIUKF-UHFFFAOYSA-N,CHEMBL1200410,PROCARBAZINE HYDROCHLORIDE,CNNCc1ccc(C(=O)NC(C)C)cc1.Cl,DERJYEZSLHIUKF-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,0.56,0.119402985,-0.017910448,0,0,0,0,1,0,0,0,1,0,-0.0194,0
RYJIRNNXCHOUTQ-OJJGEMKLSA-L,CHEMBL1200968,HYDROCORTISONE SODIUM PHOSPHATE,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+],RYJIRNNXCHOUTQ-OJJGEMKLSA-L,,,0,0,1,1,0,0,1,2,0,0.56,0.119402985,-0.017910448,0,0,0,0,0,1,0,0,0,0,-1.15,0
BOOMBLZEOHXPPX-BQYQJAHWSA-N,CHEMBL4651002,SAFUSIDENIB,Cc1cn(C(=O)c2c(-c3c(Cl)cc(Cl)cc3Cl)noc2C(C)(C)F)c2cccc(/C=C/C(=O)O)c12,BOOMBLZEOHXPPX-BQYQJAHWSA-N,2,Recruiting,1,10,0,11,1,5,0,13,0.020872865,1.13,0.240938166,-0.018398789,0,0,0,0.5,0,0.5,0,0.5,1,1,-6.39,0
XNRVGTHNYCNCFF-UHFFFAOYSA-N,CHEMBL1201179,LAPATINIB DITOSYLATE,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1.Cc1ccc(S(=O)(=O)O)cc1.Cc1ccc(S(=O)(=O)O)cc1.O,XNRVGTHNYCNCFF-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,0.59,0.125799574,-0.018869936,0,0,0,1,1,0.5,1,1,1,0.5,-3.66,0
MUTNCGKQJGXKEM-UHFFFAOYSA-N,CHEMBL25202,TAMIBAROTENE,CC1(C)CCC(C)(C)c2cc(NC(=O)c3ccc(C(=O)O)cc3)ccc21,MUTNCGKQJGXKEM-UHFFFAOYSA-N,3,Recruiting,2,18,0,20,2,6,0,24,0.041745731,1.73,0.368869936,-0.019846619,0,0,1,0,0,0,0,0.5,0,0,-5.17,0
FNPXMHRZILFCKX-KAJVQRHHSA-N,CHEMBL1200386,PREDNICARBATE,CCOC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,FNPXMHRZILFCKX-KAJVQRHHSA-N,,,0,0,1,1,0,0,1,2,0,0.63,0.134328358,-0.020149254,0,0,0,0.5,1,0.5,0,0,0,0,-3.89,0
AXRCEOKUDYDWLF-UHFFFAOYSA-N,CHEMBL300138,ENZASTAURIN,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,AXRCEOKUDYDWLF-UHFFFAOYSA-N,3,Completed,1,10,0,11,1,10,0,13,0.020872865,1.19,0.253731343,-0.020317766,0,0,1,0.5,1,1,0,0,0.5,0,-3.42,0
WPEWQEMJFLWMLV-UHFFFAOYSA-N,CHEMBL3186534,RIVOCERANIB,N#CC1(c2ccc(NC(=O)c3cccnc3NCc3ccncc3)cc2)CCCC1,WPEWQEMJFLWMLV-UHFFFAOYSA-N,3,"Active, not recruiting",1,14,0,15,1,7,0,17,0.028462998,1.4,0.298507463,-0.020582571,0,0,1,0.5,1,1,1,1,1,1,-2.86,0
CHEMBL4298119,CHEMBL4298119,OLINVACIMAB,,,2,Completed,1,14,0,15,1,7,0,17,0.028462998,1.4,0.298507463,-0.020582571,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL2108356,CHEMBL2108356,PEGDINETANIB,,,2,Completed,1,14,0,15,1,7,0,17,0.028462998,1.4,0.298507463,-0.020582571,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL3545050,CHEMBL3545050,BMS-817378,,,1,Withdrawn,1,14,0,15,1,7,0,17,0.028462998,1.4,0.298507463,-0.020582571,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL2108557,CHEMBL2108557,TELBERMIN,,,2,Completed,1,14,0,15,1,7,0,17,0.028462998,1.4,0.298507463,-0.020582571,0,0,0,0,,0,0,0,0,0,-4,1
IAKHMKGGTNLKSZ-INIZCTEOSA-N,CHEMBL107,COLCHICINE,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,IAKHMKGGTNLKSZ-INIZCTEOSA-N,,,0,0,1,1,0,0,1,2,0,0.65,0.138592751,-0.020788913,0,0,0,0,1,0,0.5,1,0,1,-0.311,0
RJURFGZVJUQBHK-IIXSONLDSA-N,CHEMBL1554,DACTINOMYCIN,Cc1c2oc3c(C)ccc(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c(N)c1=O,RJURFGZVJUQBHK-IIXSONLDSA-N,,,0,0,1,1,0,0,1,2,0,0.66,0.140724947,-0.021108742,0,0,0,0.5,0,1,0,0,0,0,-2.03,0
UILMMYFRNCCPLK-UHFFFAOYSA-N,CHEMBL2110367,TRIMETHOPRIM SULFATE,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC.COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC.O=S(=O)(O)O,UILMMYFRNCCPLK-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,0.66,0.140724947,-0.021108742,0,0,0,0.5,1,1,0,0,0,0,-3,0
GPSZYOIFQZPWEJ-UHFFFAOYSA-N,CHEMBL482967,CYC-116,Cc1nc(N)sc1-c1ccnc(Nc2ccc(N3CCOCC3)cc2)n1,GPSZYOIFQZPWEJ-UHFFFAOYSA-N,1,Terminated,1,14,0,15,1,7,0,17,0.028462998,1.44,0.307036247,-0.021861889,0,1,0,1,1,0,1,0,0.5,0,-2.54,0
WYQPLTPSGFELIB-JTQPXKBDSA-N,CHEMBL1201749,DIFLUPREDNATE,CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,WYQPLTPSGFELIB-JTQPXKBDSA-N,,,0,0,1,1,0,0,1,2,0,0.7,0.149253731,-0.02238806,0,0,0,1,1,0,0,0,0,0,-6.99,0
WZRJTRPJURQBRM-UHFFFAOYSA-N,CHEMBL58061,CO-TRIMOXAZOLE,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC.Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,WZRJTRPJURQBRM-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,0.7,0.149253731,-0.02238806,0,0,0,1,1,0,0,0,0,0,-4.11,0
SNHRLVCMMWUAJD-SUYDQAKGSA-N,CHEMBL1497,BETAMETHASONE VALERATE,CCCCC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,SNHRLVCMMWUAJD-SUYDQAKGSA-N,,,0,0,1,1,0,0,1,2,0,0.7,0.149253731,-0.02238806,0,0,0,1,1,0,0,0,0,0,-4.06,0
CBGUOGMQLZIXBE-XGQKBEPLSA-N,CHEMBL1159650,CLOBETASOL PROPIONATE,CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,CBGUOGMQLZIXBE-XGQKBEPLSA-N,,,0,0,1,1,0,0,1,2,0,0.72,0.153518124,-0.023027719,0,0,0,0.5,1,1,0,1,0,0,-3.91,0
XHXFZZNHDVTMLI-UHFFFAOYSA-N,CHEMBL5416410,DASATINIB,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1.O,XHXFZZNHDVTMLI-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,0.72,0.153518124,-0.023027719,0,0,0.5,1,1,0.5,0,0.5,0,1,-2.68,0
DLVOSEUFIRPIRM-KAQKJVHQSA-N,CHEMBL1549,HYDROCORTISONE CYPIONATE,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC1CCCC1,DLVOSEUFIRPIRM-KAQKJVHQSA-N,,,0,0,1,1,0,0,1,2,0,0.73,0.15565032,-0.023347548,0,0,0,1,1,0,0.5,0,0,0,-5.52,0
FDMQDKQUTRLUBU-UHFFFAOYSA-N,CHEMBL3786343,OLMUTINIB,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccsc23)c1,FDMQDKQUTRLUBU-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,0.73,0.15565032,-0.023347548,0,0,0,1,1,0,0.5,0,0,0,-5.2,0
CHEMBL3545316,CHEMBL3545316,RINUCUMAB,,,2,Terminated,1,12,0,13,1,7,0,15,0.024667932,1.4,0.298507463,-0.023808377,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL1743039,CHEMBL1743039,MAVRILIMUMAB,,,2,Terminated,1,12,0,13,1,6,0,15,0.024667932,1.4,0.298507463,-0.023808377,0,0,0,0,,0,0,0,0,0,-4,1
CILBMBUYJCWATM-UDRBCWGGSA-N,CHEMBL538943,VINORELBINE TARTRATE,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2.O=C(O)C(O)C(O)C(=O)O.O=C(O)C(O)C(O)C(=O)O,CILBMBUYJCWATM-UDRBCWGGSA-N,,,0,0,1,1,0,0,1,2,0,0.76,0.162046908,-0.024307036,0,0,0,1,1,0,0,1,0,0,-4.01,0
AZSRSNUQCUDCGG-UHFFFAOYSA-N,CHEMBL4650319,MOBOCERTINIB,C=CC(=O)Nc1cc(Nc2ncc(C(=O)OC(C)C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,AZSRSNUQCUDCGG-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,0.79,0.168443497,-0.025266525,0,0,0,1,1,0.5,0,0,1,0,-4.53,0
NOZIJMHMKORZBA-KJCUYJGMSA-N,CHEMBL2107831,LUSUTROMBOPAG,CCCCCCO[C@@H](C)c1cccc(-c2csc(NC(=O)c3cc(Cl)c(/C=C(\C)C(=O)O)c(Cl)c3)n2)c1OC,NOZIJMHMKORZBA-KJCUYJGMSA-N,4,,1,1,0,2,1,1,0,4,0.003795066,0.94,0.200426439,-0.026838159,0,0,0,1,1,1,1,0,1,1,-6.62,0
CHEMBL4297950,CHEMBL4297950,EFBEMALENOGRASTIM ALFA,,,4,,1,8,1,10,1,4,1,13,0.020872865,1.4,0.298507463,-0.027034184,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL4594230,CHEMBL4594230,LIPEGFILGRASTIM,,,4,,1,8,1,10,1,4,1,13,0.020872865,1.4,0.298507463,-0.027034184,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL3833384,CHEMBL3833384,EFLAPEGRASTIM,,,4,,1,8,1,10,1,4,1,13,0.020872865,1.4,0.298507463,-0.027034184,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL2107881,CHEMBL2107881,REGRAMOSTIM,,,3,Completed,1,8,1,10,1,4,1,13,0.020872865,1.4,0.298507463,-0.027034184,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL4297775,CHEMBL4297775,KAI-1678,,,2,Completed,1,10,0,11,1,5,0,13,0.020872865,1.4,0.298507463,-0.027034184,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL1201568,CHEMBL1201568,PEGFILGRASTIM,,,4,,1,8,1,10,1,4,1,13,0.020872865,1.4,0.298507463,-0.027034184,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL4650296,CHEMBL4650296,BOS-589,,,2,Completed,1,10,0,11,1,5,0,13,0.020872865,1.4,0.298507463,-0.027034184,0,0,0,0,,0,0,0,0,0,-4,1
BOFQWVMAQOTZIW-UHFFFAOYSA-N,CHEMBL550348,DEFERASIROX,O=C(O)c1ccc(-n2nc(-c3ccccc3O)nc2-c2ccccc2O)cc1,BOFQWVMAQOTZIW-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,0.85,0.181236674,-0.027185501,0,0,0,0,0,0,0,0,0,0,-2.59,0
ITRJWOMZKQRYTA-RFZYENFJSA-N,CHEMBL1650,CORTISONE ACETATE,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C,ITRJWOMZKQRYTA-RFZYENFJSA-N,,,0,0,1,1,0,0,1,2,0,0.85,0.181236674,-0.027185501,0,0,0,0,0,0,0,0,0,0,-3.56,0
LRJOMUJRLNCICJ-JZYPGELDSA-N,CHEMBL1152,PREDNISOLONE ACETATE,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,LRJOMUJRLNCICJ-JZYPGELDSA-N,,,0,0,1,1,0,0,1,2,0,0.85,0.181236674,-0.027185501,0,0,0,0,1,0,0,0,0,0,-3.62,0
XDKMHMINQXATOR-RCFLUEAHSA-N,CHEMBL1237054,PLICAMYCIN,CO[C@H](C(=O)[C@@H](O)[C@@H](C)O)[C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@@H]2C[C@@H](O)[C@@H](O[C@@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@@H](C)O2)[C@H](O)[C@@H](C)O1,XDKMHMINQXATOR-RCFLUEAHSA-N,,,0,0,1,1,0,0,1,2,0,0.85,0.181236674,-0.027185501,0,0,0,0,1,0,0,0,0,0,-3.04,0
YDGHCKHAXOUQOS-BTJKTKAUSA-N,CHEMBL1200948,TRIMIPRAMINE MALEATE,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21.O=C(O)/C=C\C(=O)O,YDGHCKHAXOUQOS-BTJKTKAUSA-N,,,0,0,1,1,0,0,1,2,0,0.85,0.181236674,-0.027185501,0,0,0,0,1,0,0,0,0,0,-2.47,0
HWJPWWYTGBZDEG-UHFFFAOYSA-N,CHEMBL134561,ICLAPRIM,COc1cc(Cc2cnc(N)nc2N)c2c(c1OC)OC(C1CC1)C=C2,HWJPWWYTGBZDEG-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,0.85,0.181236674,-0.027185501,0,0,0,0,1,0,0,0,0,0,-3.49,0
VXBNTHRZPJLRSS-PTCSXESPSA-N,CHEMBL3707446,RIVIPANSEL,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](NC(=O)c3cc(=O)[nH]c(=O)[nH]3)C[C@@H](C(=O)NCCNC(=O)COCCOCC(=O)Nc3cc(S(=O)(=O)O)cc4cc(S(=O)(=O)O)cc(S(=O)(=O)O)c34)C[C@H]2O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@@H](CC3CCCCC3)C(=O)O)[C@H]2OC(=O)c2ccccc2)[C@@H](O)[C@H](O)[C@@H]1O,VXBNTHRZPJLRSS-PTCSXESPSA-N,,,0,0,1,1,0,0,1,2,0,0.85,0.181236674,-0.027185501,0,0,0,0,0,0,0,0,0,0,-2.59,0
HPNSFSBZBAHARI-RUDMXATFSA-N,CHEMBL866,MYCOPHENOLIC ACID,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,HPNSFSBZBAHARI-RUDMXATFSA-N,,,0,0,1,1,0,0,1,2,0,0.85,0.181236674,-0.027185501,0,0,0,0,0,0,0,0,0,0,-2.09,0
SOQJPQZCPBDOMF-YCUXZELOSA-N,CHEMBL1200376,BETAMETHASONE BENZOATE,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccccc1)C(=O)CO,SOQJPQZCPBDOMF-YCUXZELOSA-N,,,0,0,1,1,0,0,1,2,0,0.85,0.181236674,-0.027185501,0,0,0,1,1,1,0.5,1,0,0,-4.53,0
PIDANAQULIKBQS-RNUIGHNZSA-N,CHEMBL1201148,MEPREDNISONE,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO,PIDANAQULIKBQS-RNUIGHNZSA-N,,,0,0,1,1,0,0,1,2,0,0.85,0.181236674,-0.027185501,0,0,0,0,0,0,0,0,0,0,-2.71,0
DQOGWKZQQBYYMW-LQGIGNHCSA-N,CHEMBL2218878,TRIMETREXATE GLUCURONATE,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC.O=C(O)[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,DQOGWKZQQBYYMW-LQGIGNHCSA-N,,,0,0,1,1,0,0,1,2,0,0.85,0.181236674,-0.027185501,0,0,0,0,1,0,0,0,0,0,-2.89,0
GAGWJHPBXLXJQN-UORFTKCHSA-N,CHEMBL1773,CAPECITABINE,CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F,GAGWJHPBXLXJQN-UORFTKCHSA-N,,,0,0,1,1,0,0,1,2,0,0.85,0.181236674,-0.027185501,0,0,0,0,1,0,0,0,0,0,-3.07,0
YXYAEUMTJQGKHS-UHFFFAOYSA-N,CHEMBL4802239,MOBOCERTINIB SUCCINATE,C=CC(=O)Nc1cc(Nc2ncc(C(=O)OC(C)C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C.O=C(O)CCC(=O)O,YXYAEUMTJQGKHS-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,0.85,0.181236674,-0.027185501,0,0,0,0,1,0,0,0,0,0,-3.57,0
ALEXXDVDDISNDU-JZYPGELDSA-N,CHEMBL1091,HYDROCORTISONE ACETATE,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,ALEXXDVDDISNDU-JZYPGELDSA-N,,,0,0,1,1,0,0,1,2,0,0.85,0.181236674,-0.027185501,0,0,0,0,1,0,0,0,0,0,-3.4,0
JNLSTLQFDDAULK-UHFFFAOYSA-N,CHEMBL4080062,BFH-772,O=C(Nc1cccc(C(F)(F)F)c1)c1cccc2cc(Oc3cc(CO)ncn3)ccc12,JNLSTLQFDDAULK-UHFFFAOYSA-N,2,Completed,1,14,0,15,1,7,0,17,0.028462998,1.63,0.347547974,-0.027938648,0,0,1,0.5,0,0,1,0,1,1,-6.09,0
MUQNGPZZQDCDFT-JNQJZLCISA-N,CHEMBL1200845,HALCINONIDE,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CCl)O1,MUQNGPZZQDCDFT-JNQJZLCISA-N,,,0,0,1,1,0,0,1,2,0,0.88,0.187633262,-0.028144989,0,0,0,0,1,0.5,0,0,0,0,-3.49,0
KUVIULQEHSCUHY-XYWKZLDCSA-N,CHEMBL1200500,BECLOMETHASONE DIPROPIONATE,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C,KUVIULQEHSCUHY-XYWKZLDCSA-N,,,0,0,1,1,0,0,1,2,0,0.88,0.187633262,-0.028144989,0,0,1,1,1,0,0,0.5,0,0,-2.95,0
DHYPGRVMIOATAE-UHFFFAOYSA-N,CHEMBL2105709,QUIZARTINIB DIHYDROCHLORIDE,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1.Cl.Cl,DHYPGRVMIOATAE-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,0.91,0.194029851,-0.029104478,0,0,0,0,1,0,0,0,0.5,0.5,-3.95,0
YLCCEQZHUHUYPA-UHFFFAOYSA-N,CHEMBL1201080,TRIMETHOPRIM HYDROCHLORIDE,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC.Cl,YLCCEQZHUHUYPA-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,0.91,0.194029851,-0.029104478,0,0,0,0,1,1,0,0,0,0,-2.06,0
IEDVJHCEMCRBQM-UHFFFAOYSA-N,CHEMBL22,TRIMETHOPRIM,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,IEDVJHCEMCRBQM-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,0.91,0.194029851,-0.029104478,0,0,0,0,1,1,0,0,0,0,-2.74,0
GZKLJWGUPQBVJQ-UHFFFAOYSA-N,CHEMBL12713,SERTINDOLE,O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,GZKLJWGUPQBVJQ-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,0.91,0.194029851,-0.029104478,0,0,1,1,1,0,0,0,1,0,-3.86,0
LTEJRLHKIYCEOX-OCCSQVGLSA-N,CHEMBL270995,BRIVANIB ALANINATE,Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)OC(=O)[C@H](C)N)c(C)c34)ccc2[nH]1,LTEJRLHKIYCEOX-OCCSQVGLSA-N,3,Completed,2,20,1,23,2,8,1,28,0.049335863,2.25,0.479744136,-0.030026137,1,0,0,0.5,0,0,0,0,0,0,-1.79,0
CHEMBL2108572,CHEMBL2108572,BALUGRASTIM,,,2,,1,8,0,9,1,4,0,11,0.017077799,1.4,0.298507463,-0.03025999,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL4650461,CHEMBL4650461,ANUMIGILIMAB,,,2,Withdrawn,1,8,0,9,1,4,0,11,0.017077799,1.4,0.298507463,-0.03025999,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL4297879,CHEMBL4297879,.ALPHA.1-PROTEINASE INHIBITOR HUMAN,,,4,,1,8,0,9,1,8,0,11,0.017077799,1.4,0.298507463,-0.03025999,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL4297800,CHEMBL4297800,PEGTEOGRASTIM,,,2,,1,8,0,9,1,4,0,11,0.017077799,1.4,0.298507463,-0.03025999,0,0,0,0,,0,0,0,0,0,-4,1
UCJZOKGUEJUNIO-IINYFYTJSA-N,CHEMBL4650521,BATOPROTAFIB,C[C@@H]1OCC2(CCN(c3cnc(Sc4ccnc(N)c4Cl)c(N)n3)CC2)[C@@H]1N,UCJZOKGUEJUNIO-IINYFYTJSA-N,1,Recruiting,1,49,0,50,1,49,0,52,0.09487666,3.47,0.739872068,-0.030335649,1,1,0,1,0,0,0,1,1,0,-3.98,0
