pair_key,name_1,name_2,target_overlap_jaccard,moa_overlap_jaccard
SR-33805 oxalate||THIORIDAZINE HYDROCHLORIDE,THIORIDAZINE HYDROCHLORIDE,SR-33805 oxalate,0.0,0.0
CYCLOSPORINE||MK-2206 dihydrochloride,CYCLOSPORINE,MK-2206 dihydrochloride,0.0,0.0
Propiverine Hydrochloride||bifemelane,bifemelane,Propiverine Hydrochloride,0.0,0.0
IT1t||Ro 48-8071 (fumarate),IT1t,Ro 48-8071 (fumarate),0.0,0.0
Benztropine mesylate||SR-33805 oxalate,SR-33805 oxalate,Benztropine mesylate,0.0,0.0
7-methoxytacrine||Benztropine mesylate,Benztropine mesylate,7-methoxytacrine,0.0,0.0
Lomitapide||SB-216641,SB-216641,Lomitapide,0.0,0.0
Endoxifen HCl||Golvatinib (E7050),Golvatinib (E7050),Endoxifen HCl,0.0,0.0
EHop-016||TOREMIFENE CITRATE,TOREMIFENE CITRATE,EHop-016,0.0,0.0
BMS-833923 (XL139)||Cot inhibitor-2,Cot inhibitor-2,BMS-833923 (XL139),0.0,0.0
AMG-548||Revaprazan Hydrochloride,Revaprazan Hydrochloride,AMG-548,0.0,0.0
AY-9944||TOREMIFENE CITRATE,TOREMIFENE CITRATE,AY-9944,0.0,0.0
UNC1999||parthenolide-(alternate-stereo),parthenolide-(alternate-stereo),UNC1999,0.0,0.0
CHLORHEXIDINE DIHYDROCHLORIDE||GW-803430,CHLORHEXIDINE DIHYDROCHLORIDE,GW-803430,0.047619047619047616,0.0
CYM-5442||Crizotinib (PF-02341066),CYM-5442,Crizotinib (PF-02341066),0.0,0.0
ELN-441958||Golvatinib (E7050),ELN-441958,Golvatinib (E7050),0.0,0.0
RALOXIFENE HYDROCHLORIDE||Y-29794 oxalate,RALOXIFENE HYDROCHLORIDE,Y-29794 oxalate,0.0,0.0
3-CPMT||U-18666A,3-CPMT,U-18666A,0.0,0.0
MEFLOQUINE HYDROCHLORIDE||Nelfinavir Mesylate,MEFLOQUINE HYDROCHLORIDE,Nelfinavir Mesylate,0.0,0.0
U-18666A||wiskostatin,U-18666A,wiskostatin,0.0,0.0
CCT-031374||PD-102807,PD-102807,CCT-031374,0.0,0.0
3-CPMT||wiskostatin,3-CPMT,wiskostatin,0.0,0.0
PROMETHAZINE HYDROCHLORIDE||Tie2 kinase inhibitor,PROMETHAZINE HYDROCHLORIDE,Tie2 kinase inhibitor,0.0,0.0
Pexidartinib||UNC1999,Pexidartinib,UNC1999,0.0,0.0
Y-29794 oxalate||droloxifene,Y-29794 oxalate,droloxifene,0.0,0.0
Lonafarnib (SCH66336)||gallium-triquinolin-8-olate,gallium-triquinolin-8-olate,Lonafarnib (SCH66336),0.0,0.0
QUINACRINE HYDROCHLORIDE||Ro 48-8071 (fumarate),QUINACRINE HYDROCHLORIDE,Ro 48-8071 (fumarate),0.0,0.0
Bazedoxifene HCl||fendiline,fendiline,Bazedoxifene HCl,0.125,0.0
CYM-5442||RALOXIFENE HYDROCHLORIDE,RALOXIFENE HYDROCHLORIDE,CYM-5442,0.0,0.0
GW-803430||Propiverine Hydrochloride,Propiverine Hydrochloride,GW-803430,0.0,0.0
MK-2206 dihydrochloride||Ozanimod,Ozanimod,MK-2206 dihydrochloride,0.0,0.0
CLOMIPHENE CITRATE||TOREMIFENE CITRATE,CLOMIPHENE CITRATE,TOREMIFENE CITRATE,0.16666666666666666,0.0
Cathepsin Inhibitor 1||JNJ 26854165 (Serdemetan),JNJ 26854165 (Serdemetan),Cathepsin Inhibitor 1,0.0,0.0
Lomitapide||ML-298,ML-298,Lomitapide,0.0,0.0
Flupentixol||PENFLURIDOL,PENFLURIDOL,Flupentixol,0.21739130434782608,0.0
BNTX||Lonafarnib (SCH66336),BNTX,Lonafarnib (SCH66336),0.0,0.0
ML-298||droloxifene,ML-298,droloxifene,0.0,0.0
AMODIAQUINE DIHYDROCHLORIDE||MK-2206 dihydrochloride,AMODIAQUINE DIHYDROCHLORIDE,MK-2206 dihydrochloride,0.0,0.0
Flupentixol||PD-102807,PD-102807,Flupentixol,0.0,0.0
HomochlorcyclizineÂ·2HCl||tecalcet,tecalcet,HomochlorcyclizineÂ·2HCl,0.0,0.0
LY2608204||PD-102807,PD-102807,LY2608204,0.0,0.0
JHW-007||asenapine maleate,asenapine maleate,JHW-007,0.0,0.0
MEFLOQUINE HYDROCHLORIDE||fendiline,MEFLOQUINE HYDROCHLORIDE,fendiline,0.0,0.0
JNJ 26854165 (Serdemetan)||NTNCB,NTNCB,JNJ 26854165 (Serdemetan),0.0,0.0
A12B4C3||Endoxifen HCl,A12B4C3,Endoxifen HCl,0.0,0.0
L-760735||PIMOZIDE,PIMOZIDE,L-760735,0.0,0.0
Miransertib||norfluoxetine,norfluoxetine,Miransertib,0.0,0.0
QUINACRINE HYDROCHLORIDE||haloprogin,QUINACRINE HYDROCHLORIDE,haloprogin,0.19230769230769232,0.0
U-18666A||trequinsin,U-18666A,trequinsin,0.0,0.0
SAR405||bifemelane,bifemelane,SAR405,0.0,0.0
Dronedarone HCl (Multaq)||URMC-099,URMC-099,Dronedarone HCl (Multaq),0.0,0.0
NVP-ADW742||Y-26763,Y-26763,NVP-ADW742,0.0,0.0
CLEMASTINE FUMARATE||tecalcet,CLEMASTINE FUMARATE,tecalcet,0.0,0.0
SR-33805 oxalate||tecalcet,tecalcet,SR-33805 oxalate,0.0,0.0
L-760735||MK-8776 (SCH 900776),L-760735,MK-8776 (SCH 900776),0.0,0.0
DCC-2036 (Rebastinib)||SR-33805 oxalate,SR-33805 oxalate,DCC-2036 (Rebastinib),0.0,0.0
Golvatinib (E7050)||R-96544,R-96544,Golvatinib (E7050),0.0,0.0
10-DEBC||AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,10-DEBC,0.0,0.0
Lonafarnib (SCH66336)||cyclovalone,cyclovalone,Lonafarnib (SCH66336),0.0,0.0
Endoxifen HCl||ML-298,ML-298,Endoxifen HCl,0.0,0.0
AZ191||BAY-11-7082,BAY-11-7082,AZ191,0.0,0.0
A12B4C3||UNC1999,A12B4C3,UNC1999,0.0,0.0
CLEMASTINE FUMARATE||NPS-2143 (SB262470),CLEMASTINE FUMARATE,NPS-2143 (SB262470),0.0967741935483871,0.0
MEPAZINE||PD-102807,PD-102807,MEPAZINE,0.2631578947368421,0.0
CYCLOSPORINE||GSK2606414,CYCLOSPORINE,GSK2606414,0.0,0.0
SR-33805 oxalate||TRIFLUPROMAZINE HYDROCHLORIDE,TRIFLUPROMAZINE HYDROCHLORIDE,SR-33805 oxalate,0.0,0.0
Ebastine||PHA-665752,PHA-665752,Ebastine,0.0,0.0
LY2109761||Lasofoxifene (Tartrate),Lasofoxifene (Tartrate),LY2109761,0.0,0.0
PHA-665752||SIMVASTATIN,SIMVASTATIN,PHA-665752,0.0,0.0
BS-181||Lomitapide,BS-181,Lomitapide,0.0,0.0
Lomitapide||Siramesine (hydrochloride),Siramesine (hydrochloride),Lomitapide,0.0,0.0
Golvatinib (E7050)||tecalcet,tecalcet,Golvatinib (E7050),0.0,0.0
SPP-86||droloxifene,SPP-86,droloxifene,0.0,0.0
CHLORHEXIDINE DIHYDROCHLORIDE||desmethylclozapine,desmethylclozapine,CHLORHEXIDINE DIHYDROCHLORIDE,0.0,0.0
ELN-441958||R-96544,R-96544,ELN-441958,0.0,0.0
Miransertib||Ozanimod,Ozanimod,Miransertib,0.0,0.0
ML-298||R-96544,R-96544,ML-298,0.0,0.0
U-18666A||Y-29794 oxalate,Y-29794 oxalate,U-18666A,0.0,0.0
Azaguanine-8||MEFLOQUINE HYDROCHLORIDE,MEFLOQUINE HYDROCHLORIDE,Azaguanine-8,0.0,0.0
BAY-11-7082||droloxifene,BAY-11-7082,droloxifene,0.0,0.0
BIRB 796 (Doramapimod)||UNC1999,BIRB 796 (Doramapimod),UNC1999,0.0,0.0
EHop-016||Y-29794 oxalate,Y-29794 oxalate,EHop-016,0.0,0.0
AMLODIPINE BESYLATE||PENFLURIDOL,AMLODIPINE BESYLATE,PENFLURIDOL,0.03571428571428571,0.0
10-DEBC||Lomitapide,10-DEBC,Lomitapide,0.0,0.0
JHW-007||MK-2206 dihydrochloride,JHW-007,MK-2206 dihydrochloride,0.0,0.0
CCT-031374||EHop-016,CCT-031374,EHop-016,0.0,0.0
AM-1241||SR-33805 oxalate,SR-33805 oxalate,AM-1241,0.0,0.0
MEPAZINE||THIORIDAZINE HYDROCHLORIDE,THIORIDAZINE HYDROCHLORIDE,MEPAZINE,0.5862068965517241,0.0
AMODIAQUINE DIHYDROCHLORIDE||SR-33805 oxalate,AMODIAQUINE DIHYDROCHLORIDE,SR-33805 oxalate,0.0,0.0
Ceritinib||VE-822,Ceritinib,VE-822,0.05714285714285714,0.0
WAY-600||desmethylclozapine,desmethylclozapine,WAY-600,0.0,0.0
AMG-548||HomochlorcyclizineÂ·2HCl,AMG-548,HomochlorcyclizineÂ·2HCl,0.0,0.0
StemRegenin 1||UNC1999,StemRegenin 1,UNC1999,0.0,0.0
SULOCTIDIL||parthenolide-(alternate-stereo),SULOCTIDIL,parthenolide-(alternate-stereo),0.0,0.0
Y-29794 oxalate||kenpaullone,kenpaullone,Y-29794 oxalate,0.0,0.0
NTNCB||madrasin,NTNCB,madrasin,0.0,0.0
SR-33805 oxalate||TOREMIFENE CITRATE,TOREMIFENE CITRATE,SR-33805 oxalate,0.0,0.0
CYCLOSPORINE||Y-29794 oxalate,CYCLOSPORINE,Y-29794 oxalate,0.0,0.0
BAY-11-7082||MEFLOQUINE HYDROCHLORIDE,MEFLOQUINE HYDROCHLORIDE,BAY-11-7082,0.0,0.0
PD173074||Revaprazan Hydrochloride,Revaprazan Hydrochloride,PD173074,0.0,0.0
BMS-566419||SR-33805 oxalate,SR-33805 oxalate,BMS-566419,0.0,0.0
Arg-Gly-Asp-Ser||CYCLOSPORINE,CYCLOSPORINE,Arg-Gly-Asp-Ser,0.0,0.0
MEPAZINE||costunolide,costunolide,MEPAZINE,0.0,0.0
N-benzylnaltrindole||QUINACRINE HYDROCHLORIDE,N-benzylnaltrindole,QUINACRINE HYDROCHLORIDE,0.0,0.0
C-021||JHW-007,C-021,JHW-007,0.0,0.0
L-760735||PENFLURIDOL,PENFLURIDOL,L-760735,0.0,0.0
GW-803430||UNC1999,GW-803430,UNC1999,0.18181818181818182,0.0
AMLODIPINE BESYLATE||pyrintegrin,AMLODIPINE BESYLATE,pyrintegrin,0.0,0.0
BMS-833923 (XL139)||MK2-IN-1 (hydrochloride),MK2-IN-1 (hydrochloride),BMS-833923 (XL139),0.0,0.0
Imatinib Mesylate (STI571)||PD-102807,PD-102807,Imatinib Mesylate (STI571),0.0,0.0
GNF-5837||pyrintegrin,GNF-5837,pyrintegrin,0.0,0.0
GK921||UNC1999,GK921,UNC1999,0.0,0.0
CLEMASTINE FUMARATE||droloxifene,CLEMASTINE FUMARATE,droloxifene,0.0,0.0
Dronedarone HCl (Multaq)||LY2608204,Dronedarone HCl (Multaq),LY2608204,0.0,0.0
CYM-5442||EHop-016,CYM-5442,EHop-016,0.0,0.0
Benztropine mesylate||GSK2606414,GSK2606414,Benztropine mesylate,0.0,0.0
BIRB 796 (Doramapimod)||CCT128930,BIRB 796 (Doramapimod),CCT128930,0.0,0.0
PENFLURIDOL||Ro 48-8071 (fumarate),PENFLURIDOL,Ro 48-8071 (fumarate),0.0,0.0
BMS-833923 (XL139)||Golvatinib (E7050),Golvatinib (E7050),BMS-833923 (XL139),0.0,0.0
NPS-2143 (SB262470)||droloxifene,droloxifene,NPS-2143 (SB262470),0.0,0.0
L-760735||PD-102807,PD-102807,L-760735,0.0,0.0
PENFLURIDOL||QUINESTROL,QUINESTROL,PENFLURIDOL,0.0,0.0
UNC0638||UNC0646,UNC0646,UNC0638,0.3333333333333333,1.0
BMS-833923 (XL139)||Revaprazan Hydrochloride,Revaprazan Hydrochloride,BMS-833923 (XL139),0.0,0.0
AZELAIC ACID||Y-29794 oxalate,AZELAIC ACID,Y-29794 oxalate,0.0,0.0
Siramesine (hydrochloride)||UNC1999,Siramesine (hydrochloride),UNC1999,0.1111111111111111,0.0
Dronedarone HCl (Multaq)||RS-39604,RS-39604,Dronedarone HCl (Multaq),0.0,0.0
PD-102807||U-18666A,U-18666A,PD-102807,0.0,0.0
VE-822||kenpaullone,kenpaullone,VE-822,0.11764705882352941,0.0
Bazedoxifene HCl||Lomitapide,Lomitapide,Bazedoxifene HCl,0.0,0.0
SR-33805 oxalate||thiethylperazine,SR-33805 oxalate,thiethylperazine,0.0,0.0
CLOMIPHENE CITRATE||Ozanimod,CLOMIPHENE CITRATE,Ozanimod,0.0,0.0
PERHEXILINE MALEATE||RALOXIFENE HYDROCHLORIDE,PERHEXILINE MALEATE,RALOXIFENE HYDROCHLORIDE,0.0,0.0
Endoxifen HCl||SGI-1027,SGI-1027,Endoxifen HCl,0.0,0.0
Ozanimod||pifithrin-mu,pifithrin-mu,Ozanimod,0.0,0.0
UNC0646||costunolide,costunolide,UNC0646,0.0,0.0
Arglabin||Siramesine (hydrochloride),Siramesine (hydrochloride),Arglabin,0.0,0.0
SGI-1776 free base||norfluoxetine,norfluoxetine,SGI-1776 free base,0.0,0.0
Flumatinib (mesylate)||NVP-ADW742,NVP-ADW742,Flumatinib (mesylate),0.0,0.0
AS-1892802||JHW-007,JHW-007,AS-1892802,0.0,0.0
Lasofoxifene (Tartrate)||UNC1999,Lasofoxifene (Tartrate),UNC1999,0.1,0.0
Endoxifen HCl||Lasofoxifene (Tartrate),Lasofoxifene (Tartrate),Endoxifen HCl,0.14285714285714285,0.0
ML-298||PROCHLORPERAZINE EDISYLATE,PROCHLORPERAZINE EDISYLATE,ML-298,0.0,0.0
CGP-71683||Lasofoxifene (Tartrate),CGP-71683,Lasofoxifene (Tartrate),0.0,0.0
droloxifene||kenpaullone,kenpaullone,droloxifene,0.0,0.0
GR-127935||THIORIDAZINE HYDROCHLORIDE,GR-127935,THIORIDAZINE HYDROCHLORIDE,0.18181818181818182,0.0
CYM-5442||NVP-BSK805 2HCl,CYM-5442,NVP-BSK805 2HCl,0.0,0.0
PD-156707||WAY-600,PD-156707,WAY-600,0.0,0.0
AM-1241||BAY-11-7082,BAY-11-7082,AM-1241,0.0,0.0
IT1t||MEPAZINE,IT1t,MEPAZINE,0.0,0.0
CLEMASTINE FUMARATE||Salmeterol (xinafoate),CLEMASTINE FUMARATE,Salmeterol (xinafoate),0.1875,0.0
SR-33805 oxalate||UNC0638,SR-33805 oxalate,UNC0638,0.0,0.0
PD-102807||TOREMIFENE CITRATE,TOREMIFENE CITRATE,PD-102807,0.0,0.0
PHA-665752||thiethylperazine,PHA-665752,thiethylperazine,0.0,0.0
Y-26763||Y-29794 oxalate,Y-29794 oxalate,Y-26763,0.0,0.0
Lomitapide||PD173074,Lomitapide,PD173074,0.0,0.0
JHW-007||pifithrin-mu,pifithrin-mu,JHW-007,0.0,0.0
Ozanimod||PERHEXILINE MALEATE,PERHEXILINE MALEATE,Ozanimod,0.0,0.0
PD-102807||Salmeterol (xinafoate),PD-102807,Salmeterol (xinafoate),0.058823529411764705,0.0
Azaguanine-8||Endoxifen HCl,Azaguanine-8,Endoxifen HCl,0.0,0.0
CK-636||droloxifene,droloxifene,CK-636,0.0,0.0
METITEPINE MESYLATE||SR-33805 oxalate,METITEPINE MESYLATE,SR-33805 oxalate,0.0,0.0
MK-8776 (SCH 900776)||U-18666A,U-18666A,MK-8776 (SCH 900776),0.0,0.0
desmethylclozapine||fendiline,desmethylclozapine,fendiline,0.0,0.0
JHW-007||UNC0638,JHW-007,UNC0638,0.0,0.0
BMS-833923 (XL139)||CLEMASTINE FUMARATE,CLEMASTINE FUMARATE,BMS-833923 (XL139),0.0,0.0
LY2608204||Revaprazan Hydrochloride,Revaprazan Hydrochloride,LY2608204,0.0,0.0
Crizotinib (PF-02341066)||R-96544,R-96544,Crizotinib (PF-02341066),0.0,0.0
K02288||SGI-1776 free base,K02288,SGI-1776 free base,0.05,0.0
10-DEBC||TA-01,10-DEBC,TA-01,0.0,0.0
LY2608204||calpeptin,calpeptin,LY2608204,0.0,0.0
PHA-665752||calpeptin,calpeptin,PHA-665752,0.0,0.0
RS-39604||zolantidine,RS-39604,zolantidine,0.0,0.0
AG-1478 (Tyrphostin AG-1478)||pyrintegrin,pyrintegrin,AG-1478 (Tyrphostin AG-1478),0.0,0.0
BMS-566419||PENFLURIDOL,PENFLURIDOL,BMS-566419,0.0,0.0
CYCLOSPORINE||JHW-007,CYCLOSPORINE,JHW-007,0.0,0.0
Ceritinib||thiethylperazine,Ceritinib,thiethylperazine,0.0,0.0
HomochlorcyclizineÂ·2HCl||Ozanimod,HomochlorcyclizineÂ·2HCl,Ozanimod,0.0,0.0
MK-8776 (SCH 900776)||tecalcet,tecalcet,MK-8776 (SCH 900776),0.0,0.0
CK-636||Lomitapide,Lomitapide,CK-636,0.0,0.0
JHW-007||StemRegenin 1,JHW-007,StemRegenin 1,0.0,0.0
L-760735||MCOPPB,MCOPPB,L-760735,0.0,0.0
MEPAZINE||URMC-099,URMC-099,MEPAZINE,0.0,0.0
Azaguanine-8||asenapine maleate,asenapine maleate,Azaguanine-8,0.0,0.0
GANT-61||GK921,GANT-61,GK921,0.0,0.0
AMG-548||ML-298,AMG-548,ML-298,0.0,0.0
JHW-007||LY2608204,JHW-007,LY2608204,0.0,0.0
Endoxifen HCl||IKK-16,IKK-16,Endoxifen HCl,0.0,0.0
nemonapride||prenylamine,nemonapride,prenylamine,0.0,0.0
BS-181||JHW-007,JHW-007,BS-181,0.0,0.0
EHop-016||Lomitapide,Lomitapide,EHop-016,0.0,0.0
Ebastine||Salmeterol (xinafoate),Salmeterol (xinafoate),Ebastine,0.14705882352941177,0.0
AMLODIPINE BESYLATE||haloprogin,AMLODIPINE BESYLATE,haloprogin,0.1111111111111111,0.0
Thiazovivin||Y-29794 oxalate,Y-29794 oxalate,Thiazovivin,0.0,0.0
JHW-007||MCOPPB,MCOPPB,JHW-007,0.0,0.0
Lasofoxifene (Tartrate)||PD-156707,Lasofoxifene (Tartrate),PD-156707,0.0,0.0
Lasofoxifene (Tartrate)||Y-29794 oxalate,Y-29794 oxalate,Lasofoxifene (Tartrate),0.0,0.0
GW-803430||HomochlorcyclizineÂ·2HCl,GW-803430,HomochlorcyclizineÂ·2HCl,0.15384615384615385,0.0
CYM-5442||prenylamine,CYM-5442,prenylamine,0.0,0.0
IT1t||norfluoxetine,norfluoxetine,IT1t,0.0,0.0
ML-298||Salmeterol (xinafoate),ML-298,Salmeterol (xinafoate),0.0,0.0
LY2109761||Nelfinavir Mesylate,Nelfinavir Mesylate,LY2109761,0.0,0.0
AMG-548||CLEMASTINE FUMARATE,CLEMASTINE FUMARATE,AMG-548,0.0,0.0
"MNS (3,4-Methylenedioxy-Â¦Ã‚-nitrostyrene)||SB-216641",SB-216641,"MNS (3,4-Methylenedioxy-Â¦Ã‚-nitrostyrene)",0.0,0.0
CLOMIPHENE CITRATE||Y-29794 oxalate,CLOMIPHENE CITRATE,Y-29794 oxalate,0.0,0.0
CYM-5442||TOREMIFENE CITRATE,TOREMIFENE CITRATE,CYM-5442,0.0,0.0
PENFLURIDOL||costunolide,PENFLURIDOL,costunolide,0.0,0.0
CYM-5442||Thiazovivin,CYM-5442,Thiazovivin,0.0,0.0
CCT128930||Ebastine,CCT128930,Ebastine,0.0,0.0
CYCLOSPORINE||GW-803430,CYCLOSPORINE,GW-803430,0.0,0.0
Cathepsin Inhibitor 1||UNC0638,UNC0638,Cathepsin Inhibitor 1,0.0,0.0
"FASUDIL HYDROCHLORIDE||MNS (3,4-Methylenedioxy-Â¦Ã‚-nitrostyrene)",FASUDIL HYDROCHLORIDE,"MNS (3,4-Methylenedioxy-Â¦Ã‚-nitrostyrene)",0.0,0.0
PENFLURIDOL||Y-134,PENFLURIDOL,Y-134,0.0,0.0
NVP-BSK805 2HCl||norfluoxetine,norfluoxetine,NVP-BSK805 2HCl,0.0,0.0
QUINESTROL||UNC1999,QUINESTROL,UNC1999,0.0,0.0
AZELAIC ACID||SGI-1027,AZELAIC ACID,SGI-1027,0.0,0.0
BMS-833923 (XL139)||PD-102807,PD-102807,BMS-833923 (XL139),0.0,0.0
Cathepsin Inhibitor 1||pifithrin-mu,pifithrin-mu,Cathepsin Inhibitor 1,0.0,0.0
3'-fluorobenzylspiperone||AZ191,3'-fluorobenzylspiperone,AZ191,0.0,0.0
Bazedoxifene HCl||Imatinib Mesylate (STI571),Imatinib Mesylate (STI571),Bazedoxifene HCl,0.0,0.0
MK-8776 (SCH 900776)||Y-29794 oxalate,Y-29794 oxalate,MK-8776 (SCH 900776),0.0,0.0
GNF-5837||Lomitapide,GNF-5837,Lomitapide,0.0,0.0
SGI-1776 free base||Y-29794 oxalate,Y-29794 oxalate,SGI-1776 free base,0.0,0.0
BAY-11-7082||PERHEXILINE MALEATE,PERHEXILINE MALEATE,BAY-11-7082,0.0,0.0
CK-636||Nelfinavir Mesylate,Nelfinavir Mesylate,CK-636,0.0,0.0
L-733060||VE-822,L-733060,VE-822,0.0,0.0
UNC1999||prenylamine,prenylamine,UNC1999,0.0,0.0
CGP-71683||TOREMIFENE CITRATE,TOREMIFENE CITRATE,CGP-71683,0.0,0.0
FLUPHENAZINE HYDROCHLORIDE||PENFLURIDOL,FLUPHENAZINE HYDROCHLORIDE,PENFLURIDOL,0.40625,0.0
RS-39604||UNC0646,RS-39604,UNC0646,0.0,0.0
GW-803430||PROMETHAZINE HYDROCHLORIDE,PROMETHAZINE HYDROCHLORIDE,GW-803430,0.19230769230769232,0.0
AY-9944||P7C3,AY-9944,P7C3,0.0,0.0
IT1t||PENFLURIDOL,PENFLURIDOL,IT1t,0.0,0.0
GR-127935||JNJ 26854165 (Serdemetan),GR-127935,JNJ 26854165 (Serdemetan),0.0,0.0
CYM-5442||ML-298,CYM-5442,ML-298,0.0,0.0
AY-9944||FLUPHENAZINE HYDROCHLORIDE,FLUPHENAZINE HYDROCHLORIDE,AY-9944,0.0,0.0
IT1t||Ozanimod,IT1t,Ozanimod,0.0,0.0
PHA-665752||SR-33805 oxalate,SR-33805 oxalate,PHA-665752,0.0,0.0
HomochlorcyclizineÂ·2HCl||L-760735,L-760735,HomochlorcyclizineÂ·2HCl,0.0,0.0
Propiverine Hydrochloride||droloxifene,Propiverine Hydrochloride,droloxifene,0.0,0.0
Lasofoxifene (Tartrate)||Tie2 kinase inhibitor,Lasofoxifene (Tartrate),Tie2 kinase inhibitor,0.0,0.0
AM-1241||Revaprazan Hydrochloride,Revaprazan Hydrochloride,AM-1241,0.0,0.0
BMS-833923 (XL139)||HomochlorcyclizineÂ·2HCl,HomochlorcyclizineÂ·2HCl,BMS-833923 (XL139),0.0,0.0
BS-181||UNC1999,BS-181,UNC1999,0.0,0.0
AY-9944||Endoxifen HCl,AY-9944,Endoxifen HCl,0.0,0.0
BMS-833923 (XL139)||Crizotinib (PF-02341066),Crizotinib (PF-02341066),BMS-833923 (XL139),0.0,0.0
FASUDIL HYDROCHLORIDE||METITEPINE MESYLATE,FASUDIL HYDROCHLORIDE,METITEPINE MESYLATE,0.0,0.0
IKK-16||VE-822,IKK-16,VE-822,0.0,0.0
MEFLOQUINE HYDROCHLORIDE||Ro 48-8071 (fumarate),MEFLOQUINE HYDROCHLORIDE,Ro 48-8071 (fumarate),0.0,0.0
PD-102807||RU-SKI-43,PD-102807,RU-SKI-43,0.0,0.0
IT1t||TOREMIFENE CITRATE,TOREMIFENE CITRATE,IT1t,0.0,0.0
Lasofoxifene (Tartrate)||Siramesine (hydrochloride),Siramesine (hydrochloride),Lasofoxifene (Tartrate),0.0,0.0
Bazedoxifene HCl||Ozanimod,Ozanimod,Bazedoxifene HCl,0.0,0.0
LY2608204||Lasofoxifene (Tartrate),Lasofoxifene (Tartrate),LY2608204,0.0,0.0
ML-298||tecalcet,tecalcet,ML-298,0.0,0.0
Lomitapide||trequinsin,trequinsin,Lomitapide,0.0,0.0
Ozanimod||bifemelane,bifemelane,Ozanimod,0.0,0.0
JHW-007||kenpaullone,kenpaullone,JHW-007,0.0,0.0
AY-9944||CLEMASTINE FUMARATE,CLEMASTINE FUMARATE,AY-9944,0.0,0.0
CLOMIPHENE CITRATE||PHA-665752,CLOMIPHENE CITRATE,PHA-665752,0.0,0.0
PD-102807||PENFLURIDOL,PENFLURIDOL,PD-102807,0.08,0.0
UNC0646||pyrintegrin,pyrintegrin,UNC0646,0.0,0.0
BNTX||UNC0646,BNTX,UNC0646,0.0,0.0
AY-9944||NNC-05-2090,AY-9944,NNC-05-2090,0.0,0.0
FASUDIL HYDROCHLORIDE||PENFLURIDOL,FASUDIL HYDROCHLORIDE,PENFLURIDOL,0.0,0.0
calpeptin||haloprogin,calpeptin,haloprogin,0.0,0.0
BS-181||PIMOZIDE,PIMOZIDE,BS-181,0.0,0.0
Salmeterol (xinafoate)||UNC1999,Salmeterol (xinafoate),UNC1999,0.07142857142857142,0.0
BAY-11-7082||zolantidine,zolantidine,BAY-11-7082,0.0,0.0
Crizotinib (PF-02341066)||L-733060,L-733060,Crizotinib (PF-02341066),0.0,0.0
Flumatinib (mesylate)||Lonafarnib (SCH66336),Flumatinib (mesylate),Lonafarnib (SCH66336),0.0,0.0
AY-9944||IT1t,AY-9944,IT1t,0.0,0.0
Lasofoxifene (Tartrate)||METITEPINE MESYLATE,METITEPINE MESYLATE,Lasofoxifene (Tartrate),0.058823529411764705,0.0
NVP-ADW742||Propiverine Hydrochloride,Propiverine Hydrochloride,NVP-ADW742,0.0,0.0
THIORIDAZINE HYDROCHLORIDE||Y-29794 oxalate,THIORIDAZINE HYDROCHLORIDE,Y-29794 oxalate,0.0,0.0
BINA||HomochlorcyclizineÂ·2HCl,BINA,HomochlorcyclizineÂ·2HCl,0.0,0.0
3-CPMT||Lasofoxifene (Tartrate),3-CPMT,Lasofoxifene (Tartrate),0.0,0.0
SNAP-5089||VE-822,SNAP-5089,VE-822,0.0,0.0
Ebastine||Y-29794 oxalate,Y-29794 oxalate,Ebastine,0.0,0.0
Cot inhibitor-2||SIMVASTATIN,SIMVASTATIN,Cot inhibitor-2,0.0,0.0
JHW-007||tecalcet,tecalcet,JHW-007,0.0,0.0
MEFLOQUINE HYDROCHLORIDE||MEPAZINE,MEFLOQUINE HYDROCHLORIDE,MEPAZINE,0.0,0.0
Lomitapide||thaliblastine,Lomitapide,thaliblastine,0.0,0.0
U-18666A||costunolide,U-18666A,costunolide,0.0,0.0
Curcumin||MEPAZINE,MEPAZINE,Curcumin,0.02127659574468085,0.0
10-DEBC||URMC-099,10-DEBC,URMC-099,0.0,0.0
Revaprazan Hydrochloride||UNC1999,Revaprazan Hydrochloride,UNC1999,0.0,0.0
AZ191||SULOCTIDIL,SULOCTIDIL,AZ191,0.0,0.0
AMG-548||LY2109761,AMG-548,LY2109761,0.0,0.0
CYM-5442||PD173074,CYM-5442,PD173074,0.0,0.0
MEPAZINE||SR-33805 oxalate,SR-33805 oxalate,MEPAZINE,0.0,0.0
RS-39604||URMC-099,RS-39604,URMC-099,0.0,0.0
CLOMIPHENE CITRATE||EHop-016,CLOMIPHENE CITRATE,EHop-016,0.0,0.0
L-733060||Propiverine Hydrochloride,L-733060,Propiverine Hydrochloride,0.0,0.0
CGP-71683||CLOMIPHENE CITRATE,CLOMIPHENE CITRATE,CGP-71683,0.0,0.0
CYM-5442||Lasofoxifene (Tartrate),CYM-5442,Lasofoxifene (Tartrate),0.0,0.0
Lomitapide||NVP-ADW742,NVP-ADW742,Lomitapide,0.0,0.0
AMG-548||Propiverine Hydrochloride,Propiverine Hydrochloride,AMG-548,0.0,0.0
ELN-441958||GR-127935,GR-127935,ELN-441958,0.0,0.0
